# Time Series: Landers 1992 - LCN-345
# Time (s),Acceleration (g's)
0.725,0.0021573
0.73,0.00553232
0.735,0.0080654
0.74,0.00836929
0.745,0.00733456
0.75,0.00613361
0.755,0.00404203
0.76,3.37386E-4
0.765,-0.00406862
0.77,-0.00805566
0.775,-0.0103862
0.78,-0.00977377
0.785,-0.00803434
0.79,-0.00695722
0.795,-0.00419072
0.8,0.00132033
0.805,0.00488666
0.81,0.00306967
0.815,-3.52166E-4
0.82,-5.37536E-4
0.825,0.00131356
0.83,0.00155629
0.835,-4.99559E-4
0.84,-0.0035445
0.845,-0.00611842
0.85,-0.00670303
0.855,-0.00503475
0.86,-0.0020266
0.865,0.00167807
0.87,0.00566953
0.875,0.00856336
0.88,0.00912733
0.885,0.00722733
0.89,0.00362291
0.895,-7.196E-4
0.9,-0.00559079
0.905,-0.0100077
0.91,-0.010884
0.915,-0.00828929
0.92,-0.00516873
0.925,-0.00286406
0.93,-6.72031E-4
0.935,0.00151809
0.94,0.00351952
0.945,0.00584101
0.95,0.00817089
0.955,0.00987084
0.96,0.0116986
0.965,0.0134225
0.97,0.012665
0.975,0.00868603
0.98,0.00465959
0.985,0.00243691
0.99,-6.11676E-4
0.995,-0.00637255
1.0,-0.0111666
1.005,-0.0117372
1.01,-0.0106771
1.015,-0.0108427
1.02,-0.00963758
1.025,-0.00428314
1.03,0.00194512
1.035,0.00398975
1.04,0.00431302
1.045,0.00670293
1.05,0.00868829
1.055,0.00753539
1.06,0.00637501
1.065,0.0093862
1.07,0.0146241
1.075,0.0152703
1.08,0.00879252
1.085,-3.96059E-4
1.09,-0.00739634
1.095,-0.0101017
1.1,-0.00917894
1.105,-0.00786184
1.11,-0.00685729
1.115,-0.00478702
1.12,-0.00327155
1.125,-0.00399058
1.13,-0.00451983
1.135,-0.00350248
1.14,-0.00374869
1.145,-0.00602724
1.15,-0.0061118
1.155,-0.00290452
1.16,-0.00107464
1.165,-8.61313E-4
1.17,0.00103805
1.175,0.00409699
1.18,0.00585418
1.185,0.00540737
1.19,0.00405745
1.195,0.00502768
1.2,0.00841024
1.205,0.00949366
1.21,0.00800171
1.215,0.00954918
1.22,0.0141351
1.225,0.0141168
1.23,0.00586098
1.235,-0.00540368
1.24,-0.0116684
1.245,-0.0126168
1.25,-0.0120608
1.255,-0.0120127
1.26,-0.010387
1.265,-0.00355321
1.27,0.00782299
1.275,0.016721
1.28,0.0166687
1.285,0.00970677
1.29,0.00295741
1.295,-2.96471E-4
1.3,-0.00304061
1.305,-0.00797856
1.31,-0.0115144
1.315,-0.00813383
1.32,5.02594E-4
1.325,0.00747603
1.33,0.00983037
1.335,0.00878036
1.34,0.00546962
1.345,0.00345774
1.35,0.00787853
1.355,0.0166564
1.36,0.0207973
1.365,0.0152857
1.37,0.00681813
1.375,0.00246635
1.38,0.00253064
1.385,0.00305201
1.39,3.92851E-4
1.395,-0.0050644
1.4,-0.00943262
1.405,-0.0107241
1.41,-0.0104322
1.415,-0.0110248
1.42,-0.0136482
1.425,-0.0158235
1.43,-0.0111355
1.435,0.00223162
1.44,0.015864
1.445,0.019885
1.45,0.0144714
1.455,0.00624023
1.46,-6.71924E-4
1.465,-0.00374984
1.47,0.00148605
1.475,0.0146018
1.48,0.0272109
1.485,0.0317171
1.49,0.0273
1.495,0.0189955
1.5,0.00855758
1.505,-0.00583604
1.51,-0.020659
1.515,-0.0283223
1.52,-0.0275289
1.525,-0.0247298
1.53,-0.0247967
1.535,-0.0259485
1.54,-0.0243625
1.545,-0.0198325
1.55,-0.0162786
1.555,-0.0159669
1.56,-0.0149992
1.565,-0.00781819
1.57,0.006227
1.575,0.0223426
1.58,0.0348178
1.585,0.0388914
1.59,0.0323175
1.595,0.0164324
1.6,-0.00292418
1.605,-0.0187846
1.61,-0.0284619
1.615,-0.0331874
1.62,-0.0343264
1.625,-0.0291576
1.63,-0.0163072
1.635,-8.10326E-4
1.64,0.0109705
1.645,0.017109
1.65,0.0195226
1.655,0.0200424
1.66,0.0192379
1.665,0.0157847
1.67,0.00829861
1.675,1.74784E-5
1.68,-0.00341651
1.685,-0.00215864
1.69,-0.00253307
1.695,-0.010185
1.7,-0.0244801
1.705,-0.0356436
1.71,-0.0319303
1.715,-0.0158223
1.72,-0.00333331
1.725,-0.00270894
1.73,-0.0046492
1.735,-3.63424E-4
1.74,0.0121375
1.745,0.030571
1.75,0.043333
1.755,0.036693
1.76,0.0184998
1.765,0.00960669
1.77,0.0114872
1.775,0.0069175
1.78,-0.0112101
1.785,-0.0302051
1.79,-0.0398792
1.795,-0.039882
1.8,-0.0344259
1.805,-0.0256288
1.81,-0.00943362
1.815,0.016337
1.82,0.0422027
1.825,0.0592578
1.83,0.0739261
1.835,0.0871786
1.84,0.0847807
1.845,0.0582862
1.85,0.018929
1.855,-0.02271
1.86,-0.0653573
1.865,-0.103263
1.87,-0.134139
1.875,-0.151756
1.88,-0.14259
1.885,-0.10402
1.89,-0.0497837
1.895,0.00686914
1.9,0.0619332
1.905,0.109954
1.91,0.137816
1.915,0.143319
1.92,0.131477
1.925,0.10657
1.93,0.0679376
1.935,0.0166112
1.94,-0.0382015
1.945,-0.0849943
1.95,-0.116118
1.955,-0.134021
1.96,-0.141239
1.965,-0.135099
1.97,-0.112615
1.975,-0.0730683
1.98,-0.0196733
1.985,0.0328768
1.99,0.066136
1.995,0.0875101
2.0,0.10362
2.005,0.105871
2.01,0.0929926
2.015,0.074716
2.02,0.0549548
2.025,0.0326811
2.03,0.00828152
2.035,-0.0201704
2.04,-0.0539736
2.045,-0.081867
2.05,-0.0940129
2.055,-0.0909921
2.06,-0.0730253
2.065,-0.0388971
2.07,0.00173833
2.075,0.0335683
2.08,0.055833
2.085,0.0731713
2.09,0.0810197
2.095,0.0750157
2.1,0.0591822
2.105,0.034885
2.11,-0.00361891
2.115,-0.0525351
2.12,-0.0970492
2.125,-0.119173
2.13,-0.108951
2.135,-0.07504
2.14,-0.0377772
2.145,-0.007684
2.15,0.017928
2.155,0.0426612
2.16,0.0626979
2.165,0.073773
2.17,0.0750509
2.175,0.0738073
2.18,0.0753002
2.185,0.0715762
2.19,0.0511269
2.195,0.0169901
2.2,-0.0166131
2.205,-0.0417891
2.21,-0.0586745
2.215,-0.0671727
2.22,-0.0661459
2.225,-0.0571089
2.23,-0.0443711
2.235,-0.0292714
2.24,-0.00802456
2.245,0.0224563
2.25,0.0531585
2.255,0.069706
2.26,0.0679739
2.265,0.0528083
2.27,0.0277274
2.275,-0.0042926
2.28,-0.0348047
2.285,-0.0521307
2.29,-0.053715
2.295,-0.0419356
2.3,-0.0256621
2.305,-0.0129247
2.31,-0.00228097
2.315,0.0116347
2.32,0.0284774
2.325,0.0446093
2.33,0.0566763
2.335,0.0596902
2.34,0.0529867
2.345,0.0464623
2.35,0.047584
2.355,0.0476688
2.36,0.0331832
2.365,0.00463112
2.37,-0.0249733
2.375,-0.0423888
2.38,-0.0397439
2.385,-0.0183315
2.39,0.00884441
2.395,0.0293193
2.4,0.0317417
2.405,0.0117418
2.41,-0.0135924
2.415,-0.0295996
2.42,-0.0402938
2.425,-0.0544175
2.43,-0.071306
2.435,-0.0867341
2.44,-0.0981636
2.445,-0.0970123
2.45,-0.0744701
2.455,-0.0389999
2.46,-0.00566288
2.465,0.0240736
2.47,0.0561707
2.475,0.0888448
2.48,0.111462
2.485,0.115825
2.49,0.104201
2.495,0.0832323
2.5,0.0517281
2.505,0.0127244
2.51,-0.0200021
2.515,-0.0395581
2.52,-0.0517496
2.525,-0.0640458
2.53,-0.0754459
2.535,-0.0768506
2.54,-0.0643929
2.545,-0.0402345
2.55,-0.010145
2.555,0.018562
2.56,0.0401082
2.565,0.0550082
2.57,0.063381
2.575,0.0565479
2.58,0.0320618
2.585,0.0010362
2.59,-0.0296485
2.595,-0.0601039
2.6,-0.0858917
2.605,-0.096294
2.61,-0.0826406
2.615,-0.0461828
2.62,-4.19252E-4
2.625,0.0401486
2.63,0.0666762
2.635,0.0797916
2.64,0.0866668
2.645,0.0905153
2.65,0.0801453
2.655,0.0435973
2.66,-0.00655783
2.665,-0.0506733
2.67,-0.0751699
2.675,-0.0770888
2.68,-0.064737
2.685,-0.0491361
2.69,-0.02699
2.695,0.0127366
2.7,0.0548785
2.705,0.0748758
2.71,0.0760863
2.715,0.072515
2.72,0.0627409
2.725,0.0413542
2.73,0.0126174
2.735,-0.0140497
2.74,-0.0273768
2.745,-0.0273851
2.75,-0.0249531
2.755,-0.0300985
2.76,-0.0392067
2.765,-0.0386385
2.77,-0.0241769
2.775,-0.00173239
2.78,0.0199896
2.785,0.0311734
2.79,0.0336467
2.795,0.0365856
2.8,0.0397972
2.805,0.0317787
2.81,0.00699456
2.815,-0.0244555
2.82,-0.0484743
2.825,-0.0597484
2.83,-0.0640911
2.835,-0.0676568
2.84,-0.0677116
2.845,-0.0573584
2.85,-0.0379671
2.855,-0.0187637
2.86,-0.00432781
2.865,0.0086922
2.87,0.0273467
2.875,0.0516453
2.88,0.0730309
2.885,0.0836068
2.89,0.0817136
2.895,0.0669155
2.9,0.0379676
2.905,0.00567574
2.91,-0.0100652
2.915,-0.0172155
2.92,-0.0374014
2.925,-0.0647227
2.93,-0.0738677
2.935,-0.0553074
2.94,-0.0226433
2.945,0.00671611
2.95,0.0258654
2.955,0.0387538
2.96,0.0495154
2.965,0.0566949
2.97,0.057927
2.975,0.0532486
2.98,0.039682
2.985,0.0126875
2.99,-0.0223093
2.995,-0.0556377
3.0,-0.0804162
3.005,-0.0908486
3.01,-0.0842341
3.015,-0.0650886
3.02,-0.0408036
3.025,-0.0146296
3.03,0.0130812
3.035,0.0385767
3.04,0.0628257
3.045,0.0866083
3.05,0.104133
3.055,0.108
3.06,0.0957246
3.065,0.0677696
3.07,0.0284996
3.075,-0.0106684
3.08,-0.0409186
3.085,-0.0611447
3.09,-0.0731681
3.095,-0.0824093
3.1,-0.094253
3.105,-0.100687
3.11,-0.0831803
3.115,-0.0408338
3.12,0.00271125
3.125,0.0308575
3.13,0.0456361
3.135,0.0523246
3.14,0.0504821
3.145,0.041956
3.15,0.0311173
3.155,0.0149642
3.16,-0.00944479
3.165,-0.0333625
3.17,-0.0448422
3.175,-0.0486516
3.18,-0.0573435
3.185,-0.0695969
3.19,-0.0704472
3.195,-0.0492826
3.2,-0.0110387
3.205,0.0299595
3.21,0.0614633
3.215,0.0770557
3.22,0.0744255
3.225,0.0574361
3.23,0.0324881
3.235,0.00278517
3.24,-0.0264865
3.245,-0.0519756
3.25,-0.0694602
3.255,-0.0732544
3.26,-0.0637828
3.265,-0.0507608
3.27,-0.0415117
3.275,-0.0316473
3.28,-0.0159297
3.285,-3.26466E-4
3.29,0.0156604
3.295,0.0401507
3.3,0.0686389
3.305,0.0860203
3.31,0.0856442
3.315,0.0719819
3.32,0.0509657
3.325,0.0277718
3.33,0.00516443
3.335,-0.0182472
3.34,-0.0417706
3.345,-0.0591531
3.35,-0.0633181
3.355,-0.049156
3.36,-0.0216594
3.365,-0.0036771
3.37,-0.00589528
3.375,-0.0139918
3.38,-0.0103756
3.385,0.00668023
3.39,0.0251999
3.395,0.0351618
3.4,0.0277389
3.405,5.96384E-4
3.41,-0.0258604
3.415,-0.033923
3.42,-0.0264365
3.425,-0.0170954
3.43,-0.0121663
3.435,-0.00895126
3.44,4.71377E-4
3.445,0.0197834
3.45,0.0352775
3.455,0.0285302
3.46,0.00418171
3.465,-0.0155269
3.47,-0.0162549
3.475,-0.00663829
3.48,-0.00290593
3.485,-0.00203597
3.49,0.00869004
3.495,0.0245108
3.5,0.0355145
3.505,0.0433362
3.51,0.0500224
3.515,0.0500524
3.52,0.0427814
3.525,0.0343823
3.53,0.02861
3.535,0.0248417
3.54,0.0203683
3.545,0.0113201
3.55,-0.00322749
3.555,-0.0187623
3.56,-0.0258716
3.565,-0.0191818
3.57,-0.0071482
3.575,1.12366E-4
3.58,0.00562968
3.585,0.0127478
3.59,0.015009
3.595,0.00470056
3.6,-0.0153635
3.605,-0.0326534
3.61,-0.0377828
3.615,-0.0308542
3.62,-0.01728
3.625,-0.00110769
3.63,0.0102161
3.635,0.0103432
3.64,0.0066858
3.645,0.00887552
3.65,0.0134806
3.655,0.0110341
3.66,0.00159213
3.665,-0.00748958
3.67,-0.0108709
3.675,-0.0093157
3.68,-0.00603754
3.685,-0.00459358
3.69,-0.00663592
3.695,-0.0098819
3.7,-0.010748
3.705,-0.00929036
3.71,-0.00837352
3.715,-0.0108311
3.72,-0.0175354
3.725,-0.0253906
3.73,-0.0280943
3.735,-0.0243148
3.74,-0.0166032
3.745,-0.00351995
3.75,0.0177697
3.755,0.0420233
3.76,0.0588242
3.765,0.0609986
3.77,0.0481905
3.775,0.0220877
3.78,-0.0116429
3.785,-0.0396911
3.79,-0.0518481
3.795,-0.0437532
3.8,-0.0256854
3.805,-0.0148534
3.81,-0.0180807
3.815,-0.0270495
3.82,-0.0239042
3.825,9.97924E-4
3.83,0.0353405
3.835,0.057845
3.84,0.062143
3.845,0.0558568
3.85,0.0465203
3.855,0.0340705
3.86,0.0169548
3.865,-0.00288636
3.87,-0.0262904
3.875,-0.0504492
3.88,-0.0614937
3.885,-0.0493158
3.89,-0.0257124
3.895,-0.0107169
3.9,-0.00545558
3.905,0.00642547
3.91,0.0282114
3.915,0.0469507
3.92,0.0550162
3.925,0.0554242
3.93,0.0491314
3.935,0.0353755
3.94,0.0196488
3.945,0.0083557
3.95,-0.00101945
3.955,-0.0152527
3.96,-0.0321312
3.965,-0.0444741
3.97,-0.0482406
3.975,-0.043917
3.98,-0.0345322
3.985,-0.0276558
3.99,-0.0335316
3.995,-0.044341
4.0,-0.0360135
4.005,-1.78158E-5
4.01,0.0375291
4.015,0.046899
4.02,0.0327409
4.025,0.0169433
4.03,0.00702898
4.035,-0.00176747
4.04,-0.00926652
4.045,-0.0120559
4.05,-0.0156334
4.055,-0.0265872
4.06,-0.0359746
4.065,-0.0261992
4.07,7.81327E-4
4.075,0.0173008
4.08,0.0101915
4.085,0.00279191
4.09,0.016151
4.095,0.037926
4.1,0.0429307
4.105,0.0262755
4.11,0.00671971
4.115,0.00321013
4.12,0.00910797
4.125,0.00966973
4.13,-8.67233E-4
4.135,-0.0225554
4.14,-0.0487544
4.145,-0.0691394
4.15,-0.0699588
4.155,-0.0431167
4.16,-0.00751874
4.165,0.0110894
4.17,0.00921843
4.175,0.00870456
4.18,0.0243265
4.185,0.0471463
4.19,0.0616251
4.195,0.0610211
4.2,0.0422265
4.205,0.0123778
4.21,-0.00955248
4.215,-0.0156587
4.22,-0.0202138
4.225,-0.0367099
4.23,-0.0565868
4.235,-0.0572699
4.24,-0.0268851
4.245,0.0177403
4.25,0.0536285
4.255,0.0711765
4.26,0.0719909
4.265,0.06509
4.27,0.0592377
4.275,0.061653
4.28,0.0710984
4.285,0.0704671
4.29,0.0462576
4.295,0.00183863
4.3,-0.0449861
4.305,-0.0767142
4.31,-0.0886828
4.315,-0.0909372
4.32,-0.0934718
4.325,-0.0869209
4.33,-0.0595188
4.335,-0.0225674
4.34,0.00734031
4.345,0.030161
4.35,0.0515026
4.355,0.0681395
4.36,0.0773024
4.365,0.081249
4.37,0.0777696
4.375,0.059653
4.38,0.0265978
4.385,-0.0152638
4.39,-0.0595613
4.395,-0.0996554
4.4,-0.128956
4.405,-0.140723
4.41,-0.131976
4.415,-0.112848
4.42,-0.0955798
4.425,-0.0790813
4.43,-0.0553998
4.435,-0.0226713
4.44,0.0153778
4.445,0.0529875
4.45,0.0793107
4.455,0.0849672
4.46,0.0699042
4.465,0.0439286
4.47,0.0191679
4.475,-0.00145425
4.48,-0.0246355
4.485,-0.0462385
4.49,-0.0490375
4.495,-0.0345235
4.5,-0.0192184
4.505,-0.0126048
4.51,-0.00983251
4.515,-0.00100265
4.52,0.0153228
4.525,0.0375736
4.53,0.0611068
4.535,0.0655402
4.54,0.0375938
4.545,-0.00211927
4.55,-0.0161593
4.555,-0.00376573
4.56,3.72885E-4
4.565,-0.0204357
4.57,-0.0423885
4.575,-0.0411787
4.58,-0.024052
4.585,-0.00911898
4.59,9.06524E-4
4.595,0.010285
4.6,0.0175638
4.605,0.017728
4.61,0.0104256
4.615,-2.34322E-4
4.62,-0.0131003
4.625,-0.0267308
4.63,-0.0312502
4.635,-0.0167859
4.64,0.0117329
4.645,0.0398271
4.65,0.0546472
4.655,0.0531583
4.66,0.0441591
4.665,0.0346933
4.67,0.0278671
4.675,0.0263164
4.68,0.0257517
4.685,0.0156772
4.69,-0.0046448
4.695,-0.0224689
4.7,-0.029347
4.705,-0.0288311
4.71,-0.0221056
4.715,-0.00735226
4.72,0.00573822
4.725,0.00298599
4.73,-0.0119344
4.735,-0.0231233
4.74,-0.0228976
4.745,-0.0179018
4.75,-0.0117393
4.755,-0.00470956
4.76,-3.92233E-4
4.765,-0.00100115
4.77,-0.00507578
4.775,-0.0111329
4.78,-0.01505
4.785,-0.0135627
4.79,-0.00977497
4.795,-0.00228966
4.8,0.0150524
4.805,0.0353919
4.81,0.0438366
4.815,0.0403967
4.82,0.0392521
4.825,0.0369353
4.83,0.0167135
4.835,-0.0149106
4.84,-0.0339224
4.845,-0.0327039
4.85,-0.0262715
4.855,-0.0286377
4.86,-0.032895
4.865,-0.0281776
4.87,-0.0212289
4.875,-0.0215098
4.88,-0.0275976
4.885,-0.0359058
4.89,-0.0434902
4.895,-0.0457863
4.9,-0.0381537
4.905,-0.0210915
4.91,2.78341E-4
4.915,0.0234949
4.92,0.0442774
4.925,0.0549569
4.93,0.050111
4.935,0.0304535
4.94,0.00592129
4.945,-0.00872929
4.95,-0.0109934
4.955,-0.0188196
4.96,-0.0424608
4.965,-0.072261
4.97,-0.0936892
4.975,-0.0982461
4.98,-0.082604
4.985,-0.0525422
4.99,-0.0225637
4.995,0.00368262
5.0,0.0282583
5.005,0.0467863
5.01,0.0548781
5.015,0.0531974
5.02,0.0433597
5.025,0.0276992
5.03,0.0107042
5.035,-0.00658098
5.04,-0.0282072
5.045,-0.049478
5.05,-0.0592306
5.055,-0.0562132
5.06,-0.0437452
5.065,-0.0158037
5.07,0.0287631
5.075,0.0672067
5.08,0.0840917
5.085,0.0917893
5.09,0.0979272
5.095,0.0896358
5.1,0.0631293
5.105,0.0355785
5.11,0.0154365
5.115,-0.0061668
5.12,-0.0370962
5.125,-0.0724214
5.13,-0.101153
5.135,-0.11304
5.14,-0.101197
5.145,-0.0659769
5.15,-0.0200635
5.155,0.0134353
5.16,0.0242152
5.165,0.030169
5.17,0.041936
5.175,0.0464145
5.18,0.0334764
5.185,0.012173
5.19,-0.00406663
5.195,-0.0142676
5.2,-0.019559
5.205,-0.016383
5.21,-0.00675792
5.215,0.0040502
5.22,0.0159686
5.225,0.0270982
5.23,0.0285397
5.235,0.0226208
5.24,0.0267944
5.245,0.0416138
5.25,0.0499202
5.255,0.0424444
5.26,0.0217481
5.265,-0.00918872
5.27,-0.0458221
5.275,-0.0739082
5.28,-0.0823229
5.285,-0.084041
5.29,-0.0956531
5.295,-0.109049
5.3,-0.106781
5.305,-0.088944
5.31,-0.0667283
5.315,-0.0444681
5.32,-0.0203102
5.325,0.00147925
5.33,0.0191029
5.335,0.0375592
5.34,0.0578445
5.345,0.0727874
5.35,0.0767745
5.355,0.071141
5.36,0.0572669
5.365,0.0352946
5.37,0.00784597
5.375,-0.0226693
5.38,-0.0534057
5.385,-0.0733213
5.39,-0.0711114
5.395,-0.0545294
5.4,-0.0416989
5.405,-0.0340951
5.41,-0.0150113
5.415,0.0197004
5.42,0.0512215
5.425,0.0601096
5.43,0.0452624
5.435,0.0145335
5.44,-0.0283955
5.445,-0.0746133
5.45,-0.0985931
5.455,-0.09375
5.46,-0.0842131
5.465,-0.0809124
5.47,-0.0633716
5.475,-0.0186542
5.48,0.0383668
5.485,0.0872672
5.49,0.119401
5.495,0.1454
5.5,0.167963
5.505,0.168486
5.51,0.131097
5.515,0.0739236
5.52,0.0345735
5.525,0.0204617
5.53,-0.00305692
5.535,-0.0548202
5.54,-0.108445
5.545,-0.132922
5.55,-0.129702
5.555,-0.113604
5.56,-0.0877511
5.565,-0.0437154
5.57,0.0161271
5.575,0.061821
5.58,0.0730093
5.585,0.0638396
5.59,0.0497519
5.595,0.0270322
5.6,-0.00472398
5.605,-0.0290419
5.61,-0.0340409
5.615,-0.0313686
5.62,-0.0387539
5.625,-0.0508418
5.63,-0.0487827
5.635,-0.0340096
5.64,-0.0269624
5.645,-0.0334533
5.65,-0.0277515
5.655,0.0108756
5.66,0.0565719
5.665,0.0810575
5.67,0.086229
5.675,0.0834764
5.68,0.0689537
5.685,0.0343689
5.69,-0.0135057
5.695,-0.0565719
5.7,-0.0758296
5.705,-0.0704187
5.71,-0.062545
5.715,-0.0714923
5.72,-0.0803748
5.725,-0.0529481
5.73,0.0141013
5.735,0.0807941
5.74,0.11211
5.745,0.128002
5.75,0.146958
5.755,0.154966
5.76,0.141517
5.765,0.117703
5.77,0.0939873
5.775,0.0703726
5.78,0.0454277
5.785,0.0154052
5.79,-0.0275745
5.795,-0.0720927
5.8,-0.0945946
5.805,-0.0927861
5.81,-0.0765024
5.815,-0.043244
5.82,0.00344023
5.825,0.0354853
5.83,0.0429128
5.835,0.049756
5.84,0.0645793
5.845,0.0618131
5.85,0.0253526
5.855,-0.0281886
5.86,-0.0774299
5.865,-0.108885
5.87,-0.121527
5.875,-0.113887
5.88,-0.0871901
5.885,-0.0580037
5.89,-0.0463448
5.895,-0.0517763
5.9,-0.0528796
5.905,-0.0361127
5.91,-0.0152109
5.915,-0.00526256
5.92,-0.0118603
5.925,-0.0327651
5.93,-0.0491498
5.935,-0.0283281
5.94,0.0401528
5.945,0.113026
5.95,0.135996
5.955,0.115973
5.96,0.0957211
5.965,0.0796796
5.97,0.0497438
5.975,0.0188363
5.98,0.00663084
5.985,-0.0101643
5.99,-0.0456509
5.995,-0.0512924
6.0,0.00485387
6.005,0.0718896
6.01,0.0896672
6.015,0.0749622
6.02,0.0711528
6.025,0.071072
6.03,0.0483482
6.035,0.0250459
6.04,0.0282541
6.045,0.0396881
6.05,0.0266324
6.055,-0.00808452
6.06,-0.034787
6.065,-0.0316473
6.07,-1.50643E-4
6.075,0.0393688
6.08,0.0625114
6.085,0.0624767
6.09,0.045745
6.095,0.0194249
6.1,-0.00466433
6.105,-0.00786582
6.11,0.0116712
6.115,0.0303938
6.12,0.0334405
6.125,0.023421
6.13,-0.00149439
6.135,-0.0451321
6.14,-0.0878793
6.145,-0.0992904
6.15,-0.0653378
6.155,-0.00764179
6.16,0.0267771
6.165,0.026279
6.17,0.0172575
6.175,0.0298839
6.18,0.0687829
6.185,0.107204
6.19,0.109491
6.195,0.0736116
6.2,0.0305558
6.205,-0.00281105
6.21,-0.0298288
6.215,-0.0438006
6.22,-0.0402562
6.225,-0.0353439
6.23,-0.0433046
6.235,-0.0516707
6.24,-0.0384779
6.245,-0.00469914
6.25,0.0349841
6.255,0.0734764
6.26,0.110862
6.265,0.1326
6.27,0.111173
6.275,0.0359371
6.28,-0.0516881
6.285,-0.0861288
6.29,-0.0798477
6.295,-0.091496
6.3,-0.133889
6.305,-0.171538
6.31,-0.17651
6.315,-0.145119
6.32,-0.0833756
6.325,-0.0126615
6.33,0.0332654
6.335,0.0483752
6.34,0.0587311
6.345,0.0800911
6.35,0.0976951
6.355,0.0959455
6.36,0.0718701
6.365,0.0277089
6.37,-0.0159687
6.375,-0.0184836
6.38,0.0348798
6.385,0.107366
6.39,0.153512
6.395,0.170411
6.4,0.170374
6.405,0.148602
6.41,0.111432
6.415,0.0870604
6.42,0.0929519
6.425,0.108277
6.43,0.0971994
6.435,0.048759
6.44,-0.00978472
6.445,-0.042154
6.45,-0.0468952
6.455,-0.0460221
6.46,-0.0380558
6.465,-0.00865167
6.47,0.0297752
6.475,0.0490846
6.48,0.0391416
6.485,0.0115962
6.49,-0.0119566
6.495,-0.0200388
6.5,-0.0177653
6.505,-0.0237564
6.51,-0.0540074
6.515,-0.0950321
6.52,-0.116701
6.525,-0.0978949
6.53,-0.0491017
6.535,-0.00904932
6.54,0.015001
6.545,0.0409015
6.55,0.0691222
6.555,0.0852148
6.56,0.0819324
6.565,0.0656831
6.57,0.054658
6.575,0.0606079
6.58,0.0677911
6.585,0.0532446
6.59,0.0220301
6.595,6.79561E-4
6.6,-0.00136249
6.605,-0.00676021
6.61,-0.025803
6.615,-0.0314401
6.62,-0.011083
6.625,0.0081657
