# Time Series: Cape Mendocino 1992 - PET-090
# Time (s),Acceleration (g's)
7.36,-0.0169533
7.38,-0.0115625
7.4,-0.0129058
7.42,-0.0232475
7.44,0.0192988
7.46,0.0207473
7.48,0.0293236
7.5,0.0726177
7.52,0.0544016
7.54,0.0547047
7.56,0.0890676
7.58,0.105499
7.6,0.101832
7.62,0.0333221
7.64,-0.00207582
7.66,-0.0114137
7.68,-0.0832144
7.7,-0.053678
7.72,-0.00944243
7.74,0.0142218
7.76,0.013554
7.78,-0.0526163
7.8,-0.0443734
7.82,-0.0250043
7.84,-0.0284486
7.86,0.0244428
7.88,0.0950148
7.9,0.0828628
7.92,0.077857
7.94,0.0965794
7.96,0.0815368
7.98,0.0666043
8.0,0.0787019
8.02,0.0574974
8.04,0.0271232
8.06,0.0209771
8.08,0.0192802
8.1,0.00448239
8.12,-0.0135549
8.14,-0.0160974
8.16,-0.016306
8.18,-0.0210242
8.2,-0.0561597
8.22,-0.0892746
8.24,-0.0682305
8.26,0.0794343
8.28,0.0976581
8.3,0.0433599
8.32,0.0388581
8.34,-0.0158573
8.36,-0.0272615
8.38,0.0132748
8.4,0.0186273
8.42,-6.87948E-4
8.44,-0.00466238
8.46,0.00875216
8.48,0.0957189
8.5,0.0764731
8.52,0.0297596
8.54,0.0247122
8.56,0.00685868
8.58,-0.0163876
8.6,-0.0487108
8.62,-0.121544
8.64,-0.130172
8.66,-0.0448269
8.68,-0.102203
8.7,-0.138512
8.72,-0.126231
8.74,-0.137245
8.76,-0.117388
8.78,-0.10304
8.8,-0.103399
8.82,-0.0927773
8.84,-0.0606385
8.86,0.00469925
8.88,0.117283
8.9,0.0488645
8.92,-0.0225511
8.94,0.0340341
8.96,-0.0461056
8.98,-0.0328042
9.0,0.0203997
9.02,-1.41353E-4
9.04,0.0215813
9.06,0.0454214
9.08,-0.0133095
9.1,-0.0747892
9.12,-0.0172065
9.14,-0.00531661
9.16,-0.0235586
9.18,0.0382562
9.2,0.0934512
9.22,0.0880847
9.24,0.0947328
9.26,0.0623955
9.28,0.0440393
9.3,0.0381669
9.32,-0.0110605
9.34,-0.032594
9.36,-0.0460297
9.38,-0.0597948
9.4,-0.0218224
9.42,0.0186173
9.44,0.00819368
9.46,-0.00741457
9.48,-0.0156727
9.5,-0.00261485
9.52,0.0272138
9.54,0.0127562
9.56,0.00994181
9.58,0.0797606
9.6,-0.0165041
9.62,-0.129792
9.64,-0.0613844
9.66,0.0276196
9.68,0.0588141
9.7,0.0543249
9.72,0.0702572
9.74,0.0481261
9.76,-0.0291666
9.78,0.0738941
9.8,0.145748
9.82,0.062223
9.84,0.0901913
9.86,0.0524583
9.88,-0.0470204
9.9,-0.0530885
9.92,-0.0598461
9.94,-0.0417136
9.96,0.0329635
9.98,0.0156061
10.0,-0.0494812
10.02,-0.0785513
10.04,-0.0773917
10.06,-0.0796235
10.08,-0.0800244
10.1,-0.0286237
10.12,0.00436818
10.14,0.0264695
10.16,0.0802867
10.18,0.0645837
10.2,0.0246231
10.22,0.0428555
10.24,0.0521018
10.26,0.0547384
10.28,0.0516029
10.3,0.0416691
10.32,0.0216618
10.34,-0.0086945
10.36,-0.0128724
10.38,-0.018253
10.4,-0.0192567
10.42,-0.0182979
10.44,-0.0440427
10.46,-0.0550944
10.48,-0.0401555
10.5,-0.0353911
10.52,-0.0470875
10.54,-0.0472507
10.56,-0.0297811
10.58,0.0245369
10.6,0.0113585
10.62,-0.033393
10.64,-0.0250126
10.66,-0.0206827
10.68,-0.0260714
10.7,-0.00686783
10.72,0.0316086
10.74,0.0184078
10.76,0.00952261
10.78,0.0289893
10.8,0.0054957
10.82,-0.0398239
10.84,-0.0337396
10.86,-0.0379521
10.88,-0.0123001
10.9,0.0412591
10.92,0.0213171
10.94,0.00156791
10.96,0.00717285
10.98,0.00986161
11.0,0.0116721
11.02,0.0247935
11.04,0.0368866
11.06,0.0346427
11.08,0.0215123
11.1,0.0144295
11.12,0.00262506
11.14,-0.0314225
11.16,-0.0508167
11.18,-0.0545529
11.2,-0.0574476
11.22,-0.0535348
11.24,-0.053087
11.26,-0.0177011
11.28,0.024883
11.3,0.031565
11.32,0.0366947
11.34,0.034666
11.36,0.0401057
11.38,0.0510647
11.4,0.0526386
11.42,0.0128556
11.44,-0.01477
11.46,-0.00587244
11.48,-0.00397516
11.5,-0.00384963
11.52,5.01775E-4
11.54,-0.00204202
11.56,-0.0164056
11.58,-0.0292422
11.6,-0.0411343
11.62,-0.0539546
11.64,-0.064484
11.66,-0.0648337
11.68,-0.0573877
11.7,-0.0417224
11.72,-0.0241477
11.74,-0.0206909
11.76,-0.0251635
11.78,0.00254594
11.8,0.0305532
11.82,0.052929
11.84,0.0724978
11.86,0.0700101
11.88,0.0644635
11.9,0.0653611
11.92,0.0317461
11.94,-0.0142374
11.96,-0.0220495
11.98,-0.0321974
12.0,-0.0332224
12.02,-0.0217371
12.04,-0.0260312
12.06,-0.0338137
12.08,-0.0276437
12.1,-0.0260738
12.12,-0.0142305
12.14,0.00884915
12.16,-0.0114855
12.18,-0.030694
12.2,-0.0189201
12.22,-0.00911268
12.24,7.55911E-4
12.26,0.0192802
12.28,0.0340713
12.3,0.0450385
12.32,0.0588942
12.34,0.0666627
12.36,0.0667107
12.38,0.0584692
12.4,0.0429785
12.42,0.0249215
12.44,0.00980829
12.46,-0.00520704
12.48,-0.010311
12.5,-0.017863
12.52,-0.0302529
12.54,-0.0335209
12.56,-0.0310259
12.58,-0.0290776
12.6,-0.0388093
12.62,-0.0443234
12.64,-0.0482788
12.66,-0.040947
12.68,-0.0124706
12.7,-0.00513769
12.72,0.00146178
12.74,0.0106459
12.76,0.0182848
12.78,0.0320671
12.8,0.041085
12.82,0.0235798
12.84,-0.016449
12.86,-0.0237409
12.88,-0.0123688
12.9,-0.00399149
12.92,-0.00435454
12.94,-0.0111048
12.96,-0.00471855
12.98,0.00328239
13.0,0.00446158
13.02,0.00694228
13.04,0.0077461
13.06,0.0040813
13.08,-0.0072386
13.1,-0.0164114
13.12,-0.0209096
13.14,-0.0279251
13.16,-0.0279311
13.18,-0.0170834
13.2,-6.30723E-4
13.22,0.00296992
13.24,-0.00771351
13.26,-0.0143516
13.28,-0.0186794
13.3,-0.00146078
13.32,0.0184752
13.34,0.0180162
13.36,0.0140433
13.38,0.00434725
13.4,-0.00579458
13.42,-0.00108725
13.44,0.0103653
13.46,0.00510013
13.48,0.0104011
13.5,0.0226248
13.52,0.0209306
13.54,0.0115935
13.56,0.00818982
13.58,0.0114243
13.6,0.0144139
13.62,0.0199851
13.64,0.0171057
13.66,0.0120608
13.68,0.0117762
13.7,0.0182767
13.72,0.021454
13.74,0.0213785
13.76,0.0151351
13.78,-0.00133284
13.8,-0.013226
13.82,-0.017455
13.84,-0.0136718
13.86,-0.0111106
13.88,-0.00458261
13.9,0.00559289
13.92,0.00521241
13.94,0.00297246
13.96,-0.00333524
13.98,-0.0102009
14.0,-0.00771926
14.02,-0.00422579
14.04,-0.0219912
14.06,-0.0423178
14.08,-0.0460153
14.1,-0.0497526
14.12,-0.0440662
14.14,-0.00828463
14.16,0.0140084
14.18,0.00860443
14.2,0.00447745
14.22,0.0121804
14.24,0.0325039
14.26,0.0413849
14.28,0.0401384
14.3,0.0324088
14.32,0.025692
14.34,0.0287448
14.36,0.0414794
14.38,0.0414936
14.4,0.0346249
14.42,0.0364139
14.44,0.0380203
14.46,0.0380028
14.48,0.0240767
14.5,0.0174803
14.52,5.63459E-4
14.54,-0.0137748
14.56,-0.0145083
14.58,-0.0111903
14.6,2.39683E-4
14.62,0.00285179
14.64,-0.0123514
14.66,-0.0331198
14.68,-0.0317041
14.7,-0.0227987
14.72,0.0181705
14.74,0.0415498
14.76,0.032793
14.78,0.0250867
14.8,0.0178783
14.82,0.037149
14.84,0.0466358
14.86,0.0301311
14.88,0.0203817
14.9,0.0350808
14.92,0.0303499
14.94,-0.00586335
14.96,-0.0125262
14.98,-0.00668479
15.0,-0.00835981
15.02,-0.00942385
15.04,-0.00780938
15.06,0.00347979
15.08,0.012985
15.1,0.0100023
15.12,0.00932891
15.14,-0.00472587
15.16,-0.0283177
15.18,-0.0330751
15.2,-0.0267748
15.22,-0.0235896
15.24,-0.018399
15.26,0.00134694
15.28,0.0118772
15.3,0.0200655
15.32,0.0307804
15.34,0.0350876
15.36,0.0293172
15.38,0.0184632
15.4,0.00487549
15.42,-0.00517992
15.44,-0.0101557
15.46,-0.0108812
15.48,-0.00626394
15.5,0.00768225
15.52,0.00957407
15.54,-0.00515806
15.56,-0.0095168
15.58,-0.0151577
15.6,-0.0280916
15.62,-0.0302787
15.64,-0.0262388
15.66,-0.0186993
15.68,-0.00228574
15.7,-0.00274505
15.72,-0.0148324
15.74,-0.0231171
15.76,-0.0299351
15.78,-0.0297702
15.8,-0.0253876
15.82,-0.0265456
15.84,-0.0205953
15.86,-0.0066981
15.88,2.49793E-4
15.9,-0.00335727
15.92,-0.00839438
15.94,-0.0130113
15.96,-0.0213379
15.98,-0.0331988
16.0,-0.0372771
16.02,-0.0320765
16.04,-0.0321707
16.06,-0.0247812
16.08,-0.01751
16.1,-0.0221279
16.12,-0.0224802
16.14,-0.0100866
16.16,1.67043E-4
16.18,-0.00464062
16.2,-0.0208345
16.22,-0.0281259
16.24,-0.0261679
16.26,-0.0233297
16.28,-0.00226815
16.3,0.00588122
16.32,-0.0101934
16.34,-0.0198573
16.36,-0.0132482
16.38,6.55014E-4
16.4,0.00471314
16.42,0.0039028
16.44,0.0105742
16.46,0.0145843
16.48,0.0219289
16.5,0.0312339
16.52,0.046309
16.54,0.0638362
16.56,0.0680014
16.58,0.0555671
16.6,0.0439804
16.62,0.0384801
16.64,0.0341252
16.66,0.0366451
16.68,0.0362601
16.7,-0.00434769
16.72,-0.069925
16.74,-0.0830836
16.76,-0.107682
16.78,-0.135756
16.8,-0.131178
16.82,-0.130681
16.84,-0.126398
16.86,-0.101852
16.88,0.00141248
16.9,0.0108112
16.92,-0.0401904
16.94,0.00943614
16.96,0.0345704
16.98,0.0293138
17.0,0.0348824
17.02,0.0439832
17.04,0.0430912
17.06,0.0466422
17.08,0.0573883
17.1,0.0539677
17.12,0.0664182
17.14,0.100368
17.16,0.110703
17.18,0.0879363
17.2,0.0598081
17.22,0.0816008
17.24,0.0956517
17.26,0.0608517
17.28,0.0564824
17.3,0.0764707
17.32,0.0690985
17.34,0.0454685
17.36,0.013401
17.38,-0.0327393
17.4,-0.0718774
17.42,-0.0979197
17.44,-0.122274
17.46,-0.14561
17.48,-0.141963
17.5,-0.115327
17.52,-0.099697
17.54,-0.103249
17.56,-0.0899075
17.58,-0.0234164
17.6,0.0109446
17.62,0.0167558
17.64,0.0502743
17.66,0.0685775
17.68,0.0653066
17.7,0.0637116
17.72,0.069533
17.74,0.0867203
17.76,0.0961617
17.78,0.0878693
17.8,0.076418
17.82,0.0714947
17.84,0.0668274
17.86,0.0278076
17.88,7.15552E-4
17.9,0.00392265
17.92,-0.00251231
17.94,-0.0163821
17.96,-0.0349571
17.98,-0.0602774
18.0,-0.0755251
18.02,-0.0725812
18.04,-0.0630604
18.06,-0.0564169
18.08,-0.0493971
18.1,-0.020942
18.12,0.0234078
18.14,0.0323503
18.16,0.0271025
18.18,0.0297639
18.2,0.0289143
18.22,0.0373927
18.24,0.0666189
18.26,0.101038
18.28,0.12583
18.3,0.13213
18.32,0.115776
18.34,0.067256
18.36,-0.0321174
18.38,-0.065915
18.4,-0.0730212
18.42,-0.118825
18.44,-0.138586
18.46,-0.153808
18.48,-0.174079
18.5,-0.114095
18.52,-0.024585
18.54,-0.0323482
18.56,-0.0417097
18.58,-0.00594537
18.6,0.00834998
18.62,0.0315764
18.64,0.0560993
18.66,0.0524916
18.68,0.0590043
18.7,0.0718349
18.72,0.0909844
18.74,0.0953613
18.76,0.10236
18.78,0.112893
18.8,0.123832
18.82,0.0707018
18.84,-0.0416727
18.86,-0.0629009
18.88,-0.0847891
18.9,-0.142579
18.92,-0.150934
18.94,-0.154617
18.96,-0.17729
18.98,-0.170742
19.0,-0.144108
19.02,-0.0894447
19.04,-0.0568455
19.06,-0.0498484
19.08,-0.00280199
19.1,0.0204784
19.12,0.0123459
19.14,0.025055
19.16,0.056934
19.18,0.0665219
19.2,0.0596347
19.22,0.0871645
19.24,0.121001
19.26,0.132538
19.28,0.0999406
19.3,0.0602666
19.32,0.0634264
19.34,0.0442687
19.36,0.0352048
19.38,0.0394254
19.4,0.0299525
19.42,0.0215211
19.44,0.0144523
19.46,-0.0149494
19.48,-0.0535708
19.5,-0.0617004
19.52,-0.0585702
19.54,-0.0487988
19.56,-0.0433603
19.58,-0.0463511
19.6,-0.0406149
19.62,-0.00976209
19.64,-0.0094971
19.66,-0.0633298
19.68,-0.0526996
19.7,0.00126224
19.72,0.0207634
19.74,0.0265109
19.76,0.0229539
19.78,0.00878177
19.8,0.0167406
19.82,0.0527066
19.84,0.0459529
19.86,0.0326019
19.88,0.0209267
19.9,-0.0252398
19.92,-0.0424893
19.94,-0.0383351
19.96,-0.0537741
19.98,-0.0419659
20.0,-0.0211061
20.02,-0.025318
20.04,-0.0287628
20.06,-0.0267242
20.08,-0.0388329
20.1,-0.038261
20.12,0.0537957
20.14,0.0853573
20.16,0.0866279
20.18,0.0262425
20.2,-0.0480363
20.22,-0.00287917
20.24,0.0304214
20.26,0.020013
20.28,-0.00199384
20.3,0.0249195
20.32,0.0573633
20.34,0.00670159
20.36,-0.00823056
20.38,0.0293612
20.4,-0.00695224
20.42,-0.0425139
20.44,-0.0428754
20.46,-0.0634563
20.48,-0.0817331
20.5,-0.0851158
20.52,-0.0155991
20.54,0.00115396
20.56,0.0204754
20.58,0.0595797
20.6,-0.0479144
20.62,-0.0493224
20.64,0.0654322
20.66,0.0770506
20.68,0.0696195
20.7,0.132248
20.72,0.0402895
20.74,-0.0464304
20.76,0.0306975
20.78,0.0537929
20.8,-0.0079645
20.82,-0.00303328
20.84,0.0368095
20.86,0.0308277
20.88,0.00113605
20.9,-0.0498726
20.92,-0.0591286
20.94,-0.063564
20.96,-0.0867838
20.98,-0.0917966
21.0,-0.112393
21.02,-0.0643372
21.04,0.0221205
21.06,-7.69811E-4
21.08,-0.00751254
21.1,-0.0107475
21.12,0.00185406
21.14,0.0380064
21.16,0.047293
21.18,0.0110294
21.2,0.00580029
21.22,0.0427237
21.24,0.0475508
21.26,0.0531399
21.28,0.0465531
21.3,0.0430397
21.32,0.0462368
21.34,0.059688
21.36,-0.0137587
21.38,-0.0539912
21.4,-0.0324453
21.42,-0.0954584
21.44,-0.0847266
21.46,0.0153175
21.48,-0.0368113
21.5,-0.0752047
21.52,0.0155033
21.54,0.0338239
21.56,0.0559063
21.58,0.107958
21.6,0.13003
21.62,0.0789462
21.64,0.0242215
21.66,0.0506276
21.68,0.055524
21.7,0.0467891
21.72,-6.78277E-4
21.74,-0.0479162
21.76,-0.0472365
21.78,0.00196357
21.8,0.0328056
21.82,0.00887782
21.84,0.00427184
21.86,0.0191703
21.88,0.0287596
21.9,0.0175848
21.92,0.0126678
21.94,-0.00285632
21.96,-0.0133651
21.98,-0.01256
22.0,-0.0202025
22.02,-0.0345791
22.04,-0.0448196
22.06,-0.0540921
22.08,-0.0370354
22.1,0.00995222
22.12,0.0205432
22.14,0.0243419
22.16,0.0307386
22.18,0.0208888
22.2,0.0164082
22.22,0.0213942
22.24,0.0156631
22.26,0.00426284
22.28,0.00694978
22.3,-0.0019515
22.32,-0.00635356
22.34,-0.00835965
22.36,-0.0255954
22.38,-0.0327127
22.4,-0.0405807
22.42,-0.0478826
22.44,-0.0447041
22.46,-0.0354637
22.48,-0.0338937
22.5,-0.0381387
22.52,-0.0217297
22.54,-0.00527384
22.56,7.91298E-4
22.58,0.00579869
22.6,0.00595292
22.62,0.00561347
22.64,0.00949274
22.66,0.0148296
22.68,0.0167372
22.7,0.0204747
22.72,0.0257544
22.74,0.027359
22.76,0.023882
22.78,0.0286181
22.8,0.0357409
22.82,0.0328943
22.84,0.0224731
22.86,0.0075058
22.88,0.00242434
22.9,0.00164114
22.92,0.00392407
22.94,0.00295421
22.96,-0.00519645
22.98,-0.0114152
23.0,-0.0151942
23.02,-0.0130785
23.04,-0.0066728
23.06,4.8673E-4
23.08,0.00876213
23.1,0.0188807
23.12,0.0192235
23.14,0.00831987
23.16,0.00477754
23.18,0.0101276
23.2,0.00872011
23.22,-0.00171437
23.24,-0.0126068
23.26,-0.017213
23.28,-0.0232768
23.3,-0.02921
23.32,-0.0245403
23.34,-0.0163435
23.36,-0.0103744
23.38,-0.00363002
23.4,0.00573981
23.42,0.0258767
23.44,0.0395887
23.46,0.0339247
23.48,0.0212146
23.5,0.011234
23.52,0.0149857
23.54,0.0168942
23.56,0.0120197
23.58,0.0048604
23.6,-0.00668285
23.62,-0.014397
23.64,-0.0171887
23.66,-0.0189532
23.68,-0.0169774
23.7,-0.0174516
23.72,-0.0233074
23.74,-0.0189804
23.76,-0.0096841
23.78,-0.00532762
23.8,-0.00110781
23.82,3.04954E-4
23.84,-0.00611486
23.86,-0.004085
23.88,0.00805816
23.9,0.0148065
23.92,0.0132827
23.94,0.00407012
23.96,0.00342554
23.98,0.015535
24.0,0.0169651
24.02,0.0122375
24.04,-0.00763719
24.06,-0.0310308
24.08,-0.0236715
24.1,-0.020692
24.12,-0.0112957
24.14,0.00803838
24.16,0.00509266
24.18,-0.008968
24.2,-0.00622518
24.22,0.0144013
24.24,0.0159079
24.26,0.013922
24.28,0.00671161
24.3,-0.00921362
24.32,-0.0115188
24.34,-0.00533654
24.36,0.0137365
24.38,0.0213702
24.4,0.0157041
24.42,0.0138406
24.44,0.00851926
24.46,-0.0023937
24.48,-0.0100824
24.5,-0.00393182
24.52,0.0014385
24.54,0.00124982
24.56,0.00313582
24.58,-8.98264E-4
24.6,-0.00803009
24.62,-0.00879201
24.64,-0.00692438
24.66,-0.0108401
24.68,-0.0152496
24.7,-0.0135533
24.72,-0.00279026
24.74,0.00805949
24.76,0.00581958
24.78,0.00485161
24.8,-0.00572986
24.82,-0.0188725
24.84,-0.0174904
24.86,-0.0193274
24.88,-0.0225914
24.9,-0.0177464
24.92,-0.0145436
24.94,-0.0184125
24.96,-0.0167162
24.98,-0.0150526
25.0,-0.0162307
25.02,-0.0146395
25.04,-0.0129993
25.06,-0.0123659
25.08,-0.0137745
25.1,-0.0103177
25.12,-0.00406814
25.14,-0.00531968
25.16,-0.00942109
25.18,-0.00711792
25.2,-0.00456893
25.22,-0.00165886
25.24,0.00403886
25.26,0.00562089
25.28,0.00875434
25.3,0.0140298
25.32,0.0197041
25.34,0.0233169
25.36,0.0155292
25.38,0.00629823
25.4,0.00486412
25.42,0.0065655
25.44,0.00435517
25.46,0.0037646
25.48,0.00533235
25.5,0.00692459
25.52,0.00893502
25.54,0.00410432
25.56,0.00131361
25.58,-0.00245935
25.6,-0.00694121
25.62,-0.0108774
25.64,-0.0150298
25.66,-0.0148574
25.68,-0.0141433
25.7,-0.00947173
25.72,-0.00512548
25.74,-0.00589862
25.76,-0.00372702
25.78,0.00252867
25.8,0.00324372
25.82,0.00381189
25.84,0.00545412
25.86,0.00146595
25.88,-0.00579948
25.9,-0.00500589
25.92,0.00214435
25.94,0.00689861
25.96,0.00786356
25.98,0.0067518
26.0,0.0109593
26.02,0.0153321
26.04,0.0184258
26.06,0.0201446
26.08,0.0153231
26.1,0.00892467
26.12,0.0105394
26.14,0.0165615
26.16,0.0167105
26.18,0.0134333
26.2,0.0098307
26.22,0.0061149
26.24,0.00369858
26.26,0.00361092
26.28,0.00120276
26.3,-0.00215501
26.32,-0.00105334
26.34,-0.00191517
26.36,-0.00139796
26.38,0.00362256
26.4,0.00711512
26.42,0.00838101
26.44,0.0104415
26.46,0.0114585
26.48,0.00918809
26.5,6.44656E-4
26.52,-0.00310069
26.54,-1.7932E-4
26.56,1.12496E-4
26.58,-7.80926E-4
26.6,-0.00822682
26.62,-0.0166835
26.64,-0.0171526
26.66,-0.0124748
26.68,-0.00755422
26.7,-0.00713386
26.72,-0.00920638
26.74,-0.0055261
26.76,-0.0032524
26.78,-0.00240568
26.8,0.00197127
26.82,6.21943E-4
26.84,0.00196134
26.86,0.00648619
26.88,0.00710853
26.9,0.0105746
26.92,0.0138245
