# Time Series: Morgan Hill 1984 - CYC-285
# Time (s),Acceleration (g's)
1.69,-0.00270399
1.695,-0.00400709
1.7,-0.00428734
1.705,-0.00319254
1.71,-0.00192236
1.715,-0.00330258
1.72,-0.0123163
1.725,-0.0327827
1.73,-0.0644229
1.735,-0.106214
1.74,-0.153261
1.745,-0.192894
1.75,-0.210607
1.755,-0.197013
1.76,-0.155636
1.765,-0.0995211
1.77,-0.0392175
1.775,0.0188003
1.78,0.0730368
1.785,0.124079
1.79,0.166353
1.795,0.193276
1.8,0.204393
1.805,0.198691
1.81,0.173381
1.815,0.136282
1.82,0.103416
1.825,0.0810901
1.83,0.0644112
1.835,0.0492702
1.84,0.037099
1.845,0.0339188
1.85,0.0448744
1.855,0.0662733
1.86,0.0861001
1.865,0.0930764
1.87,0.0825865
1.875,0.0574198
1.88,0.0272886
1.885,0.00102442
1.89,-0.0185311
1.895,-0.0310632
1.9,-0.0408437
1.905,-0.0538012
1.91,-0.0696037
1.915,-0.0848005
1.92,-0.0959867
1.925,-0.0993186
1.93,-0.0937546
1.935,-0.0830163
1.94,-0.073102
1.945,-0.0678308
1.95,-0.06602
1.955,-0.065105
1.96,-0.0659824
1.965,-0.0698614
1.97,-0.0769962
1.975,-0.0921444
1.98,-0.119428
1.985,-0.144782
1.99,-0.138783
1.995,-0.0898518
2.0,-0.0244451
2.005,0.0176389
2.01,0.0238689
2.015,0.0134222
2.02,0.00975887
2.025,0.0219582
2.03,0.0467567
2.035,0.0794203
2.04,0.118929
2.045,0.159932
2.05,0.188524
2.055,0.19348
2.06,0.172426
2.065,0.130059
2.07,0.0795589
2.075,0.0387658
2.08,0.0175629
2.085,0.0128134
2.09,0.0170182
2.095,0.0257638
2.1,0.0348536
2.105,0.0393056
2.11,0.0373093
2.115,0.0297243
2.12,0.0182759
2.125,0.00202043
2.13,-0.023729
2.135,-0.0602076
2.14,-0.101203
2.145,-0.134355
2.15,-0.146918
2.155,-0.134042
2.16,-0.0984639
2.165,-0.0459184
2.17,0.0255198
2.175,0.11094
2.18,0.174837
2.185,0.185516
2.19,0.151366
2.195,0.0982222
2.2,0.0345579
2.205,-0.0335642
2.21,-0.0802538
2.215,-0.0843957
2.22,-0.051243
2.225,-0.00471404
2.23,0.0295507
2.235,0.0407717
2.24,0.0338319
2.245,0.0192656
2.25,0.00682731
2.255,-1.0197E-4
2.26,-0.00149258
2.265,0.00330943
2.27,0.0104611
2.275,0.0126468
2.28,0.00630267
2.285,-0.00689678
2.29,-0.0259966
2.295,-0.0540166
2.3,-0.0889957
2.305,-0.122127
2.31,-0.149414
2.315,-0.16968
2.32,-0.177229
2.325,-0.168553
2.33,-0.148127
2.335,-0.125162
2.34,-0.105766
2.345,-0.0883796
2.35,-0.0689947
2.355,-0.0458123
2.36,-0.0186056
2.365,0.0118048
2.37,0.0424444
2.375,0.0655672
2.38,0.0750179
2.385,0.0760611
2.39,0.0782652
2.395,0.0828169
2.4,0.0853546
2.405,0.0837753
2.41,0.0756051
2.415,0.0557508
2.42,0.0201382
2.425,-0.0277954
2.43,-0.07303
2.435,-0.0976019
2.44,-0.0912997
2.445,-0.0562769
2.45,-0.00648318
2.455,0.040288
2.46,0.0712905
2.465,0.0827531
2.47,0.0775247
2.475,0.0602766
2.48,0.0378024
2.485,0.0194571
2.49,0.0131316
2.495,0.0205333
2.5,0.0342081
2.505,0.0435935
2.51,0.0432782
2.515,0.0351077
2.52,0.024761
2.525,0.0141055
2.53,0.00149367
2.535,-0.014766
2.54,-0.0359843
2.545,-0.0572702
2.55,-0.0695543
2.555,-0.0693248
2.56,-0.0576667
2.565,-0.0394693
2.57,-0.024939
2.575,-0.0221206
2.58,-0.0310874
2.585,-0.0462882
2.59,-0.06105
2.595,-0.0681705
2.6,-0.0615402
2.605,-0.0425735
2.61,-0.0190172
2.615,0.0010806
2.62,0.0124678
2.625,0.0156575
2.63,0.0156271
2.635,0.0181218
2.64,0.02675
2.645,0.0407072
2.65,0.0560902
2.655,0.0657814
2.66,0.0626148
2.665,0.0485448
2.67,0.0329108
2.675,0.0214718
2.68,0.0141912
2.685,0.00914483
2.69,0.00386063
2.695,-0.00356367
2.7,-0.0131461
2.705,-0.0229303
2.71,-0.0317566
2.715,-0.040239
2.72,-0.0490566
2.725,-0.0600244
2.73,-0.0737933
2.735,-0.0873963
2.74,-0.0982645
2.745,-0.104841
2.75,-0.106054
2.755,-0.104719
2.76,-0.104967
2.765,-0.107521
2.77,-0.111866
2.775,-0.118141
2.78,-0.124024
2.785,-0.124545
2.79,-0.118194
2.795,-0.108507
2.8,-0.0977981
2.805,-0.0871172
2.81,-0.0798286
2.815,-0.0791374
2.82,-0.0854948
2.825,-0.0938637
2.83,-0.0937454
2.835,-0.0785547
2.84,-0.0538712
2.845,-0.0288328
2.85,-0.00517315
2.855,0.0171408
2.86,0.0365372
2.865,0.0514622
2.87,0.0590465
2.875,0.0602677
2.88,0.0583512
2.885,0.0523638
2.89,0.0415415
2.895,0.02652
2.9,0.00691996
2.905,-0.0164735
2.91,-0.0434331
2.915,-0.0727572
2.92,-0.099007
2.925,-0.120062
2.93,-0.136883
2.935,-0.145775
2.94,-0.143563
2.945,-0.13308
2.95,-0.11848
2.955,-0.102608
2.96,-0.0865288
2.965,-0.0689688
2.97,-0.0489299
2.975,-0.0262432
2.98,-0.00266714
2.985,0.0178482
2.99,0.0331478
2.995,0.0418054
3.0,0.0409239
3.005,0.0304727
3.01,0.0112528
3.015,-0.0174429
3.02,-0.0488316
3.025,-0.073327
3.03,-0.0883357
3.035,-0.0929492
3.04,-0.0884154
3.045,-0.0821684
3.05,-0.0817539
3.055,-0.0882281
3.06,-0.09769
3.065,-0.106859
3.07,-0.11479
3.075,-0.121142
3.08,-0.124351
3.085,-0.122783
3.09,-0.117905
3.095,-0.11316
3.1,-0.11058
3.105,-0.111965
3.11,-0.118452
3.115,-0.12754
3.12,-0.137677
3.125,-0.149892
3.13,-0.163301
3.135,-0.176051
3.14,-0.18667
3.145,-0.195409
3.15,-0.204078
3.155,-0.21103
3.16,-0.212958
3.165,-0.209761
3.17,-0.20233
3.175,-0.190597
3.18,-0.174229
3.185,-0.153394
3.19,-0.126376
3.195,-0.0918274
3.2,-0.0567314
3.205,-0.0281819
3.21,-0.00442127
3.215,0.0194481
3.22,0.0438112
3.225,0.0649259
3.23,0.083456
3.235,0.101897
3.24,0.120407
3.245,0.138735
3.25,0.155243
3.255,0.169966
3.26,0.183913
3.265,0.195526
3.27,0.203025
3.275,0.206761
3.28,0.208385
3.285,0.210255
3.29,0.214279
3.295,0.21886
3.3,0.22257
3.305,0.22656
3.31,0.23102
3.315,0.235366
3.32,0.239568
3.325,0.245124
3.33,0.25284
3.335,0.260875
3.34,0.267956
3.345,0.273886
3.35,0.278367
3.355,0.281888
3.36,0.284716
3.365,0.286548
3.37,0.28709
3.375,0.285909
3.38,0.283909
3.385,0.283331
3.39,0.28554
3.395,0.289347
3.4,0.292506
3.405,0.294277
3.41,0.295666
3.415,0.298563
3.42,0.303414
3.425,0.310147
3.43,0.319306
3.435,0.329467
3.44,0.340375
3.445,0.352858
3.45,0.366417
3.455,0.381284
3.46,0.397802
3.465,0.416206
3.47,0.434122
3.475,0.450005
3.48,0.464744
3.485,0.475815
3.49,0.48214
3.495,0.485078
3.5,0.484426
3.505,0.481909
3.51,0.480568
3.515,0.480061
3.52,0.478988
3.525,0.477247
3.53,0.473416
3.535,0.465859
3.54,0.453137
3.545,0.432648
3.55,0.406503
3.555,0.381227
3.56,0.357829
3.565,0.335545
3.57,0.316065
3.575,0.297675
3.58,0.278962
3.585,0.261033
3.59,0.243288
3.595,0.223935
3.6,0.202883
3.605,0.182323
3.61,0.162306
3.615,0.141255
3.62,0.118891
3.625,0.0946677
3.63,0.0664074
3.635,0.0300649
3.64,-0.0165357
3.645,-0.0720934
3.65,-0.134328
3.655,-0.196706
3.66,-0.248308
3.665,-0.286276
3.67,-0.322164
3.675,-0.370644
3.68,-0.434538
3.685,-0.519392
3.69,-0.641387
3.695,-0.786229
3.7,-0.909578
3.705,-0.994659
3.71,-1.07388
3.715,-1.17667
3.72,-1.27105
3.725,-1.29817
3.73,-1.23595
3.735,-1.0969
3.74,-0.928064
3.745,-0.809237
3.75,-0.774184
3.755,-0.777545
3.76,-0.765691
3.765,-0.725211
3.77,-0.670291
3.775,-0.609281
3.78,-0.519026
3.785,-0.380889
3.79,-0.237048
3.795,-0.146609
3.8,-0.115746
3.805,-0.113204
3.81,-0.116006
3.815,-0.119525
3.82,-0.122151
3.825,-0.120232
3.83,-0.11559
3.835,-0.112932
3.84,-0.112508
3.845,-0.114122
3.85,-0.12227
3.855,-0.140776
3.86,-0.167076
3.865,-0.196984
3.87,-0.225046
3.875,-0.242998
3.88,-0.251579
3.885,-0.259514
3.89,-0.266218
3.895,-0.263956
3.9,-0.253505
3.905,-0.243518
3.91,-0.240407
3.915,-0.243426
3.92,-0.246822
3.925,-0.244966
3.93,-0.235234
3.935,-0.220332
3.94,-0.204517
3.945,-0.189343
3.95,-0.174952
3.955,-0.160978
3.96,-0.146266
3.965,-0.127401
3.97,-0.103899
3.975,-0.0809732
3.98,-0.0604979
3.985,-0.0409
3.99,-0.0226787
3.995,-0.00678655
4.0,0.0072371
4.005,0.0210143
4.01,0.0346691
4.015,0.0469778
4.02,0.058027
4.025,0.0676525
4.03,0.074804
4.035,0.0793252
4.04,0.0834381
4.045,0.0907211
4.05,0.101735
4.055,0.11477
4.06,0.130271
4.065,0.149793
4.07,0.171348
4.075,0.191206
4.08,0.208709
4.085,0.225355
4.09,0.243038
4.095,0.258786
4.1,0.266377
4.105,0.265866
4.11,0.260546
4.115,0.251993
4.12,0.241511
4.125,0.22996
4.13,0.219459
4.135,0.213381
4.14,0.21295
4.145,0.217517
4.15,0.224913
4.155,0.232439
4.16,0.239486
4.165,0.246165
4.17,0.250331
4.175,0.250657
4.18,0.249781
4.185,0.250592
4.19,0.253021
4.195,0.2552
4.2,0.256737
4.205,0.258553
4.21,0.26115
4.215,0.265541
4.22,0.271313
4.225,0.277759
4.23,0.287096
4.235,0.300809
4.24,0.318823
4.245,0.339454
4.25,0.357813
4.255,0.371517
4.26,0.383592
4.265,0.395137
4.27,0.401963
4.275,0.401722
4.28,0.397804
4.285,0.394213
4.29,0.389576
4.295,0.37966
4.3,0.363606
4.305,0.344883
4.31,0.326941
4.315,0.310261
4.32,0.294862
4.325,0.279692
4.33,0.263151
4.335,0.245993
4.34,0.231613
4.345,0.222575
4.35,0.2157
4.355,0.207242
4.36,0.197113
4.365,0.18462
4.37,0.169619
4.375,0.151683
4.38,0.127474
4.385,0.0960672
4.39,0.0602142
4.395,0.0250848
4.4,-0.0046309
4.405,-0.0311379
4.41,-0.0619356
4.415,-0.101294
4.42,-0.139982
4.425,-0.168776
4.43,-0.202067
4.435,-0.267115
4.44,-0.375016
4.445,-0.50618
4.45,-0.638418
4.455,-0.758549
4.46,-0.835712
4.465,-0.844239
4.47,-0.791875
4.475,-0.706602
4.48,-0.612439
4.485,-0.509597
4.49,-0.394775
4.495,-0.284312
4.5,-0.196917
4.505,-0.133314
4.51,-0.0827221
4.515,-0.0418951
4.52,-0.0136706
4.525,0.0023984
4.53,0.00943579
4.535,0.0151099
4.54,0.0271315
4.545,0.0466433
4.55,0.0735124
4.555,0.10374
4.56,0.126767
4.565,0.140679
4.57,0.153011
4.575,0.165497
4.58,0.172232
4.585,0.166358
4.59,0.14609
4.595,0.115642
4.6,0.0806419
4.605,0.0430563
4.61,0.0042695
4.615,-0.0289824
4.62,-0.0521526
4.625,-0.0679446
4.63,-0.0804342
4.635,-0.0946016
4.64,-0.113195
4.645,-0.133789
4.65,-0.154397
4.655,-0.172449
4.66,-0.184562
4.665,-0.192427
4.67,-0.202931
4.675,-0.223642
4.68,-0.25872
4.685,-0.301254
4.69,-0.338258
4.695,-0.367264
4.7,-0.391696
4.705,-0.414793
4.71,-0.440512
4.715,-0.466114
4.72,-0.479699
4.725,-0.461831
4.73,-0.387726
4.735,-0.259884
4.74,-0.129512
4.745,-0.0359822
4.75,0.0317944
4.755,0.0861758
4.76,0.118902
4.765,0.132102
4.77,0.138219
4.775,0.139609
4.78,0.134816
4.785,0.127878
4.79,0.123754
4.795,0.124353
4.8,0.130572
4.805,0.142471
4.81,0.157026
4.815,0.171183
4.82,0.182498
4.825,0.188125
4.83,0.188904
4.835,0.187968
4.84,0.186152
4.845,0.183286
4.85,0.180342
4.855,0.178041
4.86,0.176483
4.865,0.174616
4.87,0.171067
4.875,0.167454
4.88,0.165601
4.885,0.165856
4.89,0.168687
4.895,0.172994
4.9,0.177752
4.905,0.184238
4.91,0.193001
4.915,0.2024
4.92,0.211392
4.925,0.218877
4.93,0.22269
4.935,0.222659
4.94,0.22089
4.945,0.219659
4.95,0.219716
4.955,0.219844
4.96,0.218492
4.965,0.215197
4.97,0.21044
4.975,0.204552
4.98,0.196926
4.985,0.186768
4.99,0.173664
4.995,0.157592
5.0,0.139183
5.005,0.118949
5.01,0.0966113
5.015,0.0718815
5.02,0.0460792
5.025,0.0214627
5.03,-0.00288586
5.035,-0.0291899
5.04,-0.0564972
5.045,-0.0836507
5.05,-0.111991
5.055,-0.14267
5.06,-0.172608
5.065,-0.197766
5.07,-0.218939
5.075,-0.237478
5.08,-0.252185
5.085,-0.264021
5.09,-0.27696
5.095,-0.29095
5.1,-0.299249
5.105,-0.298279
5.11,-0.290221
5.115,-0.273443
5.12,-0.243042
5.125,-0.198077
5.13,-0.139972
5.135,-0.0702022
5.14,0.00145316
5.145,0.0593844
5.15,0.103121
5.155,0.145573
5.16,0.186333
5.165,0.215107
5.17,0.236186
5.175,0.256982
5.18,0.272223
5.185,0.276118
5.19,0.26992
5.195,0.258346
5.2,0.243537
5.205,0.223032
5.21,0.19649
5.215,0.168826
5.22,0.144878
5.225,0.123459
5.23,0.099765
5.235,0.0724251
5.24,0.0419812
5.245,0.0103694
5.25,-0.0182863
5.255,-0.0436154
5.26,-0.0674535
5.265,-0.0894246
5.27,-0.109284
5.275,-0.12722
5.28,-0.143881
5.285,-0.161239
5.29,-0.180232
5.295,-0.198282
5.3,-0.212183
5.305,-0.222138
5.31,-0.229042
5.315,-0.23207
5.32,-0.229665
5.325,-0.220392
5.33,-0.204147
5.335,-0.182389
5.34,-0.155001
5.345,-0.121996
5.35,-0.0858403
5.355,-0.0470952
5.36,-0.0097104
5.365,0.0201324
5.37,0.0436975
5.375,0.0648169
5.38,0.0853794
5.385,0.104743
5.39,0.120794
5.395,0.132282
5.4,0.138373
5.405,0.14126
5.41,0.143774
5.415,0.144425
5.42,0.141806
5.425,0.138631
5.43,0.136207
5.435,0.132246
5.44,0.125663
5.445,0.117018
5.45,0.10767
5.455,0.0985708
5.46,0.0902285
5.465,0.0839907
5.47,0.0790462
5.475,0.0732024
5.48,0.0665647
5.485,0.0598812
5.49,0.0523721
5.495,0.0443608
5.5,0.0375107
5.505,0.0302492
5.51,0.0216817
5.515,0.014485
5.52,0.00771115
5.525,-0.00123586
5.53,-0.0117012
5.535,-0.0216375
5.54,-0.0296819
5.545,-0.0372459
5.55,-0.0454845
5.555,-0.0532713
5.56,-0.06039
5.565,-0.0683324
5.57,-0.0776967
5.575,-0.0861111
5.58,-0.0918337
5.585,-0.0960845
5.59,-0.100016
5.595,-0.103961
5.6,-0.10782
5.605,-0.109843
5.61,-0.107779
5.615,-0.101633
5.62,-0.0928798
5.625,-0.0832267
5.63,-0.0744748
5.635,-0.0669375
5.64,-0.0600503
5.645,-0.0537656
5.65,-0.0486101
5.655,-0.0452971
5.66,-0.0427996
5.665,-0.0387344
5.67,-0.0324965
5.675,-0.0243113
5.68,-0.0129514
5.685,8.30261E-4
5.69,0.0134847
5.695,0.0234395
5.7,0.031579
5.705,0.0389331
5.71,0.0451955
5.715,0.049727
5.72,0.0523498
5.725,0.051233
5.73,0.0454161
5.735,0.0374269
5.74,0.0292699
5.745,0.0208578
5.75,0.0122669
5.755,0.00293552
5.76,-0.00730924
5.765,-0.0167527
5.77,-0.0247389
5.775,-0.0318818
5.78,-0.039111
5.785,-0.0473699
5.79,-0.0570618
5.795,-0.0681768
5.8,-0.0788945
5.805,-0.0877624
5.81,-0.0963112
5.815,-0.106531
5.82,-0.118099
5.825,-0.128621
5.83,-0.137441
5.835,-0.145216
5.84,-0.151063
5.845,-0.154902
5.85,-0.156218
5.855,-0.153111
5.86,-0.146527
5.865,-0.13859
5.87,-0.129379
5.875,-0.11909
5.88,-0.107884
5.885,-0.0955366
5.89,-0.0823671
5.895,-0.0660493
5.9,-0.0453997
5.905,-0.0247382
5.91,-0.00744958
5.915,0.00763034
5.92,0.0224138
5.925,0.0353614
5.93,0.0441464
5.935,0.0497695
5.94,0.0544463
5.945,0.0589356
5.95,0.06185
5.955,0.0620732
5.96,0.0613611
5.965,0.060767
5.97,0.0587418
5.975,0.0548639
5.98,0.0509709
5.985,0.0478761
5.99,0.0432242
5.995,0.0352306
6.0,0.0263274
6.005,0.0195525
6.01,0.0134976
6.015,0.00583995
6.02,-0.0019705
6.025,-0.00881558
6.03,-0.0155687
6.035,-0.0220545
6.04,-0.0275451
6.045,-0.0320819
6.05,-0.0359183
6.055,-0.039011
6.06,-0.041485
6.065,-0.0437776
6.07,-0.0459703
6.075,-0.0472438
6.08,-0.0466926
6.085,-0.0443615
6.09,-0.0409177
6.095,-0.0372714
6.1,-0.0337476
6.105,-0.029797
6.11,-0.0251558
6.115,-0.019505
6.12,-0.0126601
6.125,-0.00566212
6.13,3.63982E-4
6.135,0.00632692
6.14,0.0142418
6.145,0.0230598
6.15,0.0307202
6.155,0.0378517
6.16,0.0444914
6.165,0.0493209
6.17,0.0517183
6.175,0.0521238
6.18,0.0518755
6.185,0.0513616
6.19,0.0495285
6.195,0.0464178
6.2,0.0431311
6.205,0.0388674
6.21,0.0321263
6.215,0.0240066
6.22,0.0166704
6.225,0.0106465
6.23,0.00509268
6.235,-7.08505E-4
6.24,-0.00568895
6.245,-0.00827023
6.25,-0.00962306
6.255,-0.011229
6.26,-0.0120804
6.265,-0.0118592
6.27,-0.0117283
6.275,-0.0120604
6.28,-0.0122481
6.285,-0.0110927
6.29,-0.00799105
6.295,-0.00384006
6.3,4.01663E-4
6.305,0.00456801
6.31,0.00935441
6.315,0.0152418
6.32,0.0209959
6.325,0.0250894
6.33,0.0284991
6.335,0.033336
6.34,0.0396629
6.345,0.0460041
6.35,0.051675
6.355,0.0576567
6.36,0.0631918
6.365,0.0667445
6.37,0.0701148
6.375,0.0740727
6.38,0.0768826
6.385,0.079061
6.39,0.0812489
6.395,0.0827638
6.4,0.0840288
6.405,0.0847461
6.41,0.0845303
6.415,0.0840639
6.42,0.08291
6.425,0.0803088
6.43,0.0763678
6.435,0.0710904
6.44,0.0649979
6.445,0.058906
6.45,0.0520382
6.455,0.0434488
6.46,0.0340757
6.465,0.0252041
6.47,0.0174106
6.475,0.0107729
6.48,0.00472524
6.485,-5.17111E-4
6.49,-0.00402657
6.495,-0.00620985
6.5,-0.00800273
6.505,-0.00853604
6.51,-0.00655783
6.515,-0.00266621
6.52,0.00196547
6.525,0.0073602
6.53,0.0135818
6.535,0.0197206
6.54,0.0263372
6.545,0.0342519
6.55,0.0424038
6.555,0.0500589
6.56,0.0572844
6.565,0.0642481
6.57,0.0704343
6.575,0.0756487
6.58,0.0813117
6.585,0.087288
6.59,0.0916942
6.595,0.0948911
6.6,0.098527
6.605,0.102258
6.61,0.105462
6.615,0.108847
6.62,0.11202
6.625,0.113257
6.63,0.111919
6.635,0.109028
6.64,0.105139
6.645,0.0996152
6.65,0.0926627
6.655,0.0854261
6.66,0.0788749
6.665,0.0727303
6.67,0.065674
6.675,0.0573323
6.68,0.0483023
6.685,0.0388143
6.69,0.02874
6.695,0.0182833
6.7,0.00758225
6.705,-0.00296599
6.71,-0.0131
6.715,-0.0230411
6.72,-0.0321829
6.725,-0.0406256
6.73,-0.0490357
6.735,-0.0565039
6.74,-0.0619714
6.745,-0.0656491
6.75,-0.0685516
6.755,-0.0711995
6.76,-0.0731973
6.765,-0.074629
6.77,-0.0757057
6.775,-0.0763185
6.78,-0.076587
6.785,-0.0765934
6.79,-0.0769057
6.795,-0.0775852
6.8,-0.0777513
6.805,-0.077447
6.81,-0.077042
6.815,-0.0760623
6.82,-0.07444
6.825,-0.0725753
6.83,-0.0699895
6.835,-0.0664635
6.84,-0.0628017
6.845,-0.0593019
6.85,-0.0559939
6.855,-0.0531312
6.86,-0.0503621
6.865,-0.047582
6.87,-0.0452209
6.875,-0.0432764
6.88,-0.0421598
6.885,-0.0424768
