# Time Series: Mammoth Lakes-2 1980 - CVK-090
# Time (s),Acceleration (g's)
1.235,-0.0148513
1.24,-0.00607499
1.245,0.00437398
1.25,0.0112
1.255,0.0101667
1.26,0.00213205
1.265,-0.00670196
1.27,-0.0108385
1.275,-0.00964291
1.28,-0.00562871
1.285,-0.00257019
1.29,-0.00364315
1.295,-0.00835608
1.3,-0.012706
1.305,-0.0142882
1.31,-0.0142862
1.315,-0.0138931
1.32,-0.0121102
1.325,-0.00770546
1.33,-0.00142905
1.335,0.00385464
1.34,0.00544692
1.345,0.00447742
1.35,0.00478646
1.355,0.00716186
1.36,0.00893294
1.365,0.00867758
1.37,0.0064193
1.375,0.00240797
1.38,-0.00221349
1.385,-0.00657769
1.39,-0.00995349
1.395,-0.0109898
1.4,-0.00890061
1.405,-0.0045204
1.41,-4.4962E-4
1.415,0.00156739
1.42,0.00255357
1.425,0.00378973
1.43,0.00491987
1.435,0.005308
1.44,0.0052344
1.445,0.00523586
1.45,0.00548673
1.455,0.00542342
1.46,0.00332265
1.465,-0.00158755
1.47,-0.00718535
1.475,-0.011216
1.48,-0.0138311
1.485,-0.0161186
1.49,-0.0173108
1.495,-0.0151129
1.5,-0.00981243
1.505,-0.00434209
1.51,-2.6828E-4
1.515,0.00299809
1.52,0.0066793
1.525,0.0119238
1.53,0.0191472
1.535,0.0265433
1.54,0.030882
1.545,0.0306533
1.55,0.026768
1.555,0.0210573
1.56,0.0152935
1.565,0.0104805
1.57,0.00738823
1.575,0.00765688
1.58,0.0119112
1.585,0.0176795
1.59,0.0208354
1.595,0.0184092
1.6,0.0105826
1.605,2.08316E-4
1.61,-0.00954615
1.615,-0.0165371
1.62,-0.0203247
1.625,-0.0213176
1.63,-0.0194255
1.635,-0.0152897
1.64,-0.0105418
1.645,-0.00686229
1.65,-0.00619799
1.655,-0.00977705
1.66,-0.0163166
1.665,-0.0222733
1.67,-0.0237736
1.675,-0.019411
1.68,-0.0109842
1.685,-5.7857E-4
1.69,0.00981523
1.695,0.0173069
1.7,0.0197516
1.705,0.017036
1.71,0.0114706
1.715,0.00624584
1.72,0.00346064
1.725,0.0040418
1.73,0.00727282
1.735,0.0111148
1.74,0.0141249
1.745,0.0158164
1.75,0.0155627
1.755,0.0130003
1.76,0.00871919
1.765,0.00357455
1.77,-0.00116627
1.775,-0.00424413
1.78,-0.0065522
1.785,-0.00985771
1.79,-0.013786
1.795,-0.0168511
1.8,-0.0177819
1.805,-0.0153856
1.81,-0.00949764
1.815,-8.55279E-4
1.82,0.00888237
1.825,0.0157187
1.83,0.0154035
1.835,0.00815231
1.84,-0.00132837
1.845,-0.00846987
1.85,-0.0104563
1.855,-0.00629315
1.86,0.00164247
1.865,0.0095208
1.87,0.0152138
1.875,0.0173423
1.88,0.0138015
1.885,0.00299596
1.89,-0.0129857
1.895,-0.0271798
1.9,-0.0326202
1.905,-0.0277185
1.91,-0.0155821
1.915,1.15761E-5
1.92,0.0150797
1.925,0.0253798
1.93,0.0288394
1.935,0.0266059
1.94,0.0223099
1.945,0.0194639
1.95,0.0201344
1.955,0.0245444
1.96,0.0302837
1.965,0.0338081
1.97,0.0322392
1.975,0.0249554
1.98,0.0136454
1.985,5.10254E-4
1.99,-0.0116168
1.995,-0.0191726
2.0,-0.0202532
2.005,-0.0160225
2.01,-0.00916464
2.015,-0.00151021
2.02,0.0070912
2.025,0.0169599
2.03,0.0255678
2.035,0.0286928
2.04,0.0263058
2.045,0.0240682
2.05,0.0265833
2.055,0.0329798
2.06,0.0400713
2.065,0.0453419
2.07,0.0456926
2.075,0.0376379
2.08,0.0216449
2.085,0.00344951
2.09,-0.0108759
2.095,-0.0190816
2.1,-0.0211406
2.105,-0.0171802
2.11,-0.00932215
2.115,-0.00148087
2.12,0.00415846
2.125,0.00778128
2.13,0.0100519
2.135,0.0111206
2.14,0.00910524
2.145,9.41753E-4
2.15,-0.0129968
2.155,-0.0280394
2.16,-0.0390691
2.165,-0.0423986
2.17,-0.0365724
2.175,-0.0236397
2.18,-0.00612695
2.185,0.0132928
2.19,0.0268835
2.195,0.0250129
2.2,0.00734922
2.205,-0.0148468
2.21,-0.0305776
2.215,-0.0374283
2.22,-0.0382192
2.225,-0.0350115
2.23,-0.0266938
2.235,-0.0135654
2.24,-0.00164247
2.245,0.00132869
2.25,-0.0074246
2.255,-0.0244367
2.26,-0.0445989
2.265,-0.0634141
2.27,-0.0766447
2.275,-0.082137
2.28,-0.0798176
2.285,-0.0698955
2.29,-0.0540021
2.295,-0.0367967
2.3,-0.0232214
2.305,-0.0148182
2.31,-0.0102752
2.315,-0.00698699
2.32,-0.00256139
2.325,0.00272114
2.33,0.00721612
2.335,0.0113141
2.34,0.0170584
2.345,0.0253311
2.35,0.0348768
2.355,0.0450388
2.36,0.0539225
2.365,0.0545504
2.37,0.0437917
2.375,0.0284631
2.38,0.0158358
2.385,0.00705038
2.39,-6.81856E-5
2.395,-0.00621075
2.4,-0.00835103
2.405,-0.00400821
2.41,0.00447273
2.415,0.01355
2.42,0.0226934
2.425,0.0328934
2.43,0.0437644
2.435,0.0528401
2.44,0.0575162
2.445,0.0582553
2.45,0.0582904
2.455,0.0597097
2.46,0.0615649
2.465,0.0613105
2.47,0.0576401
2.475,0.0517295
2.48,0.0459138
2.485,0.0431479
2.49,0.0459147
2.495,0.0534161
2.5,0.0625345
2.505,0.0705177
2.51,0.074037
2.515,0.070396
2.52,0.0612071
2.525,0.0497146
2.53,0.0364771
2.535,0.0207978
2.54,0.00409323
2.545,-0.00908433
2.55,-0.0145974
2.555,-0.0123233
2.56,-0.0045027
2.565,0.00675321
2.57,0.0197828
2.575,0.0315135
2.58,0.0351268
2.585,0.02525
2.59,0.00537051
2.595,-0.0175145
2.6,-0.039054
2.605,-0.0548966
2.61,-0.0628904
2.615,-0.0649193
2.62,-0.0629698
2.625,-0.0593011
2.63,-0.0576693
2.635,-0.0607325
2.64,-0.0690421
2.645,-0.0826532
2.65,-0.100367
2.655,-0.118799
2.66,-0.134092
2.665,-0.143944
2.67,-0.148775
2.675,-0.150037
2.68,-0.147872
2.685,-0.141771
2.69,-0.130301
2.695,-0.109265
2.7,-0.0752705
2.705,-0.031223
2.71,0.0126484
2.715,0.0449859
2.72,0.063059
2.725,0.0697076
2.73,0.0653586
2.735,0.0510083
2.74,0.0328748
2.745,0.0208748
2.75,0.0209811
2.755,0.0298599
2.76,0.0406938
2.765,0.0515753
2.77,0.0645276
2.775,0.0785707
2.78,0.0883754
2.785,0.0874731
2.79,0.0703928
2.795,0.0374423
2.8,-0.00318215
2.805,-0.0410051
2.81,-0.0673675
2.815,-0.0777586
2.82,-0.0740812
2.825,-0.060477
2.83,-0.0397138
2.835,-0.0171809
2.84,-1.1421E-4
2.845,0.00784177
2.85,0.00632129
2.855,-0.00193245
2.86,-0.011339
2.865,-0.0174244
2.87,-0.0187903
2.875,-0.0163605
2.88,-0.0122958
2.885,-0.00944179
2.89,-0.00989563
2.895,-0.0129677
2.9,-0.0154053
2.905,-0.0143555
2.91,-0.00925677
2.915,-6.57371E-4
2.92,0.0102926
2.925,0.0219147
2.93,0.0323853
2.935,0.0399277
2.94,0.044344
2.945,0.0465037
2.95,0.0464743
2.955,0.0447176
2.96,0.0428296
2.965,0.0426095
2.97,0.0448466
2.975,0.0483096
2.98,0.0510813
2.985,0.052058
2.99,0.0508833
2.995,0.0483484
3.0,0.0465209
3.005,0.0464592
3.01,0.0463053
3.015,0.0432228
3.02,0.0361096
3.025,0.0268336
3.03,0.0194625
3.035,0.0172804
3.04,0.0218084
3.045,0.0330138
3.05,0.0487531
3.055,0.065893
3.06,0.0812889
3.065,0.0919765
3.07,0.0964633
3.075,0.0947536
3.08,0.0871815
3.085,0.0754458
3.09,0.0625955
3.095,0.0511717
3.1,0.0427582
3.105,0.0367737
3.11,0.031371
3.115,0.0271437
3.12,0.0263572
3.125,0.0290691
3.13,0.0317439
3.135,0.0296475
3.14,0.0208951
3.145,0.00752614
3.15,-0.00629311
3.155,-0.0176731
3.16,-0.0273018
3.165,-0.0377701
3.17,-0.0510273
3.175,-0.0667196
3.18,-0.0833091
3.185,-0.098922
3.19,-0.111306
3.195,-0.120133
3.2,-0.126448
3.205,-0.130296
3.21,-0.130267
3.215,-0.124414
3.22,-0.112942
3.225,-0.0991514
3.23,-0.0866935
3.235,-0.0780657
3.24,-0.0751609
3.245,-0.0774813
3.25,-0.0800045
3.255,-0.0767248
3.26,-0.0664804
3.265,-0.0511373
3.27,-0.0318095
3.275,-0.0111092
3.28,0.00693619
3.285,0.0185808
3.29,0.0209389
3.295,0.0151296
3.3,0.00543114
3.305,-0.00506261
3.31,-0.0145748
3.315,-0.021732
3.32,-0.0251403
3.325,-0.0231007
3.33,-0.0156299
3.335,-0.00542802
3.34,0.00394193
3.345,0.0105141
3.35,0.015286
3.355,0.0217227
3.36,0.0311579
3.365,0.0399916
3.37,0.045776
3.375,0.0499604
3.38,0.0532341
3.385,0.0542484
3.39,0.0513948
3.395,0.0443736
3.4,0.0349246
3.405,0.0253879
3.41,0.0174375
3.415,0.0118008
3.42,0.00780519
3.425,0.00486104
3.43,0.00402948
3.435,0.00677499
3.44,0.0136723
3.445,0.0241497
3.45,0.0359617
3.455,0.0461684
3.46,0.053212
3.465,0.0564987
3.47,0.0563022
3.475,0.0538571
3.48,0.0489384
3.485,0.0406341
3.49,0.0300302
3.495,0.0198638
3.5,0.0134671
3.505,0.0129809
3.51,0.0175516
3.515,0.0242239
3.52,0.0304268
3.525,0.034436
3.53,0.0340587
3.535,0.0286787
3.54,0.0217684
3.545,0.0172649
3.55,0.0149737
3.555,0.011928
3.56,0.00603321
3.565,-0.00248764
3.57,-0.011564
3.575,-0.0199479
3.58,-0.0286103
3.585,-0.038123
3.59,-0.0475081
3.595,-0.0556085
3.6,-0.06155
3.605,-0.064261
3.61,-0.0629438
3.615,-0.0594953
3.62,-0.0573786
3.625,-0.0572599
3.63,-0.0569833
3.635,-0.0548899
3.64,-0.0514262
3.645,-0.048016
3.65,-0.0455972
3.655,-0.0445698
3.66,-0.0448364
3.665,-0.0466621
3.67,-0.0511467
3.675,-0.058438
3.68,-0.0677347
3.685,-0.0769084
3.69,-0.0823299
3.695,-0.0826655
3.7,-0.0801054
3.705,-0.0767596
3.71,-0.072152
3.715,-0.0646889
3.72,-0.0541885
3.725,-0.0421094
3.73,-0.0306415
3.735,-0.0211751
3.74,-0.0124903
3.745,-0.00242399
3.75,0.0102915
3.755,0.0250313
3.76,0.0377136
3.765,0.043844
3.77,0.0421929
3.775,0.0356902
3.78,0.0297654
3.785,0.0274302
3.79,0.0289118
3.795,0.034591
3.8,0.0445475
3.805,0.0583215
3.81,0.0750831
3.815,0.0926825
3.82,0.107441
3.825,0.114525
3.83,0.110026
3.835,0.0935083
3.84,0.0680423
3.845,0.0399918
3.85,0.0163103
3.855,-2.79882E-4
3.86,-0.00887207
3.865,-0.00816319
3.87,-9.05362E-4
3.875,0.00774306
3.88,0.0151535
3.885,0.0200798
3.89,0.021327
3.895,0.0196235
3.9,0.0173404
3.905,0.0148561
3.91,0.00968585
3.915,1.18868E-4
3.92,-0.0125466
3.925,-0.0268045
3.93,-0.0426335
3.935,-0.0598565
3.94,-0.078243
3.945,-0.0973529
3.95,-0.115522
3.955,-0.130449
3.96,-0.139467
3.965,-0.140246
3.97,-0.132477
3.975,-0.118332
3.98,-0.100745
3.985,-0.081318
3.99,-0.0614877
3.995,-0.0422015
4.0,-0.0212676
4.005,0.00601832
4.01,0.0427663
4.015,0.0832094
4.02,0.115195
4.025,0.132561
4.03,0.136897
4.035,0.132164
4.04,0.122838
4.045,0.110993
4.05,0.0935024
4.055,0.0683337
4.06,0.0416051
4.065,0.0212803
4.07,0.00772108
4.075,-0.00395719
4.08,-0.0158584
4.085,-0.0259325
4.09,-0.0313469
4.095,-0.0311278
4.1,-0.0270106
4.105,-0.0213198
4.11,-0.0152975
4.115,-0.0105587
4.12,-0.00985414
4.125,-0.0153808
4.13,-0.0274965
4.135,-0.044363
4.14,-0.0621434
4.145,-0.0771041
4.15,-0.0862402
4.155,-0.0856521
4.16,-0.0730197
4.165,-0.0518029
4.17,-0.0292138
4.175,-0.0114192
4.18,-0.00283864
4.185,-0.00546776
4.19,-0.0166759
4.195,-0.0318042
4.2,-0.0475861
4.205,-0.0624268
4.21,-0.0758748
4.215,-0.0866385
4.22,-0.0922274
4.225,-0.0897396
4.23,-0.0760488
4.235,-0.0514256
4.24,-0.0223075
4.245,0.00340065
4.25,0.0237677
4.255,0.0430434
4.26,0.0632065
4.265,0.0815815
4.27,0.0968896
4.275,0.108828
4.28,0.116233
4.285,0.119068
4.29,0.116881
4.295,0.108766
4.3,0.0951691
4.305,0.076495
4.31,0.054425
4.315,0.0324292
4.32,0.012075
4.325,-0.00667315
4.33,-0.0236041
4.335,-0.0379361
4.34,-0.0491097
4.345,-0.0577598
4.35,-0.0627425
4.355,-0.0606607
4.36,-0.0500166
4.365,-0.0310558
4.37,-0.00458241
4.375,0.0267705
4.38,0.061718
4.385,0.100827
4.39,0.138876
4.395,0.16558
4.4,0.177596
4.405,0.18376
4.41,0.195246
4.415,0.214243
4.42,0.233589
4.425,0.242841
4.43,0.237017
4.435,0.222441
4.44,0.211531
4.445,0.213332
4.45,0.228797
4.455,0.250365
4.46,0.265794
4.465,0.265083
4.47,0.247373
4.475,0.219178
4.48,0.185803
4.485,0.148827
4.49,0.104289
4.495,0.04496
4.5,-0.025708
4.505,-0.097864
4.51,-0.164861
4.515,-0.214012
4.52,-0.236821
4.525,-0.242005
4.53,-0.239102
4.535,-0.225814
4.54,-0.198315
4.545,-0.161778
4.55,-0.125809
4.555,-0.097657
4.56,-0.0802788
4.565,-0.0729446
4.57,-0.0745772
4.575,-0.0846308
4.58,-0.100984
4.585,-0.119992
4.59,-0.137036
4.595,-0.148392
4.6,-0.154248
4.605,-0.155159
4.61,-0.148695
4.615,-0.13426
4.62,-0.113951
4.625,-0.0897303
4.63,-0.0660494
4.635,-0.0486653
4.64,-0.0402883
4.645,-0.0417251
4.65,-0.051683
4.655,-0.0656333
4.66,-0.0791712
4.665,-0.090187
4.67,-0.0982064
4.675,-0.103183
4.68,-0.104644
4.685,-0.102118
4.69,-0.0961703
4.695,-0.0888151
4.7,-0.0823853
4.705,-0.0777063
4.71,-0.0738112
4.715,-0.0695042
4.72,-0.0636674
4.725,-0.0547987
4.73,-0.0407491
4.735,-0.0206572
4.74,0.00291403
4.745,0.0285229
4.75,0.0569927
4.755,0.0862954
4.76,0.112857
4.765,0.134091
4.77,0.146723
4.775,0.14559
4.78,0.125346
4.785,0.085564
4.79,0.0313294
4.795,-0.0276195
4.8,-0.0749737
4.805,-0.0996268
4.81,-0.108012
4.815,-0.111695
4.82,-0.112799
4.825,-0.108615
4.83,-0.0988126
4.835,-0.0855541
4.84,-0.0720214
4.845,-0.0594906
4.85,-0.0465222
4.855,-0.0320645
4.86,-0.0174882
4.865,-0.00492913
4.87,0.00567764
4.875,0.0157632
4.88,0.0250532
4.885,0.0310349
4.89,0.0303364
4.895,0.0213808
4.9,0.0063812
4.905,-0.0109526
4.91,-0.0275015
4.915,-0.0411929
4.92,-0.0516271
4.925,-0.0589683
4.93,-0.0625061
4.935,-0.0609914
4.94,-0.0544372
4.945,-0.0431524
4.95,-0.0272019
4.955,-0.00836609
4.96,0.0103904
4.965,0.0254708
4.97,0.0345908
4.975,0.0378025
4.98,0.0343351
4.985,0.0240522
4.99,0.0111561
4.995,0.00161449
5.0,-0.00109368
5.005,0.0023888
5.01,0.00853113
5.015,0.0154871
5.02,0.0242506
5.025,0.0354727
5.03,0.0488039
5.035,0.0628068
5.04,0.0758418
5.045,0.0874907
5.05,0.0960797
5.055,0.0995372
5.06,0.0991693
5.065,0.0982831
5.07,0.0985797
5.075,0.0996404
5.08,0.100714
5.085,0.10135
5.09,0.101161
5.095,0.100307
5.1,0.099801
5.105,0.100721
5.11,0.102901
5.115,0.103372
5.12,0.0982016
5.125,0.0869617
5.13,0.0727253
5.135,0.059439
5.14,0.0496684
5.145,0.0431168
5.15,0.0389429
5.155,0.0383909
5.16,0.0432101
5.165,0.0527362
5.17,0.0628453
5.175,0.0676453
5.18,0.0644508
5.185,0.0565594
5.19,0.0478938
5.195,0.0383858
5.2,0.0260168
5.205,0.010222
5.21,-0.00556253
5.215,-0.0172796
5.22,-0.0247662
5.225,-0.0293952
5.23,-0.0320561
5.235,-0.034579
5.24,-0.0397471
5.245,-0.0482492
5.25,-0.0585369
5.255,-0.0692349
5.26,-0.0787706
5.265,-0.0857915
5.27,-0.0897336
5.275,-0.0888068
5.28,-0.0806689
5.285,-0.06504
5.29,-0.0434358
5.295,-0.0182864
5.3,0.00840262
5.305,0.033886
5.31,0.0528452
5.315,0.0623874
5.32,0.0643934
5.325,0.0619144
5.33,0.0571765
5.335,0.0512799
5.34,0.0443016
5.345,0.0359758
5.35,0.0258364
5.355,0.013147
5.36,-0.00125053
5.365,-0.0149064
5.37,-0.0255283
5.375,-0.0316926
5.38,-0.0332399
5.385,-0.0314536
5.39,-0.0282693
5.395,-0.0245544
5.4,-0.0205607
5.405,-0.0179022
5.41,-0.0185053
5.415,-0.0228583
5.42,-0.0303725
5.425,-0.0408671
5.43,-0.0542116
5.435,-0.0680555
5.44,-0.0795843
5.445,-0.0875833
5.45,-0.0923756
5.455,-0.0952892
5.46,-0.0968259
5.465,-0.0960038
5.47,-0.0919986
5.475,-0.0856621
5.48,-0.0778052
5.485,-0.0682617
5.49,-0.0569349
5.495,-0.0434557
5.5,-0.0274877
5.505,-0.0103847
5.51,0.00577074
5.515,0.019787
5.52,0.0307327
5.525,0.0384722
5.53,0.0430064
5.535,0.0431929
5.54,0.039425
5.545,0.0343906
5.55,0.0297102
5.555,0.0256143
5.56,0.0224043
5.565,0.0197925
5.57,0.0165883
5.575,0.011618
5.58,0.00407134
5.585,-0.0056816
5.59,-0.0153455
5.595,-0.0236886
5.6,-0.031852
5.605,-0.0407396
5.61,-0.0496077
5.615,-0.0571192
5.62,-0.0627368
5.625,-0.065922
5.63,-0.0662199
5.635,-0.0642461
5.64,-0.0610842
5.645,-0.0579824
5.65,-0.0565689
5.655,-0.0569316
5.66,-0.0566057
5.665,-0.0532788
5.67,-0.0456677
5.675,-0.0327916
5.68,-0.015107
5.685,0.00390672
5.69,0.0190558
5.695,0.0273431
5.7,0.028585
5.705,0.0246196
5.71,0.0192831
5.715,0.0155946
5.72,0.0141707
5.725,0.0141643
5.73,0.0143096
5.735,0.0137643
5.74,0.0120582
5.745,0.00962622
5.75,0.00679086
5.755,0.00236452
5.76,-0.00437224
5.765,-0.013449
5.77,-0.0248954
5.775,-0.0360923
5.78,-0.0428943
5.785,-0.0434519
5.79,-0.0384152
5.795,-0.0304368
5.8,-0.022096
5.805,-0.013595
5.81,-0.00509927
5.815,0.00156231
5.82,0.00523299
5.825,0.00711676
5.83,0.00950728
5.835,0.0137309
5.84,0.0205715
5.845,0.030267
5.85,0.0421241
5.855,0.0553013
5.86,0.0679811
5.865,0.0782962
5.87,0.0862049
5.875,0.0925399
5.88,0.0973327
5.885,0.0991621
5.89,0.0963146
5.895,0.088836
5.9,0.0782344
5.905,0.0649962
5.91,0.0485295
5.915,0.0313503
5.92,0.0182807
5.925,0.0104151
5.93,0.00603328
5.935,0.0043666
5.94,0.00514361
5.945,0.00741526
5.95,0.0105327
5.955,0.0155146
5.96,0.0235579
5.965,0.0335705
5.97,0.0442438
5.975,0.0559204
5.98,0.0674775
5.985,0.0762168
5.99,0.0811248
5.995,0.0829332
6.0,0.0822964
6.005,0.0800843
6.01,0.0774753
6.015,0.074938
6.02,0.0738371
6.025,0.0761353
6.03,0.0804168
6.035,0.0826684
6.04,0.0803393
6.045,0.0723257
6.05,0.0581905
6.055,0.038134
6.06,0.0131963
6.065,-0.0139635
6.07,-0.0397695
6.075,-0.0598742
6.08,-0.0723966
6.085,-0.0793668
6.09,-0.0803222
6.095,-0.0721604
6.1,-0.0549798
6.105,-0.0317973
6.11,-0.00730241
6.115,0.0123013
6.12,0.0240086
6.125,0.029463
6.13,0.0304748
6.135,0.0279727
6.14,0.0229886
6.145,0.0154197
6.15,0.00564121
6.155,-0.00327026
6.16,-0.00928393
6.165,-0.013931
6.17,-0.0192443
6.175,-0.0245969
6.18,-0.0277103
6.185,-0.028356
6.19,-0.0292504
6.195,-0.0326384
6.2,-0.0376927
6.205,-0.0435036
6.21,-0.0504414
6.215,-0.057737
6.22,-0.0636688
6.225,-0.0664878
6.23,-0.0654199
6.235,-0.0612323
6.24,-0.0540334
6.245,-0.0431009
6.25,-0.0306554
6.255,-0.0206205
6.26,-0.0149867
6.265,-0.0146706
6.27,-0.0188412
6.275,-0.0244754
6.28,-0.028187
6.285,-0.0271944
6.29,-0.0206107
6.295,-0.00950016
6.3,0.00356404
6.305,0.0151799
6.31,0.0222952
6.315,0.0216088
6.32,0.0122517
6.325,-0.00104876
6.33,-0.0119945
6.335,-0.0180208
6.34,-0.0195379
6.345,-0.0171414
6.35,-0.0116438
6.355,-0.00427078
6.36,0.00341771
6.365,0.0100188
6.37,0.014611
6.375,0.0163455
6.38,0.0147428
6.385,0.0102418
6.39,0.00475216
6.395,6.60896E-4
6.4,-4.00633E-4
6.405,0.00229077
6.41,0.00740763
6.415,0.012515
6.42,0.0163954
6.425,0.0177621
6.43,0.0153417
6.435,0.0110031
6.44,0.0080445
6.445,0.00750753
6.45,0.00977503
6.455,0.0154497
6.46,0.0242567
6.465,0.036601
6.47,0.0521751
6.475,0.0665832
6.48,0.0749934
6.485,0.0764392
6.49,0.071594
6.495,0.0614631
6.5,0.0457185
6.505,0.0240321
6.51,0.00267173
6.515,-0.0110594
6.52,-0.0177178
6.525,-0.0213698
6.53,-0.0234391
6.535,-0.0233819
6.54,-0.0219427
6.545,-0.0206875
6.55,-0.019923
6.555,-0.0198446
6.56,-0.02079
6.565,-0.0212143
6.57,-0.0191054
6.575,-0.0153045
6.58,-0.0121077
6.585,-0.0110616
6.59,-0.0127195
6.595,-0.0156048
6.6,-0.0177833
6.605,-0.0190795
6.61,-0.0194585
6.615,-0.0185158
6.62,-0.0168575
6.625,-0.0144005
6.63,-0.0103643
6.635,-0.00673013
6.64,-0.00677221
