" Monthly averaged odata for station ALT       
"
""
" /data/instrument/database_active//curves///alto_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
1991,  3,        0, 1991.2027,   -99.99,     0.00,    -173.42,  -123.40,    -173.42,  -123.40
1991,  4,        0, 1991.2877,  -167.89,  -115.21,    -177.54,  -124.85,    -167.89,  -115.21
1991,  5,        0, 1991.3699,  -160.28,  -116.05,    -170.49,  -126.25,    -160.28,  -116.05
1991,  6,        0, 1991.4548,  -146.50,  -133.85,    -140.35,  -127.70,    -146.50,  -133.85
1991,  7,        0, 1991.5370,   -94.91,  -132.65,     -91.31,  -129.06,     -94.91,  -132.65
1991,  8,        0, 1991.6219,   -54.41,  -128.69,     -56.13,  -130.41,     -54.41,  -128.69
1991,  9,        0, 1991.7068,   -70.23,  -140.52,     -61.41,  -131.70,     -70.23,  -140.52
1991, 10,        0, 1991.7890,   -87.21,  -130.64,     -89.42,  -132.85,     -87.21,  -130.64
1991, 11,        0, 1991.8740,  -125.71,  -138.41,    -121.24,  -133.94,    -125.71,  -138.41
1991, 12,        0, 1991.9562,  -150.05,  -138.02,    -146.91,  -134.89,    -150.05,  -138.02
1992,  1,        0, 1992.0410,  -170.58,  -141.41,    -164.91,  -135.74,    -170.58,  -141.41
1992,  2,        0, 1992.1257,  -174.53,  -133.00,    -178.00,  -136.47,    -174.53,  -133.00
1992,  3,        0, 1992.2049,  -194.31,  -144.12,    -187.24,  -137.05,    -194.31,  -144.12
1992,  4,        0, 1992.2896,  -194.20,  -141.56,    -190.21,  -137.57,    -194.20,  -141.56
1992,  5,        0, 1992.3716,  -184.41,  -140.54,    -181.85,  -137.98,    -184.41,  -140.54
1992,  6,        0, 1992.4563,  -152.13,  -140.28,    -150.20,  -138.35,    -152.13,  -140.28
1992,  7,        0, 1992.5383,   -97.27,  -135.79,    -100.17,  -138.68,     -97.27,  -135.79
1992,  8,        0, 1992.6230,   -64.88,  -139.37,     -64.55,  -139.03,     -64.88,  -139.37
1992,  9,        0, 1992.7077,   -67.43,  -137.52,     -69.33,  -139.42,     -67.43,  -137.52
1992, 10,        0, 1992.7896,   -87.63,  -130.85,     -96.65,  -139.87,     -87.63,  -130.85
1992, 11,        0, 1992.8743,  -124.73,  -137.31,    -127.84,  -140.43,    -124.73,  -137.31
1992, 12,        0, 1992.9563,  -153.45,  -141.40,    -153.12,  -141.07,    -153.45,  -141.40
1993,  1,        0, 1993.0411,  -155.62,  -126.44,    -171.04,  -141.85,    -155.62,  -126.44
1993,  2,        0, 1993.1260,  -177.66,  -136.09,    -184.34,  -142.77,    -177.66,  -136.09
1993,  3,        0, 1993.2027,  -188.58,  -138.56,    -193.71,  -143.69,    -188.58,  -138.56
1993,  4,        0, 1993.2877,  -202.68,  -149.99,    -197.49,  -144.81,    -202.68,  -149.99
1993,  5,        0, 1993.3699,  -188.05,  -143.81,    -190.19,  -145.96,    -188.05,  -143.81
1993,  6,        0, 1993.4548,  -159.76,  -147.11,    -159.84,  -147.19,    -159.76,  -147.11
1993,  7,        0, 1993.5370,  -107.50,  -145.25,    -110.67,  -148.41,    -107.50,  -145.25
1993,  8,        0, 1993.6219,   -86.35,  -160.64,     -75.40,  -149.69,     -86.35,  -160.64
1993,  9,        0, 1993.7068,   -83.24,  -153.53,     -80.67,  -150.96,     -83.24,  -153.53
1993, 10,        0, 1993.7890,  -111.90,  -155.33,    -108.77,  -152.20,    -111.90,  -155.33
1993, 11,        0, 1993.8740,  -133.94,  -146.64,    -140.81,  -153.51,    -133.94,  -146.64
1993, 12,        0, 1993.9562,  -157.70,  -145.68,    -166.86,  -154.83,    -157.70,  -145.68
1994,  1,        0, 1994.0411,  -181.79,  -152.60,    -185.47,  -156.28,    -181.79,  -152.60
1994,  2,        0, 1994.1260,  -196.45,  -154.88,    -199.38,  -157.81,    -196.45,  -154.88
1994,  3,        0, 1994.2027,  -212.26,  -162.25,    -209.26,  -159.25,    -212.26,  -162.25
1994,  4,        0, 1994.2877,  -211.47,  -158.79,    -213.58,  -160.90,    -211.47,  -158.79
1994,  5,        0, 1994.3699,  -208.27,  -164.04,    -206.78,  -162.54,    -208.27,  -164.04
1994,  6,        0, 1994.4548,  -168.44,  -155.79,    -176.93,  -164.28,    -168.44,  -155.79
1994,  7,        0, 1994.5370,  -130.40,  -168.15,    -128.26,  -166.00,    -130.40,  -168.15
1994,  8,        0, 1994.6219,   -91.67,  -165.96,     -93.51,  -167.80,     -91.67,  -165.96
1994,  9,        0, 1994.7068,   -99.20,  -169.49,     -99.33,  -169.62,     -99.20,  -169.49
1994, 10,        0, 1994.7890,  -135.49,  -178.92,    -127.95,  -171.38,    -135.49,  -178.92
1994, 11,        0, 1994.8740,  -157.41,  -170.11,    -160.48,  -173.18,    -157.41,  -170.11
1994, 12,        0, 1994.9562,  -184.65,  -172.63,    -186.93,  -174.91,    -184.65,  -172.63
1995,  1,        0, 1995.0411,  -211.51,  -182.33,    -205.86,  -176.67,    -211.51,  -182.33
1995,  2,        0, 1995.1260,  -220.38,  -178.81,    -219.97,  -178.39,    -220.38,  -178.81
1995,  3,        0, 1995.2027,  -225.74,  -175.72,    -229.93,  -179.91,    -225.74,  -175.72
1995,  4,        0, 1995.2877,  -239.87,  -187.18,    -234.23,  -181.54,    -239.87,  -187.18
1995,  5,        0, 1995.3699,  -221.98,  -177.74,    -227.31,  -183.07,    -221.98,  -177.74
1995,  6,        0, 1995.4548,  -196.06,  -183.41,    -197.25,  -184.60,    -196.06,  -183.41
1995,  7,        0, 1995.5370,  -152.12,  -189.87,    -148.27,  -186.02,    -152.12,  -189.87
1995,  8,        0, 1995.6219,  -117.02,  -191.30,    -113.13,  -187.42,    -117.02,  -191.30
1995,  9,        0, 1995.7068,  -124.45,  -194.74,    -118.45,  -188.74,    -124.45,  -194.74
1995, 10,        0, 1995.7890,  -144.80,  -188.23,    -146.52,  -189.95,    -144.80,  -188.23
1995, 11,        0, 1995.8740,  -180.61,  -193.31,    -178.46,  -191.15,    -180.61,  -193.31
1995, 12,        0, 1995.9562,  -206.50,  -194.48,    -204.31,  -192.29,    -206.50,  -194.48
1996,  1,        0, 1996.0410,  -215.30,  -186.13,    -222.63,  -193.46,    -215.30,  -186.13
1996,  2,        0, 1996.1257,  -225.61,  -184.09,    -236.18,  -194.65,    -225.61,  -184.09
1996,  3,        0, 1996.2049,  -237.65,  -187.46,    -245.98,  -195.79,    -237.65,  -187.46
1996,  4,        0, 1996.2896,  -243.30,  -190.66,    -249.68,  -197.04,    -243.30,  -190.66
1996,  5,        0, 1996.3716,  -236.31,  -192.44,    -242.13,  -198.26,    -236.31,  -192.44
1996,  6,        0, 1996.4563,  -219.53,  -207.68,    -211.34,  -199.49,    -219.53,  -207.68
1996,  7,        0, 1996.5383,  -183.01,  -221.53,    -162.09,  -200.60,    -183.01,  -221.53
1996,  8,        0, 1996.6230,  -132.05,  -206.54,    -127.15,  -201.63,    -132.05,  -206.54
1996,  9,        0, 1996.7077,  -141.06,  -211.15,    -132.45,  -202.54,    -141.06,  -211.15
1996, 10,        0, 1996.7896,  -158.58,  -201.80,    -160.11,  -203.33,    -158.58,  -201.80
1996, 11,        0, 1996.8743,  -189.98,  -202.56,    -191.51,  -204.09,    -189.98,  -202.56
1996, 12,        0, 1996.9563,  -208.72,  -196.66,    -216.86,  -204.81,    -208.72,  -196.66
1997,  1,        0, 1997.0411,  -233.14,  -203.95,    -234.76,  -205.57,    -233.14,  -203.95
1997,  2,        0, 1997.1260,  -244.70,  -203.13,    -247.96,  -206.39,    -244.70,  -203.13
1997,  3,        0, 1997.2027,  -251.57,  -201.55,    -257.20,  -207.18,    -251.57,  -201.55
1997,  4,        0, 1997.2877,  -254.81,  -202.12,    -260.83,  -208.15,    -254.81,  -202.12
1997,  5,        0, 1997.3699,  -253.98,  -209.74,    -253.41,  -209.17,    -253.98,  -209.74
1997,  6,        0, 1997.4548,  -215.04,  -202.39,    -222.97,  -210.32,    -215.04,  -202.39
1997,  7,        0, 1997.5370,  -178.55,  -216.30,    -173.76,  -211.50,    -178.55,  -216.30
1997,  8,        0, 1997.6219,  -141.67,  -215.96,    -138.50,  -212.79,    -141.67,  -215.96
1997,  9,        0, 1997.7068,  -149.24,  -219.53,    -143.85,  -214.14,    -149.24,  -219.53
1997, 10,        0, 1997.7890,  -176.74,  -220.17,    -172.06,  -215.48,    -176.74,  -220.17
1997, 11,        0, 1997.8740,  -198.65,  -211.35,    -204.23,  -216.93,    -198.65,  -211.35
1997, 12,        0, 1997.9562,  -226.67,  -214.64,    -230.41,  -218.38,    -226.67,  -214.64
1998,  1,        0, 1998.0411,  -242.24,  -213.05,    -249.14,  -219.95,    -242.24,  -213.05
1998,  2,        0, 1998.1260,  -259.54,  -217.97,    -263.15,  -221.57,    -259.54,  -217.97
1998,  3,        0, 1998.2027,  -276.91,  -226.90,    -273.09,  -223.07,    -276.91,  -226.90
1998,  4,        0, 1998.2877,  -275.49,  -222.80,    -277.44,  -224.75,    -275.49,  -222.80
1998,  5,        0, 1998.3699,  -272.62,  -228.39,    -270.61,  -226.37,    -272.62,  -228.39
1998,  6,        0, 1998.4548,  -236.97,  -224.32,    -240.68,  -228.02,    -236.97,  -224.32
1998,  7,        0, 1998.5370,  -203.13,  -240.87,    -191.83,  -229.58,    -203.13,  -240.87
1998,  8,        0, 1998.6219,  -159.81,  -234.10,    -156.83,  -231.12,    -159.81,  -234.10
1998,  9,        0, 1998.7068,  -172.30,  -242.59,    -162.30,  -232.58,    -172.30,  -242.59
1998, 10,        0, 1998.7890,  -193.23,  -236.66,    -190.48,  -233.91,    -193.23,  -236.66
1998, 11,        0, 1998.8740,  -225.46,  -238.16,    -222.52,  -235.22,    -225.46,  -238.16
1998, 12,        0, 1998.9562,  -248.64,  -236.61,    -248.46,  -236.44,    -248.64,  -236.61
1999,  1,        0, 1999.0411,  -266.25,  -237.07,    -266.86,  -237.68,    -266.25,  -237.07
1999,  2,        0, 1999.1260,  -280.40,  -238.82,    -280.50,  -238.92,    -280.40,  -238.82
1999,  3,        0, 1999.2027,  -280.32,  -230.30,    -290.10,  -240.09,    -280.32,  -230.30
1999,  4,        0, 1999.2877,  -289.46,  -236.77,    -294.12,  -241.44,    -289.46,  -236.77
1999,  5,        0, 1999.3699,  -283.71,  -239.48,    -287.05,  -242.82,    -283.71,  -239.48
1999,  6,        0, 1999.4548,  -255.04,  -242.39,    -256.98,  -244.32,    -255.04,  -242.39
1999,  7,        0, 1999.5370,  -211.37,  -249.12,    -208.11,  -245.86,    -211.37,  -249.12
1999,  8,        0, 1999.6219,  -176.67,  -250.96,    -173.22,  -247.51,    -176.67,  -250.96
1999,  9,        0, 1999.7068,  -179.29,  -249.57,    -178.94,  -249.23,    -179.29,  -249.57
1999, 10,        0, 1999.7890,  -200.96,  -244.39,    -207.54,  -250.97,    -200.96,  -244.39
1999, 11,        0, 1999.8740,  -237.70,  -250.40,    -240.16,  -252.85,    -237.70,  -250.40
1999, 12,        0, 1999.9562,  -259.44,  -247.42,    -266.79,  -254.77,    -259.44,  -247.42
2000,  1,        0, 2000.0410,  -274.06,  -244.89,    -286.00,  -256.83,    -274.06,  -244.89
2000,  2,        0, 2000.1257,  -302.81,  -261.29,    -300.49,  -258.97,    -302.81,  -261.29
2000,  3,        0, 2000.2049,  -310.81,  -260.62,    -311.19,  -261.01,    -310.81,  -260.62
2000,  4,        0, 2000.2896,  -313.92,  -261.28,    -315.84,  -263.20,    -313.92,  -261.28
2000,  5,        0, 2000.3716,  -316.51,  -272.64,    -309.17,  -265.30,    -316.51,  -272.64
2000,  6,        0, 2000.4563,  -281.26,  -269.41,    -279.27,  -267.42,    -281.26,  -269.41
2000,  7,        0, 2000.5383,  -237.82,  -276.33,    -230.87,  -269.39,    -237.82,  -276.33
2000,  8,        0, 2000.6230,  -203.91,  -278.39,    -196.83,  -271.31,    -203.91,  -278.39
2000,  9,        0, 2000.7077,  -207.51,  -277.60,    -203.03,  -273.12,    -207.51,  -277.60
2000, 10,        0, 2000.7896,  -236.91,  -280.12,    -231.56,  -274.78,    -236.91,  -280.12
2000, 11,        0, 2000.8743,  -263.03,  -275.61,    -263.83,  -276.41,    -263.03,  -275.61
2000, 12,        0, 2000.9563,  -282.17,  -270.12,    -290.00,  -277.94,    -282.17,  -270.12
2001,  1,        0, 2001.0411,  -307.70,  -278.51,    -308.69,  -279.50,    -307.70,  -278.51
2001,  2,        0, 2001.1260,  -316.00,  -274.42,    -322.62,  -281.05,    -316.00,  -274.42
2001,  3,        0, 2001.2027,  -330.83,  -280.81,    -332.46,  -282.44,    -330.83,  -280.81
2001,  4,        0, 2001.2877,  -340.21,  -287.52,    -336.67,  -283.98,    -340.21,  -287.52
2001,  5,        0, 2001.3699,  -334.71,  -290.48,    -329.70,  -285.47,    -334.71,  -290.48
2001,  6,        0, 2001.4548,  -296.21,  -283.56,    -299.65,  -287.00,    -296.21,  -283.56
2001,  7,        0, 2001.5370,  -243.95,  -281.69,    -250.74,  -288.48,    -243.95,  -281.69
2001,  8,        0, 2001.6219,  -219.05,  -293.34,    -215.73,  -290.02,    -219.05,  -293.34
2001,  9,        0, 2001.7068,  -223.41,  -293.70,    -221.27,  -291.56,    -223.41,  -293.70
2001, 10,        0, 2001.7890,  -255.48,  -298.91,    -249.62,  -293.05,    -255.48,  -298.91
2001, 11,        0, 2001.8740,  -288.87,  -301.57,    -281.89,  -294.58,    -288.87,  -301.57
2001, 12,        0, 2001.9562,  -309.31,  -297.29,    -308.11,  -296.09,    -309.31,  -297.29
2002,  1,        0, 2002.0411,   -99.99,     0.00,    -326.89,  -297.70,    -326.89,  -297.70
2002,  2,        0, 2002.1260,  -326.54,  -284.96,    -340.97,  -299.39,    -326.54,  -284.96
2002,  3,        0, 2002.2027,  -340.45,  -290.43,    -351.03,  -301.01,    -340.45,  -290.43
2002,  4,        0, 2002.2877,  -347.89,  -295.21,    -355.60,  -302.92,    -347.89,  -295.21
2002,  5,        0, 2002.3699,  -342.40,  -298.16,    -349.10,  -304.86,    -342.40,  -298.16
2002,  6,        0, 2002.4548,  -322.22,  -309.57,    -319.59,  -306.94,    -322.22,  -309.57
2002,  7,        0, 2002.5370,  -282.93,  -320.68,    -271.24,  -308.98,    -282.93,  -320.68
2002,  8,        0, 2002.6219,  -241.27,  -315.56,    -236.81,  -311.10,    -241.27,  -315.56
2002,  9,        0, 2002.7068,  -243.45,  -313.74,    -242.91,  -313.19,    -243.45,  -313.74
2002, 10,        0, 2002.7890,  -277.98,  -321.41,    -271.77,  -315.20,    -277.98,  -321.41
2002, 11,        0, 2002.8740,  -294.97,  -307.67,    -304.56,  -317.26,    -294.97,  -307.67
2002, 12,        0, 2002.9562,  -334.38,  -322.36,    -331.25,  -319.23,    -334.38,  -322.36
2003,  1,        0, 2003.0411,  -346.51,  -317.32,    -350.43,  -321.24,    -346.51,  -317.32
2003,  2,        0, 2003.1260,  -367.76,  -326.19,    -364.80,  -323.22,    -367.76,  -326.19
2003,  3,        0, 2003.2027,  -372.17,  -322.15,    -375.01,  -324.99,    -372.17,  -322.15
2003,  4,        0, 2003.2877,  -383.97,  -331.28,    -379.58,  -326.90,    -383.97,  -331.28
2003,  5,        0, 2003.3699,  -381.17,  -336.93,    -372.94,  -328.70,    -381.17,  -336.93
2003,  6,        0, 2003.4548,  -336.22,  -323.57,    -343.17,  -330.52,    -336.22,  -323.57
2003,  7,        0, 2003.5370,  -294.58,  -332.33,    -294.48,  -332.23,    -294.58,  -332.33
2003,  8,        0, 2003.6219,  -266.13,  -340.42,    -259.66,  -333.95,    -266.13,  -340.42
2003,  9,        0, 2003.7068,  -272.42,  -342.71,    -265.33,  -335.62,    -272.42,  -342.71
2003, 10,        0, 2003.7890,  -290.46,  -333.89,    -293.77,  -337.20,    -290.46,  -333.89
2003, 11,        0, 2003.8740,  -327.33,  -340.03,    -326.11,  -338.81,    -327.33,  -340.03
2003, 12,        0, 2003.9562,  -350.15,  -338.13,    -352.38,  -340.36,    -350.15,  -338.13
2004,  1,        0, 2004.0410,  -370.15,  -340.98,    -371.15,  -341.98,    -370.15,  -340.98
2004,  2,        0, 2004.1257,  -376.45,  -334.93,    -385.15,  -343.62,    -376.45,  -334.93
2004,  3,        0, 2004.2049,  -383.73,  -333.55,    -395.37,  -345.19,    -383.73,  -333.55
2004,  4,        0, 2004.2896,  -399.36,  -346.72,    -399.52,  -346.89,    -399.36,  -346.72
2004,  5,        0, 2004.3716,  -392.07,  -348.20,    -392.41,  -348.54,    -392.07,  -348.20
2004,  6,        0, 2004.4563,  -367.92,  -356.07,    -362.08,  -350.23,    -367.92,  -356.07
2004,  7,        0, 2004.5383,  -320.07,  -358.59,    -313.32,  -351.83,    -320.07,  -358.59
2004,  8,        0, 2004.6230,  -284.13,  -358.62,    -278.94,  -353.43,    -284.13,  -358.62
2004,  9,        0, 2004.7077,  -284.37,  -354.46,    -284.88,  -354.97,    -284.37,  -354.46
2004, 10,        0, 2004.7896,  -311.52,  -354.74,    -313.22,  -356.44,    -311.52,  -354.74
2004, 11,        0, 2004.8743,  -348.26,  -360.84,    -345.35,  -357.93,    -348.26,  -360.84
2004, 12,        0, 2004.9563,  -363.90,  -351.85,    -371.43,  -359.38,    -363.90,  -351.85
2005,  1,        0, 2005.0411,  -399.31,  -370.12,    -390.08,  -360.89,    -399.31,  -370.12
2005,  2,        0, 2005.1260,  -402.42,  -360.85,    -404.00,  -362.43,    -402.42,  -360.85
2005,  3,        0, 2005.2027,  -406.69,  -356.67,    -413.86,  -363.85,    -406.69,  -356.67
2005,  4,        0, 2005.2877,  -421.35,  -368.67,    -418.15,  -365.47,    -421.35,  -368.67
2005,  5,        0, 2005.3699,  -402.77,  -358.53,    -411.34,  -367.10,    -402.77,  -358.53
2005,  6,        0, 2005.4548,  -387.74,  -375.09,    -381.51,  -368.86,    -387.74,  -375.09
2005,  7,        0, 2005.5370,  -322.71,  -360.46,    -332.88,  -370.62,    -322.71,  -360.46
2005,  8,        0, 2005.6219,  -296.99,  -371.27,    -298.22,  -372.51,    -296.99,  -371.27
2005,  9,        0, 2005.7068,  -301.97,  -372.26,    -304.18,  -374.47,    -301.97,  -372.26
2005, 10,        0, 2005.7890,  -331.55,  -374.98,    -332.99,  -376.42,    -331.55,  -374.98
2005, 11,        0, 2005.8740,  -373.67,  -386.37,    -365.77,  -378.47,    -373.67,  -386.37
2005, 12,        0, 2005.9562,  -402.66,  -390.64,    -392.51,  -380.48,    -402.66,  -390.64
2006,  1,        0, 2006.0411,  -402.03,  -372.85,    -411.79,  -382.60,    -402.03,  -372.85
2006,  2,        0, 2006.1260,  -415.89,  -374.32,    -426.33,  -384.76,    -415.89,  -374.32
2006,  3,        0, 2006.2027,  -433.83,  -383.81,    -436.76,  -386.74,    -433.83,  -383.81
2006,  4,        0, 2006.2877,  -439.82,  -387.13,    -441.65,  -388.96,    -439.82,  -387.13
2006,  5,        0, 2006.3699,  -433.42,  -389.18,    -435.34,  -391.10,    -433.42,  -389.18
2006,  6,        0, 2006.4548,  -415.26,  -402.61,    -405.93,  -393.28,    -415.26,  -402.61
2006,  7,        0, 2006.5370,  -377.54,  -415.28,    -357.57,  -395.31,    -377.54,  -415.28
2006,  8,        0, 2006.6219,  -325.80,  -400.09,    -323.03,  -397.32,    -325.80,  -400.09
2006,  9,        0, 2006.7068,  -328.68,  -398.97,    -328.95,  -399.24,    -328.68,  -398.97
2006, 10,        0, 2006.7890,  -361.14,  -404.57,    -357.58,  -401.01,    -361.14,  -404.57
2006, 11,        0, 2006.8740,  -393.01,  -405.71,    -390.05,  -402.75,    -393.01,  -405.71
2006, 12,        0, 2006.9562,  -416.41,  -404.39,    -416.38,  -404.36,    -416.41,  -404.39
2007,  1,        0, 2007.0411,  -441.12,  -411.93,    -435.15,  -405.96,    -441.12,  -411.93
2007,  2,        0, 2007.1260,  -450.02,  -408.45,    -449.08,  -407.51,    -450.02,  -408.45
2007,  3,        0, 2007.2027,  -459.78,  -409.76,    -458.90,  -408.88,    -459.78,  -409.76
2007,  4,        0, 2007.2877,  -458.91,  -406.23,    -463.10,  -410.42,    -458.91,  -406.23
2007,  5,        0, 2007.3699,  -451.53,  -407.29,    -456.17,  -411.94,    -451.53,  -407.29
2007,  6,        0, 2007.4548,  -424.50,  -411.85,    -426.22,  -413.57,    -424.50,  -411.85
2007,  7,        0, 2007.5370,  -376.02,  -413.77,    -377.48,  -415.23,    -376.02,  -413.77
2007,  8,        0, 2007.6219,  -335.34,  -409.63,    -342.73,  -417.02,    -335.34,  -409.63
2007,  9,        0, 2007.7068,  -341.67,  -411.96,    -348.61,  -418.90,    -341.67,  -411.96
2007, 10,        0, 2007.7890,  -376.51,  -419.94,    -377.36,  -420.79,    -376.51,  -419.94
2007, 11,        0, 2007.8740,  -408.98,  -421.68,    -410.10,  -422.80,    -408.98,  -421.68
2007, 12,        0, 2007.9562,  -441.33,  -429.30,    -436.80,  -424.77,    -441.33,  -429.30
2008,  1,        0, 2008.0410,  -455.03,  -425.86,    -455.98,  -426.82,    -455.03,  -425.86
2008,  2,        0, 2008.1257,  -472.17,  -430.64,    -470.36,  -428.83,    -472.17,  -430.64
2008,  3,        0, 2008.2049,  -485.83,  -435.64,    -480.87,  -430.68,    -485.83,  -435.64
2008,  4,        0, 2008.2896,  -489.11,  -436.48,    -485.24,  -432.60,    -489.11,  -436.48
2008,  5,        0, 2008.3716,  -482.36,  -438.48,    -478.26,  -434.39,    -482.36,  -438.48
2008,  6,        0, 2008.4563,  -441.51,  -429.67,    -448.00,  -436.16,    -441.51,  -429.67
2008,  7,        0, 2008.5383,  -402.84,  -441.36,    -399.28,  -437.80,    -402.84,  -441.36
2008,  8,        0, 2008.6230,  -363.17,  -437.66,    -364.93,  -439.41,    -363.17,  -437.66
2008,  9,        0, 2008.7077,   -99.99,     0.00,    -370.86,  -440.96,    -370.86,  -440.96
2008, 10,        0, 2008.7896,  -397.83,  -441.05,    -399.17,  -442.38,    -397.83,  -441.05
2008, 11,        0, 2008.8743,  -440.61,  -453.19,    -431.21,  -443.79,    -440.61,  -453.19
2008, 12,        0, 2008.9563,  -461.49,  -449.44,    -457.14,  -445.09,    -461.49,  -449.44
2009,  1,        0, 2009.0411,  -482.13,  -452.95,    -475.57,  -446.38,    -482.13,  -452.95
2009,  2,        0, 2009.1260,  -491.44,  -449.86,    -489.21,  -447.64,    -491.44,  -449.86
2009,  3,        0, 2009.2027,  -486.06,  -436.04,    -498.78,  -448.76,    -486.06,  -436.04
2009,  4,        0, 2009.2877,  -502.30,  -449.62,    -502.70,  -450.01,    -502.30,  -449.62
2009,  5,        0, 2009.3699,  -499.25,  -455.02,    -495.49,  -451.25,    -499.25,  -455.02
2009,  6,        0, 2009.4548,  -464.10,  -451.45,    -465.22,  -452.57,    -464.10,  -451.45
2009,  7,        0, 2009.5370,  -401.12,  -438.86,    -416.17,  -453.92,    -401.12,  -438.86
2009,  8,        0, 2009.6219,  -381.21,  -455.50,    -381.11,  -455.40,    -381.21,  -455.50
2009,  9,        0, 2009.7068,  -379.31,  -449.60,    -386.70,  -456.99,    -379.31,  -449.60
2009, 10,        0, 2009.7890,  -414.95,  -458.38,    -415.21,  -458.64,    -414.95,  -458.38
2009, 11,        0, 2009.8740,  -442.84,  -455.54,    -447.76,  -460.46,    -442.84,  -455.54
