# Time Series: Northridge 1994 - PAC-175
# Time (s),Acceleration (g's)
5.02,-0.104794
5.04,-0.106638
5.06,-0.0651614
5.08,0.0194825
5.1,0.0219695
5.12,0.00769587
5.14,-0.0106608
5.16,0.0142805
5.18,-0.0133021
5.2,-0.0278226
5.22,-0.0161933
5.24,-0.00816152
5.26,0.0498584
5.28,0.0162038
5.3,0.0178636
5.32,0.00684488
5.34,0.00826094
5.36,-0.00173373
5.38,0.00131843
5.4,-0.00632819
5.42,-0.0257262
5.44,0.00903164
5.46,0.0199052
5.48,-0.00948782
5.5,0.00876849
5.52,0.0306091
5.54,0.0132592
5.56,-0.00610815
5.58,1.65214E-4
5.6,-0.00260575
5.62,-0.0129104
5.64,-0.072731
5.66,-0.0337901
5.68,-0.0168913
5.7,-0.0157261
5.72,0.0385464
5.74,0.0394465
5.76,0.0471785
5.78,0.0427694
5.8,0.0695918
5.82,0.0305527
5.84,0.0567733
5.86,-8.20609E-4
5.88,-0.0158509
5.9,-0.00772004
5.92,-0.0243935
5.94,0.0381625
5.96,0.0200324
5.98,0.0333112
6.0,0.0380271
6.02,0.0340068
6.04,0.0259482
6.06,0.022957
6.08,0.0280391
6.1,0.0213392
6.12,0.0250004
6.14,0.0270521
6.16,0.0360052
6.18,0.0194827
6.2,0.00549485
6.22,0.0352967
6.24,0.0345842
6.26,0.0370051
6.28,0.018768
6.3,-0.0043712
6.32,0.0104448
6.34,0.0125751
6.36,0.0211486
6.38,0.00859398
6.4,-0.0032263
6.42,-0.00764851
6.44,-0.00206758
6.46,0.0268509
6.48,0.0328746
6.5,0.0632415
6.52,0.054317
6.54,0.0273283
6.56,0.0344433
6.58,0.0254719
6.6,0.0328552
6.62,0.0342409
6.64,0.0109436
6.66,-0.00669982
6.68,-0.00564665
6.7,-0.0127943
6.72,0.0275177
6.74,0.0152537
6.76,-0.0345982
6.78,-0.0455189
6.8,-0.025254
6.82,0.0263116
6.84,0.0623732
6.86,-0.0148565
6.88,-0.0776095
6.9,-0.0409246
6.92,-0.0559793
6.94,-0.0741857
6.96,-0.0707917
6.98,-0.0487632
7.0,-0.085348
7.02,-0.114065
7.04,-0.0675908
7.06,-0.089918
7.08,-0.115732
7.1,-0.0921712
7.12,-0.0584566
7.14,-0.0252917
7.16,-0.0184082
7.18,0.0118261
7.2,0.0327734
7.22,0.0713085
7.24,0.0624911
7.26,0.0580679
7.28,0.0577625
7.3,0.00877752
7.32,8.04724E-4
7.34,0.00282996
7.36,0.0394271
7.38,0.0382822
7.4,-0.00636576
7.42,-0.01645
7.44,-0.00110659
7.46,0.0344573
7.48,0.055123
7.5,0.0495421
7.52,0.0209755
7.54,-0.0192395
7.56,-0.0366555
7.58,-0.0399863
7.6,-0.0496492
7.62,-0.0355472
7.64,-0.0295644
7.66,-0.0212621
7.68,-0.0314677
7.7,-0.0852721
7.72,-0.0968445
7.74,-0.109
7.76,-0.113396
7.78,-0.0899733
7.8,-0.0747503
7.82,0.00234591
7.84,0.0635556
7.86,0.0626504
7.88,0.0845003
7.9,0.0710378
7.92,0.0529384
7.94,0.00406053
7.96,-0.033526
7.98,0.00558338
8.0,0.0250985
8.02,0.0235609
8.04,0.0217712
8.06,-8.27374E-4
8.08,-0.0219807
8.1,-0.0304329
8.12,-0.0391575
8.14,-0.052976
8.16,-0.0659795
8.18,-0.0406106
8.2,0.00591211
8.22,0.0154119
8.24,0.0127511
8.26,0.0204689
8.28,0.0165546
8.3,-0.0117325
8.32,0.00138309
8.34,0.0217856
8.36,0.0153468
8.38,-0.00288015
8.4,0.0219175
8.42,0.0393314
8.44,0.0501276
8.46,0.0365824
8.48,0.0177322
8.5,0.00217767
8.52,0.0150821
8.54,0.0605164
8.56,0.0470927
8.58,0.0379467
8.6,0.0355063
8.62,0.011958
8.64,-0.00254802
8.66,-0.00985692
8.68,-0.0349077
8.7,-0.0157772
8.72,0.0106117
8.74,0.0346035
8.76,0.0217509
8.78,0.00233149
8.8,0.00211973
8.82,-0.00260961
8.84,-0.011626
8.86,-0.0072998
8.88,0.00839125
8.9,0.00241443
8.92,-0.0166061
8.94,0.0141044
8.96,0.0344466
8.98,0.0209687
9.0,0.00383411
9.02,0.012891
9.04,0.0245857
9.06,0.0195391
9.08,0.00859997
9.1,-0.00692816
9.12,-0.00718893
9.14,-0.00247312
9.16,0.013736
9.18,0.00791014
9.2,0.00667015
9.22,-0.00229226
9.24,-0.00447779
9.26,-0.0212575
9.28,-0.0136439
9.3,-0.0225431
9.32,-0.0205691
9.34,-0.0341562
9.36,-0.0243384
9.38,0.00341002
9.4,0.00763414
9.42,0.0331538
9.44,0.0177399
9.46,0.0216427
9.48,0.00409488
9.5,-0.0107693
9.52,-0.0117533
9.54,-0.0137196
9.56,-2.04346E-4
9.58,-0.0086507
9.6,-0.0217217
9.62,-0.0210534
9.64,-0.0153075
9.66,-0.00893018
9.68,-0.00637484
9.7,-0.0111553
9.72,-0.0130227
9.74,-0.00684128
9.76,-0.00388611
9.78,0.00891817
9.8,0.0117764
9.82,0.0185444
9.84,0.0259345
9.86,0.0143383
9.88,0.00353772
9.9,0.00800858
9.92,0.0162096
9.94,0.0259395
9.96,0.0262121
9.98,0.0220711
10.0,0.0195549
10.02,0.00552192
10.04,0.00155226
10.06,-0.0238323
10.08,-0.0283008
10.1,-0.0227253
10.12,-0.0130719
10.14,-0.0086602
10.16,-0.0133419
10.18,0.00633205
10.2,0.0113037
10.22,0.00170561
10.24,-0.0063951
10.26,-0.00260465
10.28,0.00273619
10.3,0.00131953
10.32,0.00122581
10.34,0.0053763
10.36,0.0094615
10.38,0.0171086
10.4,0.00776035
10.42,0.0122933
10.44,-0.00392867
10.46,-0.0128148
10.48,-0.00852054
10.5,-0.00843274
10.52,0.00628185
10.54,5.13819E-4
10.56,-0.00438721
10.58,-0.0028898
10.6,-0.00634958
10.62,-1.91786E-4
10.64,0.00636686
10.66,0.00344359
10.68,-0.00139627
10.7,-0.00471328
10.72,-0.00894013
10.74,-0.0072775
10.76,0.00314692
10.78,0.00132828
10.8,0.00935672
10.82,0.0170628
10.84,0.0135102
10.86,-2.82262E-4
10.88,-0.0018194
10.9,0.0143537
10.92,0.0101931
10.94,0.00924043
10.96,0.00273383
10.98,-0.00419812
11.0,-0.00151758
11.02,-0.015051
11.04,0.00103235
11.06,-0.00203381
11.08,-0.00266421
11.1,-0.00505412
11.12,-1.77549E-4
11.14,0.00571493
11.16,-0.012844
11.18,0.00280781
11.2,-0.00751262
11.22,-0.00666201
11.24,-0.0095191
11.26,-0.00687432
11.28,-0.00563307
11.3,-0.00478145
11.32,0.0039262
11.34,-3.76208E-5
11.36,-4.89581E-4
11.38,0.0060985
11.4,0.00303125
11.42,-0.00761052
11.44,0.00839316
11.46,0.0114
11.48,0.019105
11.5,0.00845705
11.52,-4.55839E-4
11.54,0.00236943
11.56,0.0148541
11.58,0.00534448
11.6,-0.00277486
11.62,-0.00944683
11.64,-0.00479477
11.66,0.0079408
11.68,0.00759995
11.7,0.0185995
11.72,0.00649802
11.74,0.00725367
11.76,-0.00567093
11.78,-1.87589E-4
11.8,0.00542223
11.82,0.0025487
11.84,-0.00254333
11.86,-0.00957337
11.88,-0.00540278
11.9,0.00139327
11.92,-0.00458821
11.94,-0.00827164
11.96,0.00259523
11.98,0.00166477
12.0,0.00426759
12.02,-0.00502177
12.04,-0.00666726
12.06,-0.00731519
12.08,-0.0099307
12.1,-0.00351615
12.12,-0.00616941
12.14,-0.00558316
12.16,0.00135362
12.18,0.00167263
12.2,-0.00500557
12.22,-0.00447134
12.24,-0.00406156
12.26,-0.00551022
12.28,0.00510567
12.3,0.00711582
12.32,4.66169E-4
12.34,-0.0015435
12.36,-0.00147238
12.38,-3.31284E-4
12.4,-0.00382915
12.42,-0.00498407
12.44,-0.00159796
12.46,5.07022E-4
12.48,6.83186E-4
12.5,-0.00256785
12.52,-0.00332295
12.54,-0.00109048
12.56,-0.00518303
12.58,-0.0128293
12.6,-0.0119299
12.62,-0.0113509
12.64,-0.01282
12.66,-0.00727764
12.68,-0.00529203
12.7,-0.00985073
12.72,-0.0080834
12.74,-0.00306737
12.76,-1.20924E-4
12.78,-0.00237546
12.8,-0.00365794
12.82,-0.0050567
12.84,-0.00331182
12.86,-0.00216773
12.88,-0.00344817
12.9,-7.10846E-4
12.92,-2.04258E-4
12.94,-0.00344005
12.96,-8.37369E-4
12.98,3.04672E-4
13.0,-0.00656437
13.02,-0.00792643
13.04,-0.00867956
13.06,-0.00436022
13.08,0.00446751
13.1,0.0022925
13.12,0.00587232
13.14,0.00487337
13.16,0.00375609
13.18,0.00595892
13.2,0.0101548
13.22,0.00665787
13.24,0.00796105
13.26,0.0115796
13.28,0.0134632
13.3,0.00931241
13.32,0.00926408
13.34,0.0102929
13.36,0.0105597
13.38,0.00832349
13.4,0.00538855
13.42,0.00529635
13.44,-0.0018216
13.46,-0.00140278
13.48,-0.0027659
13.5,-0.0027816
13.52,0.00173659
13.54,0.00275211
13.56,-0.00214633
13.58,-0.00669492
13.6,-0.00814169
13.62,-0.00467817
13.64,-7.49541E-4
13.66,-0.00503905
13.68,-0.00340338
13.7,0.00159319
13.72,0.00341858
13.74,-1.17153E-4
13.76,-0.0103992
13.78,-0.0142725
13.8,-0.012897
13.82,-0.0126434
13.84,-0.0164872
13.86,-0.00992183
13.88,-0.0104271
13.9,-0.00528574
13.92,-0.00703954
13.94,-0.00696243
13.96,-0.00970359
13.98,-0.0064859
14.0,-0.0022421
14.02,0.00272896
14.04,0.0105193
14.06,0.00346151
14.08,-2.68021E-4
14.1,0.001284
14.12,0.00338071
14.14,0.0052724
14.16,0.00872264
14.18,0.00478299
14.2,0.00352492
14.22,0.00573178
14.24,0.0106529
14.26,0.00767202
14.28,0.014373
14.3,0.0125009
14.32,0.0106614
14.34,0.00622912
14.36,0.00768018
14.38,0.00662407
14.4,0.00233559
14.42,0.00340822
14.44,0.0035394
14.46,0.00656024
14.48,-4.75104E-4
14.5,0.00277524
14.52,0.00450374
14.54,0.0089332
14.56,0.00987529
14.58,0.0126207
14.6,0.00597402
14.62,6.06927E-5
14.64,-0.00223164
14.66,-0.00505232
14.68,-0.00789035
14.7,-0.0122625
14.72,-0.00825117
14.74,-0.00269765
14.76,-0.00499813
14.78,-0.00792488
14.8,-0.00465718
14.82,7.79054E-4
14.84,0.00659269
14.86,0.00252048
14.88,0.0036666
14.9,0.00234024
14.92,-7.99682E-4
14.94,-8.08198E-4
14.96,-0.00178265
14.98,0.00218174
15.0,-0.00203019
15.02,-8.20814E-4
15.04,-9.02756E-4
15.06,4.95325E-4
15.08,0.00165269
15.1,0.0017819
15.12,-2.58433E-4
15.14,0.00416906
15.16,0.00620058
15.18,0.00147256
15.2,5.02222E-4
15.22,5.64129E-4
15.24,0.0019092
15.26,0.00124283
15.28,9.81413E-4
15.3,3.67075E-4
15.32,-8.60997E-5
15.34,-0.00228959
15.36,5.97744E-4
15.38,1.88441E-4
15.4,0.00445482
15.42,0.00362529
15.44,0.00647796
15.46,0.00535365
15.48,0.00439969
15.5,0.00336924
15.52,-0.00261536
15.54,6.56557E-4
15.56,-0.00195183
15.58,-0.00290168
15.6,3.82483E-4
15.62,0.00213971
15.64,-0.00142133
15.66,-0.00856971
15.68,-0.0035403
15.7,-0.00518067
15.72,-2.18571E-4
15.74,-0.00409681
15.76,-0.00747014
15.78,-0.00408291
15.8,-0.00619041
15.82,0.00535582
15.84,2.95426E-4
15.86,0.00416412
15.88,0.00791858
15.9,0.0132938
15.92,-8.15974E-4
15.94,-0.00365273
15.96,0.00126659
15.98,-0.00241574
16.0,0.00575638
16.02,1.40147E-4
16.04,0.007941
16.06,2.74576E-4
16.08,6.25361E-4
16.1,-0.00569873
16.12,-0.00181567
16.14,-0.00440043
16.16,-0.00663837
16.18,-0.00251763
16.2,-0.0117579
16.22,-0.00721891
16.24,-0.00885096
16.26,-0.00154065
16.28,-0.00587363
16.3,1.4639E-4
16.32,0.00390712
16.34,0.00114394
16.36,0.00529738
16.38,0.00641226
16.4,0.00782396
16.42,0.00301979
16.44,0.00446516
16.46,-0.00499733
16.48,-0.00233405
16.5,2.06827E-4
16.52,0.0050315
16.54,0.00584554
16.56,0.0037638
16.58,0.00223696
16.6,-0.00100551
16.62,-0.0050854
16.64,-0.00900004
16.66,-0.00916617
16.68,-0.0105522
16.7,-0.00680356
16.72,-0.00641172
16.74,-0.00473467
16.76,-0.00695605
16.78,-0.014767
16.8,-0.00945364
16.82,-0.0041831
16.84,-0.00615658
16.86,-0.00897563
16.88,-0.00589806
16.9,-0.00400163
16.92,-0.00664419
16.94,-0.00219774
16.96,6.28541E-5
16.98,0.00266924
17.0,0.00480644
17.02,-0.00212313
17.04,-0.00170665
17.06,7.85541E-4
17.08,-0.0019875
17.1,0.00187458
17.12,0.00366096
17.14,0.00255871
17.16,0.00592408
17.18,0.00253808
17.2,6.47408E-4
17.22,3.86709E-4
17.24,0.00327986
17.26,0.00591293
17.28,-0.00212218
17.3,0.00137179
17.32,-0.00257309
17.34,0.00107288
17.36,-0.00449683
17.38,-0.0028072
17.4,-0.00239663
17.42,8.92393E-4
17.44,0.00437727
17.46,0.00301818
17.48,-2.66665E-4
17.5,-0.00246825
17.52,1.80273E-4
17.54,-0.00471511
17.56,-0.00182992
17.58,0.00184171
17.6,0.00305311
17.62,0.00369842
17.64,-0.00132133
17.66,-0.00349731
17.68,-1.73802E-5
17.7,-0.00343569
17.72,0.00255449
17.74,-0.00252844
17.76,-0.00369965
17.78,-6.86802E-4
17.8,-0.00146018
17.82,-0.00178271
17.84,-0.0023031
17.86,-3.37797E-5
17.88,-0.00260638
17.9,0.00155303
17.92,-0.00275048
17.94,0.0019414
17.96,0.00285216
17.98,0.00319887
18.0,0.00452266
18.02,0.00428116
18.04,3.77118E-4
18.06,0.00127972
18.08,0.00176357
18.1,0.00220605
18.12,0.00439804
18.14,0.00518504
18.16,0.005599
18.18,0.00395257
18.2,0.00522087
18.22,0.00627473
18.24,0.00611348
18.26,0.0031284
18.28,8.7965E-4
18.3,0.00946789
18.32,0.0031353
18.34,0.00430598
18.36,0.0057065
18.38,0.00229861
18.4,0.00872997
18.42,0.0035924
18.44,0.00441761
18.46,0.00420641
18.48,0.00129922
18.5,6.58731E-4
18.52,0.00169484
18.54,0.0041682
18.56,0.0045938
18.58,-9.36938E-4
18.6,0.00203549
18.62,0.00479906
18.64,0.00500455
18.66,0.00409239
18.68,-0.0013967
18.7,-0.0011516
18.72,-0.00272803
18.74,0.00121518
18.76,0.00318135
18.78,0.00143467
18.8,0.00152773
18.82,0.0024234
18.84,-5.57023E-4
18.86,-9.81024E-4
18.88,-0.00128889
18.9,-4.62959E-4
18.92,7.02218E-4
18.94,-3.57288E-4
18.96,-6.08128E-4
18.98,-9.43863E-4
19.0,-6.26659E-4
19.02,-0.00223653
19.04,-0.00240528
19.06,-0.00241207
19.08,-0.00277928
19.1,-0.00195598
19.12,-0.00274061
19.14,-0.00239263
19.16,-0.00282275
19.18,-0.00285056
19.2,-0.0036269
19.22,-0.00359164
19.24,-0.00346938
19.26,-0.00489767
19.28,-0.00431937
19.3,-0.00424989
19.32,-0.00371498
19.34,-0.00219543
19.36,-0.00228507
19.38,-0.0021483
19.4,-0.0014742
19.42,-0.00167876
19.44,-9.52806E-4
19.46,-0.00100936
19.48,-5.14704E-4
19.5,-7.10745E-4
19.52,-2.75908E-4
19.54,5.22806E-5
19.56,-5.87646E-4
19.58,-4.31357E-5
19.6,1.58963E-4
19.62,-4.89076E-5
19.64,4.09074E-5
19.66,-7.02243E-5
19.68,7.39873E-6
19.7,-1.08451E-4
19.72,-6.52161E-5
19.74,1.96474E-4
19.76,1.63758E-4
19.78,1.4814E-4
19.8,2.60443E-4
19.82,2.72632E-4
19.84,3.01492E-4
19.86,3.531E-4
19.88,3.86193E-4
19.9,3.75546E-4
19.92,3.88752E-4
19.94,3.86074E-4
19.96,3.93919E-4
19.98,4.0804E-4
