# Time Series: Mammoth Lakes-1 1980 - CVK-090
# Time (s),Acceleration (g's)
2.19,0.0377608
2.195,0.0626017
2.2,0.0738372
2.205,0.0783034
2.21,0.0656902
2.215,0.0358635
2.22,0.00300965
2.225,-0.0184079
2.23,-0.0249534
2.235,-0.0235173
2.24,-0.0140892
2.245,0.00419302
2.25,0.0230087
2.255,0.0335709
2.26,0.0362901
2.265,0.0388216
2.27,0.0433229
2.275,0.0484791
2.28,0.0536309
2.285,0.0561754
2.29,0.05386
2.295,0.0461767
2.3,0.0334098
2.305,0.0172167
2.31,0.00491293
2.315,0.00249479
2.32,0.00688882
2.325,0.013405
2.33,0.0204749
2.335,0.026299
2.34,0.0278737
2.345,0.0220624
2.35,0.0107792
2.355,-7.16714E-4
2.36,-0.0108159
2.365,-0.0188349
2.37,-0.0238809
2.375,-0.023636
2.38,-0.016723
2.385,-0.00711675
2.39,0.00183633
2.395,0.00887535
2.4,0.00936339
2.405,-0.00150597
2.41,-0.0264267
2.415,-0.0652259
2.42,-0.103
2.425,-0.124673
2.43,-0.135885
2.435,-0.139641
2.44,-0.127826
2.445,-0.0894128
2.45,-0.0270468
2.455,0.0199221
2.46,0.0360453
2.465,0.0528645
2.47,0.0733875
2.475,0.0748743
2.48,0.056636
2.485,0.0331825
2.49,0.0126875
2.495,-0.0043516
2.5,-0.0245661
2.505,-0.0530683
2.51,-0.0810279
2.515,-0.0986092
2.52,-0.104373
2.525,-0.101806
2.53,-0.09092
2.535,-0.064577
2.54,-0.0149953
2.545,0.0555307
2.55,0.125732
2.555,0.17455
2.56,0.197012
2.565,0.206148
2.57,0.21625
2.575,0.215463
2.58,0.188413
2.585,0.140243
2.59,0.0907242
2.595,0.0534594
2.6,0.0189282
2.605,-0.019565
2.61,-0.0555907
2.615,-0.086189
2.62,-0.108542
2.625,-0.12266
2.63,-0.133066
2.635,-0.135069
2.64,-0.121156
2.645,-0.0958893
2.65,-0.0684885
2.655,-0.0441527
2.66,-0.0213853
2.665,0.00485889
2.67,0.0402325
2.675,0.0840711
2.68,0.10779
2.685,0.0911291
2.69,0.0599401
2.695,0.0350267
2.7,0.00506513
2.705,-0.0372306
2.71,-0.0700021
2.715,-0.0690898
2.72,-0.0423177
2.725,-0.0098555
2.73,0.0228521
2.735,0.0530307
2.74,0.0627534
2.745,0.0417693
2.75,0.0060201
2.755,-0.0278263
2.76,-0.0543403
2.765,-0.0719306
2.77,-0.0766569
2.775,-0.0641384
2.78,-0.0446664
2.785,-0.0299841
2.79,-0.0180967
2.795,-0.00854499
2.8,-0.00736389
2.805,-0.0209998
2.81,-0.0449981
2.815,-0.0605604
2.82,-0.0596446
2.825,-0.0521592
2.83,-0.0415144
2.835,-0.0189191
2.84,0.0190217
2.845,0.0529299
2.85,0.0627743
2.855,0.0596817
2.86,0.0564378
2.865,0.0463833
2.87,0.0295533
2.875,0.0165134
2.88,0.0120025
2.885,0.0112309
2.89,0.00725617
2.895,0.00281709
2.9,0.00507851
2.905,0.00798532
2.91,0.00575364
2.915,0.00738225
2.92,0.0151838
2.925,0.025178
2.93,0.0365848
2.935,0.0395111
2.94,0.0287896
2.945,0.0163954
2.95,0.00656572
2.955,-0.0112147
2.96,-0.0400785
2.965,-0.072816
2.97,-0.0979046
2.975,-0.107618
2.98,-0.111229
2.985,-0.113909
2.99,-0.105461
2.995,-0.0850279
3.0,-0.058239
3.005,-0.0310643
3.01,-0.0139962
3.015,-0.00558657
3.02,0.00277105
3.025,0.011269
3.03,0.0223251
3.035,0.0389257
3.04,0.0567602
3.045,0.0685439
3.05,0.0702202
3.055,0.0657059
3.06,0.0568921
3.065,0.0430159
3.07,0.0278181
3.075,0.0136119
3.08,9.7497E-4
3.085,-0.00831052
3.09,-0.0149483
3.095,-0.0217077
3.1,-0.0270331
3.105,-0.027956
3.11,-0.027392
3.115,-0.0252226
3.12,-0.0132249
3.125,0.0109493
3.13,0.0366467
3.135,0.0517235
3.14,0.0572426
3.145,0.0570272
3.15,0.0430341
3.155,0.0139787
3.16,-0.0140455
3.165,-0.0298797
3.17,-0.0356143
3.175,-0.0328654
3.18,-0.0171803
3.185,0.0113905
3.19,0.0402699
3.195,0.0563895
3.2,0.0613753
3.205,0.0613403
3.21,0.0509497
3.215,0.0224847
3.22,-0.0121521
3.225,-0.0331618
3.23,-0.0450621
3.235,-0.055546
3.24,-0.0553294
3.245,-0.0340604
3.25,0.00712469
3.255,0.0445603
3.26,0.0588362
3.265,0.0629105
3.27,0.067731
3.275,0.0612861
3.28,0.0289145
3.285,-0.0198304
3.29,-0.0499163
3.295,-0.0611013
3.3,-0.0806292
3.305,-0.0989456
3.31,-0.099881
3.315,-0.0889284
3.32,-0.0714104
3.325,-0.0493581
3.33,-0.0182591
3.335,0.0300418
3.34,0.0729765
3.345,0.0764862
3.35,0.0567169
3.355,0.0460386
3.36,0.0431944
3.365,0.0407201
3.37,0.0418565
3.375,0.0481451
3.38,0.0613099
3.385,0.0850096
3.39,0.113284
3.395,0.135546
3.4,0.149776
3.405,0.155658
3.41,0.151687
3.415,0.140095
3.42,0.111539
3.425,0.0537783
3.43,-0.00823437
3.435,-0.0530281
3.44,-0.0964816
3.445,-0.130936
3.45,-0.144918
3.455,-0.160136
3.46,-0.179251
3.465,-0.182962
3.47,-0.167312
3.475,-0.13808
3.48,-0.103996
3.485,-0.0797432
3.49,-0.0646658
3.495,-0.0427188
3.5,-0.0136618
3.505,0.00486196
3.51,0.00613681
3.515,0.0034632
3.52,0.00561114
3.525,0.0086277
3.53,0.0103887
3.535,0.0137233
3.54,0.0238582
3.545,0.0426912
3.55,0.0669829
3.555,0.0857524
3.56,0.0883605
3.565,0.0825868
3.57,0.0732047
3.575,0.0550081
3.58,0.0329018
3.585,0.0101704
3.59,-0.0157239
3.595,-0.0449819
3.6,-0.0747484
3.605,-0.0940532
3.61,-0.0984336
3.615,-0.0943462
3.62,-0.0827031
3.625,-0.0630516
3.63,-0.0392061
3.635,-0.014542
3.64,0.0114843
3.645,0.0410859
3.65,0.0695806
3.655,0.0859983
3.66,0.0880125
3.665,0.0842329
3.67,0.0810376
3.675,0.0780898
3.68,0.0644611
3.685,0.0310963
3.69,-0.0108693
3.695,-0.0493733
3.7,-0.0758841
3.705,-0.0842796
3.71,-0.079806
3.715,-0.0558536
3.72,-0.0118389
3.725,0.0394691
3.73,0.099158
3.735,0.133184
3.74,0.106997
3.745,0.0568289
3.75,0.00142604
3.755,-0.0684814
3.76,-0.123858
3.765,-0.139127
3.77,-0.122322
3.775,-0.0876131
3.78,-0.0385978
3.785,0.0197519
3.79,0.0782913
3.795,0.114307
3.8,0.110593
3.805,0.0981449
3.81,0.103373
3.815,0.112328
3.82,0.112637
3.825,0.10277
3.83,0.0771096
3.835,0.0343448
3.84,-0.00958796
3.845,-0.0462938
3.85,-0.0836831
3.855,-0.114281
3.86,-0.125827
3.865,-0.120201
3.87,-0.0990384
3.875,-0.0673517
3.88,-0.0329931
3.885,-0.00764243
3.89,-8.35727E-4
3.895,0.00194849
3.9,0.0124617
3.905,0.0237605
3.91,0.029748
3.915,0.0286095
3.92,0.0225565
3.925,0.0185826
3.93,0.020857
3.935,0.0258208
3.94,0.0353769
3.945,0.0593224
3.95,0.0976859
3.955,0.139913
3.96,0.165785
3.965,0.158319
3.97,0.12209
3.975,0.0667814
3.98,0.00535396
3.985,-0.0488918
3.99,-0.0960624
3.995,-0.133217
4.0,-0.153052
4.005,-0.159474
4.01,-0.1561
4.015,-0.139079
4.02,-0.109505
4.025,-0.0797545
4.03,-0.0613246
4.035,-0.0508287
4.04,-0.0385857
4.045,-0.0214579
4.05,-0.00325576
4.055,0.0118716
4.06,0.023807
4.065,0.0349043
4.07,0.0416631
4.075,0.0345651
4.08,0.011177
4.085,-0.0199116
4.09,-0.0455398
4.095,-0.0536923
4.1,-0.039211
4.105,-0.00740986
4.11,0.0277378
4.115,0.0555037
4.12,0.0699753
4.125,0.0620808
4.13,0.0334205
4.135,0.00114341
4.14,-0.0190161
4.145,-0.0243797
4.15,-0.0220784
4.155,-0.0138129
4.16,-3.5146E-4
4.165,0.00817455
4.17,0.0106926
4.175,0.0100512
4.18,0.00124794
4.185,-0.0138316
4.19,-0.0337397
4.195,-0.0562238
4.2,-0.0732344
4.205,-0.0868783
4.21,-0.10396
4.215,-0.117403
4.22,-0.118989
4.225,-0.112452
4.23,-0.0993381
4.235,-0.0843489
4.24,-0.0732562
4.245,-0.0611532
4.25,-0.0468441
4.255,-0.0346199
4.26,-0.0216152
4.265,-0.0054318
4.27,0.00773747
4.275,0.0201028
4.28,0.0406878
4.285,0.0652395
4.29,0.0798219
4.295,0.0751425
4.3,0.0567333
4.305,0.0393347
4.31,0.0276288
4.315,0.0168557
4.32,0.00720118
4.325,0.00309484
4.33,0.00446298
4.335,0.0039974
4.34,2.94892E-4
4.345,0.00351577
4.35,0.0181458
4.355,0.039768
4.36,0.0646105
4.365,0.0857564
4.37,0.0984462
4.375,0.110482
4.38,0.126119
4.385,0.140577
4.39,0.152114
4.395,0.156892
4.4,0.149735
4.405,0.136283
4.41,0.125033
4.415,0.114762
4.42,0.101394
4.425,0.0814685
4.43,0.0510991
4.435,0.0178526
4.44,-0.00675746
4.445,-0.0279298
4.45,-0.0502618
4.455,-0.0598253
4.46,-0.0513176
4.465,-0.0405771
4.47,-0.036264
4.475,-0.0283736
4.48,-0.00582255
4.485,0.01953
4.49,0.0274181
4.495,0.0246155
4.5,0.024625
4.505,0.0229034
4.51,0.0184924
4.515,0.0242134
4.52,0.0481269
4.525,0.0922142
4.53,0.1478
4.535,0.183095
4.54,0.182193
4.545,0.163149
4.55,0.140468
4.555,0.119927
4.56,0.100347
4.565,0.0717064
4.57,0.0396846
4.575,0.018547
4.58,0.0037771
4.585,-0.0173754
4.59,-0.0431011
4.595,-0.0626692
4.6,-0.0687269
4.605,-0.0587211
4.61,-0.0423618
4.615,-0.0365192
4.62,-0.0467311
4.625,-0.0648694
4.63,-0.0812294
4.635,-0.0897694
4.64,-0.0907592
4.645,-0.0904379
4.65,-0.0915655
4.655,-0.0941547
4.66,-0.100559
4.665,-0.112479
4.67,-0.130662
4.675,-0.159671
4.68,-0.197119
4.685,-0.231097
4.69,-0.257729
4.695,-0.278931
4.7,-0.294061
4.705,-0.300197
4.71,-0.2907
4.715,-0.258118
4.72,-0.207569
4.725,-0.157853
4.73,-0.109794
4.735,-0.047469
4.74,0.0261716
4.745,0.102257
4.75,0.164335
4.755,0.182907
4.76,0.173528
4.765,0.173368
4.77,0.174724
4.775,0.16076
4.78,0.13399
4.785,0.10325
4.79,0.0836059
4.795,0.0840699
4.8,0.103461
4.805,0.139076
4.81,0.17948
4.815,0.204325
4.82,0.201544
4.825,0.172104
4.83,0.117275
4.835,0.050628
4.84,0.00185908
4.845,-0.0497424
4.85,-0.144593
4.855,-0.236877
4.86,-0.290271
4.865,-0.322899
4.87,-0.332031
4.875,-0.328596
4.88,-0.314175
4.885,-0.265502
4.89,-0.180387
4.895,-0.0812459
4.9,0.00378579
4.905,0.081811
4.91,0.153558
4.915,0.179647
4.92,0.16483
4.925,0.133984
4.93,0.0710989
4.935,-0.0113805
4.94,-0.0701406
4.945,-0.0976839
4.95,-0.108845
4.955,-0.095888
4.96,-0.0255267
4.965,0.10875
4.97,0.229059
4.975,0.260644
4.98,0.251472
4.985,0.254425
4.99,0.24046
4.995,0.207497
5.0,0.164058
5.005,0.112931
5.01,0.095557
5.015,0.102113
5.02,0.0945388
5.025,0.0892297
5.03,0.0989165
5.035,0.111592
5.04,0.125561
5.045,0.141847
5.05,0.145583
5.055,0.122876
5.06,0.083571
5.065,0.0481248
5.07,0.0179636
5.075,-0.027793
5.08,-0.0878003
5.085,-0.129464
5.09,-0.148427
5.095,-0.164863
5.1,-0.182353
5.105,-0.195998
5.11,-0.20781
5.115,-0.222034
5.12,-0.235711
5.125,-0.243539
5.13,-0.243962
5.135,-0.236962
5.14,-0.223545
5.145,-0.207581
5.15,-0.193701
5.155,-0.177133
5.16,-0.154765
5.165,-0.128008
5.17,-0.0873364
5.175,-0.0222488
5.18,0.069449
5.185,0.156071
5.19,0.202915
5.195,0.233453
5.2,0.25587
5.205,0.240028
5.21,0.196361
5.215,0.163638
5.22,0.161786
5.225,0.181928
5.23,0.213505
5.235,0.25203
5.24,0.270702
5.245,0.250514
5.25,0.211502
5.255,0.174453
5.26,0.141599
5.265,0.103534
5.27,0.0559215
5.275,0.021926
5.28,0.0104328
5.285,0.00669979
5.29,0.0129439
5.295,0.031278
5.3,0.0500416
5.305,0.0576326
5.31,0.0499578
5.315,0.0337594
5.32,0.0158241
5.325,-0.0122536
5.33,-0.0540109
5.335,-0.0951254
5.34,-0.129041
5.345,-0.152375
5.35,-0.159254
5.355,-0.153039
5.36,-0.141451
5.365,-0.130728
5.37,-0.118753
5.375,-0.0944959
5.38,-0.0565814
5.385,-0.0228559
5.39,-0.00222394
5.395,0.0140632
5.4,0.0314612
5.405,0.0519833
5.41,0.0781958
5.415,0.113557
5.42,0.14355
5.425,0.147225
5.43,0.134746
5.435,0.118586
5.44,0.0985268
5.445,0.0845027
5.45,0.0838845
5.455,0.0905689
5.46,0.093555
5.465,0.0787737
5.47,0.0440913
5.475,0.00350481
5.48,-0.0359288
5.485,-0.0752476
5.49,-0.119193
5.495,-0.171709
5.5,-0.218354
5.505,-0.254526
5.51,-0.298016
5.515,-0.350109
5.52,-0.396263
5.525,-0.41648
5.53,-0.411203
5.535,-0.406599
5.54,-0.405957
5.545,-0.402182
5.55,-0.394818
5.555,-0.367684
5.56,-0.30141
5.565,-0.200738
5.57,-0.101716
5.575,-0.0357169
5.58,0.0125954
5.585,0.0739632
5.59,0.135248
5.595,0.150304
5.6,0.113876
5.605,0.0679857
5.61,0.0217467
5.615,-0.03703
5.62,-0.0778404
5.625,-0.0794296
5.63,-0.0579289
5.635,-0.0269805
5.64,0.00329635
5.645,0.0440372
5.65,0.106664
5.655,0.166033
5.66,0.200225
5.665,0.215823
5.67,0.225212
5.675,0.211666
5.68,0.148538
5.685,0.0585635
5.69,-0.0145042
5.695,-0.0507845
5.7,-0.0586241
5.705,-0.0650671
5.71,-0.0663779
5.715,-0.0460758
5.72,-0.0154753
5.725,0.0119854
5.73,0.0335719
5.735,0.0572086
5.74,0.0804782
5.745,0.0765952
5.75,0.0346758
5.755,-0.0283457
5.76,-0.0732536
5.765,-0.0794358
5.77,-0.081482
5.775,-0.0887284
5.78,-0.0751068
5.785,-0.042854
5.79,-0.0136686
5.795,6.19921E-4
5.8,0.00834091
5.805,0.0174949
5.81,0.0224827
5.815,0.023364
5.82,0.0309033
5.825,0.0465426
5.83,0.0667399
5.835,0.0953522
5.84,0.126554
5.845,0.152809
5.85,0.179228
5.855,0.209152
5.86,0.23996
5.865,0.264003
5.87,0.273399
5.875,0.265776
5.88,0.240943
5.885,0.203523
5.89,0.159643
5.895,0.118445
5.9,0.0911821
5.905,0.0770441
5.91,0.0734552
5.915,0.0710998
5.92,0.050372
5.925,0.0179956
5.93,-0.010293
5.935,-0.0348611
5.94,-0.0572265
5.945,-0.0984058
5.95,-0.165763
5.955,-0.212757
5.96,-0.217748
5.965,-0.212716
5.97,-0.209181
5.975,-0.198063
5.98,-0.179752
5.985,-0.153562
5.99,-0.124536
5.995,-0.104286
6.0,-0.0958732
6.005,-0.0891059
6.01,-0.0731043
6.015,-0.039896
6.02,0.00908323
6.025,0.066631
6.03,0.134587
6.035,0.195407
6.04,0.232822
6.045,0.266044
6.05,0.304347
6.055,0.320543
6.06,0.291591
6.065,0.228073
6.07,0.161703
6.075,0.122218
6.08,0.104092
6.085,0.0936028
6.09,0.104865
6.095,0.138199
6.1,0.163687
6.105,0.160421
6.11,0.139581
6.115,0.121597
6.12,0.10875
6.125,0.0933863
6.13,0.0756086
6.135,0.0551608
6.14,0.033258
6.145,0.0172589
6.15,0.00221004
6.155,-0.0153347
6.16,-0.0252313
6.165,-0.0262567
6.17,-0.0265932
6.175,-0.0313066
6.18,-0.0492699
6.185,-0.103576
6.19,-0.184392
6.195,-0.2229
6.2,-0.215374
6.205,-0.235414
6.21,-0.275482
6.215,-0.277085
6.22,-0.24465
6.225,-0.216661
6.23,-0.206956
6.235,-0.204162
6.24,-0.199558
6.245,-0.191893
6.25,-0.181591
6.255,-0.172611
6.26,-0.170286
6.265,-0.174814
6.27,-0.179997
6.275,-0.183098
6.28,-0.183683
6.285,-0.176894
6.29,-0.164835
6.295,-0.154384
6.3,-0.145806
6.305,-0.140946
6.31,-0.142849
6.315,-0.148748
6.32,-0.154023
6.325,-0.155506
6.33,-0.150509
6.335,-0.135021
6.34,-0.109628
6.345,-0.0823891
6.35,-0.0549836
6.355,-0.026871
6.36,-0.00496661
6.365,0.0116591
6.37,0.0294617
6.375,0.047559
6.38,0.0669052
6.385,0.0964653
6.39,0.130112
6.395,0.145746
6.4,0.141562
6.405,0.132806
6.41,0.127017
6.415,0.120205
6.42,0.10124
6.425,0.0627453
6.43,0.0229507
6.435,0.00476355
6.44,-0.00707602
6.445,-0.0290264
6.45,-0.0479465
6.455,-0.0460198
6.46,-0.0144749
6.465,0.0297352
6.47,0.0619491
6.475,0.0918486
6.48,0.135192
6.485,0.185214
6.49,0.223497
6.495,0.222174
6.5,0.191328
6.505,0.170732
6.51,0.161147
6.515,0.156667
6.52,0.166957
6.525,0.193356
6.53,0.222047
6.535,0.22564
6.54,0.201532
6.545,0.175391
6.55,0.159271
6.555,0.151503
6.56,0.165853
6.565,0.230255
6.57,0.30163
6.575,0.294243
6.58,0.217333
6.585,0.118215
6.59,0.0136456
6.595,-0.047401
6.6,-0.033236
6.605,-0.00719455
6.61,4.36203E-4
6.615,0.0463527
6.62,0.131055
6.625,0.183218
6.63,0.172302
6.635,0.124695
6.64,0.0671216
6.645,0.0113504
6.65,-0.0252064
6.655,-0.0232732
6.66,9.13954E-4
6.665,0.0308456
6.67,0.0750193
6.675,0.110638
6.68,0.105523
6.685,0.0715403
6.69,0.0325774
6.695,-0.00252027
6.7,-0.0201525
6.705,-0.0199235
6.71,-0.0202271
6.715,-0.0182374
6.72,-0.00513418
6.725,0.00657957
6.73,0.00346923
6.735,-0.01398
6.74,-0.0385247
6.745,-0.0665613
6.75,-0.101253
6.755,-0.144935
6.76,-0.187742
6.765,-0.219308
6.77,-0.243681
6.775,-0.265592
6.78,-0.282425
6.785,-0.285378
6.79,-0.268317
6.795,-0.24054
6.8,-0.209284
6.805,-0.162689
6.81,-0.0876184
