# Time Series: N. Palm Springs 1986 - WWT-180
# Time (s),Acceleration (g's)
0.835,-0.0324726
0.84,-0.0195215
0.845,-0.0044726
0.85,0.0060261
0.855,0.00929142
0.86,0.0116385
0.865,0.0203553
0.87,0.0330221
0.875,0.0401748
0.88,0.0391846
0.885,0.0355894
0.89,0.0334647
0.895,0.0309083
0.9,0.023765
0.905,0.0111113
0.91,-0.0013815
0.915,-0.00608446
0.92,-0.00432816
0.925,-0.00349352
0.93,-0.00745278
0.935,-0.0158153
0.94,-0.0255487
0.945,-0.0328783
0.95,-0.0370529
0.955,-0.0406271
0.96,-0.0441996
0.965,-0.0440236
0.97,-0.0365409
0.975,-0.0193656
0.98,0.00455932
0.985,0.02556
0.99,0.0369707
0.995,0.0395601
1.0,0.0401608
1.005,0.0454743
1.01,0.0568796
1.015,0.0683411
1.02,0.0720611
1.025,0.0680894
1.03,0.0607747
1.035,0.0505398
1.04,0.030049
1.045,0.00600508
1.05,-0.0111913
1.055,-0.0219358
1.06,-0.0312851
1.065,-0.0427751
1.07,-0.0551611
1.075,-0.0650358
1.08,-0.0676672
1.085,-0.0619767
1.09,-0.0488621
1.095,-0.0315502
1.1,-0.0165721
1.105,-0.00838937
1.11,-0.00424313
1.115,0.00280089
1.12,0.015019
1.125,0.0303197
1.13,0.0412333
1.135,0.04084
1.14,0.0290323
1.145,0.0127268
1.15,9.23865E-4
1.155,-0.00698317
1.16,-0.0173002
1.165,-0.0304944
1.17,-0.0401737
1.175,-0.0423018
1.18,-0.0378768
1.185,-0.0285785
1.19,-0.0187385
1.195,-0.0125534
1.2,-0.00868078
1.205,-0.00454511
1.21,-1.09891E-4
1.215,0.00170401
1.22,6.62682E-4
1.225,2.14454E-4
1.23,0.00238885
1.235,0.00553728
1.24,0.00830545
1.245,0.0101129
1.25,0.0100657
1.255,0.0066542
1.26,-0.00105064
1.265,-0.0107862
1.27,-0.0177701
1.275,-0.0183292
1.28,-0.013064
1.285,-0.00614772
1.29,-0.00152809
1.295,-0.00161176
1.3,-0.00498768
1.305,-0.00760588
1.31,-0.00581684
1.315,0.00314549
1.32,0.0143701
1.325,0.0197076
1.33,0.0174418
1.335,0.0121147
1.34,0.010169
1.345,0.0136369
1.35,0.0190222
1.355,0.0209043
1.36,0.0125643
1.365,-0.0105002
1.37,-0.0335163
1.375,-0.0423954
1.38,-0.0383207
1.385,-0.0298756
1.39,-0.0214904
1.395,-0.0118533
1.4,0.00127363
1.405,0.0148067
1.41,0.0247755
1.415,0.0300248
1.42,0.0305535
1.425,0.026182
1.43,0.0203128
1.435,0.0178817
1.44,0.0214839
1.445,0.0290967
1.45,0.0365419
1.455,0.0406427
1.46,0.0412692
1.465,0.0403051
1.47,0.0369371
1.475,0.0320387
1.48,0.0263391
1.485,0.0241053
1.49,0.0319134
1.495,0.0519575
1.5,0.0757871
1.505,0.0971242
1.51,0.113589
1.515,0.130567
1.52,0.147112
1.525,0.159192
1.53,0.166
1.535,0.168798
1.54,0.169993
1.545,0.168645
1.55,0.161412
1.555,0.146321
1.56,0.124749
1.565,0.0967428
1.57,0.0677891
1.575,0.0362313
1.58,-0.00105414
1.585,-0.026338
1.59,-0.0308832
1.595,-0.0252111
1.6,-0.0213214
1.605,-0.0223118
1.61,-0.0271528
1.615,-0.0353051
1.62,-0.046597
1.625,-0.0590555
1.63,-0.067027
1.635,-0.0565976
1.64,-0.0330114
1.645,-0.00687481
1.65,0.0189956
1.655,0.0448722
1.66,0.0759079
1.665,0.109755
1.67,0.12969
1.675,0.129765
1.68,0.116378
1.685,0.0988436
1.69,0.0859415
1.695,0.0796988
1.7,0.0729615
1.705,0.0568094
1.71,0.0307537
1.715,-1.11541E-4
1.72,-0.0229917
1.725,-0.0318405
1.73,-0.0336417
1.735,-0.0360289
1.74,-0.0398832
1.745,-0.0443692
1.75,-0.0525441
1.755,-0.0619333
1.76,-0.0650627
1.765,-0.0536899
1.77,-0.0291878
1.775,1.51938E-4
1.78,0.0338427
1.785,0.0780448
1.79,0.115431
1.795,0.14888
1.8,0.184707
1.805,0.211105
1.81,0.231846
1.815,0.248486
1.82,0.260613
1.825,0.264458
1.83,0.256576
1.835,0.24392
1.84,0.231614
1.845,0.212039
1.85,0.175593
1.855,0.13234
1.86,0.0884397
1.865,0.0456758
1.87,0.00323314
1.875,-0.0449973
1.88,-0.0942597
1.885,-0.139304
1.89,-0.176007
1.895,-0.206671
1.9,-0.235259
1.905,-0.255852
1.91,-0.267291
1.915,-0.27357
1.92,-0.279849
1.925,-0.291822
1.93,-0.306761
1.935,-0.313526
1.94,-0.310705
1.945,-0.30834
1.95,-0.314285
1.955,-0.328976
1.96,-0.345582
1.965,-0.360785
1.97,-0.374726
1.975,-0.386912
1.98,-0.396618
1.985,-0.403811
1.99,-0.407729
1.995,-0.407795
2.0,-0.400723
2.005,-0.37665
2.01,-0.336579
2.015,-0.29332
2.02,-0.25225
2.025,-0.219513
2.03,-0.192252
2.035,-0.168775
2.04,-0.149099
2.045,-0.129789
2.05,-0.110755
2.055,-0.0920007
2.06,-0.0745943
2.065,-0.0632289
2.07,-0.0606211
2.075,-0.0639751
2.08,-0.0729617
2.085,-0.0909501
2.09,-0.108744
2.095,-0.113623
2.1,-0.103877
2.105,-0.0805695
2.11,-0.0500088
2.115,-0.00946769
2.12,0.0458787
2.125,0.104405
2.13,0.162617
2.135,0.22897
2.14,0.284708
2.145,0.31791
2.15,0.336647
2.155,0.346077
2.16,0.351976
2.165,0.36505
2.17,0.378835
2.175,0.371902
2.18,0.333935
2.185,0.286878
2.19,0.250351
2.195,0.212538
2.2,0.164582
2.205,0.118777
2.21,0.0874334
2.215,0.0606615
2.22,0.0270013
2.225,-0.00782223
2.23,-0.0435077
2.235,-0.0748294
2.24,-0.0954654
2.245,-0.104805
2.25,-0.112723
2.255,-0.133707
2.26,-0.156943
2.265,-0.15915
2.27,-0.12153
2.275,-0.0608788
2.28,0.00220541
2.285,0.0559812
2.29,0.0885025
2.295,0.115873
2.3,0.151392
2.305,0.184586
2.31,0.205786
2.315,0.215057
2.32,0.216458
2.325,0.210851
2.33,0.188916
2.335,0.147382
2.34,0.0947288
2.345,0.0359965
2.35,-0.0245996
2.355,-0.0813904
2.36,-0.125978
2.365,-0.176575
2.37,-0.234541
2.375,-0.284777
2.38,-0.326689
2.385,-0.363702
2.39,-0.395099
2.395,-0.417543
2.4,-0.441688
2.405,-0.459416
2.41,-0.463429
2.415,-0.446402
2.42,-0.418238
2.425,-0.390911
2.43,-0.364644
2.435,-0.325761
2.44,-0.262469
2.445,-0.170408
2.45,-0.0554393
2.455,0.0601132
2.46,0.147911
2.465,0.216351
2.47,0.267197
2.475,0.287194
2.48,0.285429
2.485,0.277051
2.49,0.272064
2.495,0.269944
2.5,0.266116
2.505,0.25643
2.51,0.236681
2.515,0.204395
2.52,0.16634
2.525,0.134558
2.53,0.111795
2.535,0.0933386
2.54,0.0804118
2.545,0.0734549
2.55,0.0662871
2.555,0.0583537
2.56,0.0489759
2.565,0.0339428
2.57,0.00825364
2.575,-0.0233077
2.58,-0.0600319
2.585,-0.0993424
2.59,-0.144282
2.595,-0.176271
2.6,-0.185296
2.605,-0.165537
2.61,-0.11468
2.615,-0.0358291
2.62,0.0527903
2.625,0.128183
2.63,0.174335
2.635,0.187681
2.64,0.187554
2.645,0.19064
2.65,0.19734
2.655,0.2
2.66,0.196066
2.665,0.19032
2.67,0.188124
2.675,0.189703
2.68,0.192647
2.685,0.193559
2.69,0.190591
2.695,0.182984
2.7,0.170456
2.705,0.154046
2.71,0.137109
2.715,0.120261
2.72,0.107129
2.725,0.104158
2.73,0.111181
2.735,0.124185
2.74,0.138671
2.745,0.150368
2.75,0.15581
2.755,0.151754
2.76,0.132947
2.765,0.0960868
2.77,0.0532861
2.775,0.0169851
2.78,-0.0121278
2.785,-0.0381221
2.79,-0.064949
2.795,-0.0851496
2.8,-0.0950527
2.805,-0.0982117
2.81,-0.0982984
2.815,-0.0977675
2.82,-0.0982393
2.825,-0.101207
2.83,-0.110116
2.835,-0.125757
2.84,-0.147576
2.845,-0.172843
2.85,-0.200431
2.855,-0.22025
2.86,-0.224691
2.865,-0.219742
2.87,-0.212005
2.875,-0.202353
2.88,-0.191124
2.885,-0.177717
2.89,-0.162256
2.895,-0.149016
2.9,-0.138906
2.905,-0.131454
2.91,-0.119684
2.915,-0.0902337
2.92,-0.0480108
2.925,-0.00305238
2.93,0.0335736
2.935,0.0633475
2.94,0.0852863
2.945,0.0953784
2.95,0.0955308
2.955,0.087818
2.96,0.0771391
2.965,0.0646916
2.97,0.0526374
2.975,0.0378784
2.98,0.0204957
2.985,-0.00702034
2.99,-0.0491688
2.995,-0.0877657
3.0,-0.119765
3.005,-0.153172
3.01,-0.19033
3.015,-0.228147
3.02,-0.262504
3.025,-0.294706
3.03,-0.320368
3.035,-0.343286
3.04,-0.362437
3.045,-0.376139
3.05,-0.388998
3.055,-0.400526
3.06,-0.40611
3.065,-0.402129
3.07,-0.390171
3.075,-0.36876
3.08,-0.333153
3.085,-0.259479
3.09,-0.149267
3.095,-0.0289307
3.1,0.0818648
3.105,0.180637
3.11,0.247349
3.115,0.303943
3.12,0.359765
3.125,0.414466
3.13,0.451723
3.135,0.468978
3.14,0.481923
3.145,0.489971
3.15,0.492195
3.155,0.488474
3.16,0.480848
3.165,0.465471
3.17,0.441422
3.175,0.410958
3.18,0.375486
3.185,0.340297
3.19,0.313559
3.195,0.293799
3.2,0.278568
3.205,0.269256
3.21,0.2638
3.215,0.254748
3.22,0.237098
3.225,0.212265
3.23,0.197125
3.235,0.191937
3.24,0.185063
3.245,0.172055
3.25,0.157143
3.255,0.144653
3.26,0.131864
3.265,0.115827
3.27,0.0967916
3.275,0.0774215
3.28,0.0572753
3.285,0.0345863
3.29,0.0118517
3.295,-0.00340746
3.3,-0.00645763
3.305,-4.64929E-4
3.31,0.0111611
3.315,0.0203359
3.32,0.0232695
3.325,0.0220394
3.33,0.0174726
3.335,0.0111837
3.34,0.00238959
3.345,-0.0113228
3.35,-0.0265462
3.355,-0.0389882
3.36,-0.0453905
3.365,-0.0442558
3.37,-0.0354484
3.375,-0.0151928
3.38,0.0126846
3.385,0.0382237
3.39,0.050672
3.395,0.0489121
3.4,0.0421957
3.405,0.0339409
3.41,0.0241665
3.415,0.0185363
3.42,0.0219979
3.425,0.0350688
3.43,0.05028
3.435,0.0590964
3.44,0.0574522
3.445,0.0452111
3.45,0.0217306
3.455,-0.00298411
3.46,-0.0259892
3.465,-0.0512732
3.47,-0.080715
3.475,-0.116349
3.48,-0.14945
3.485,-0.176251
3.49,-0.197126
3.495,-0.210101
3.5,-0.215386
3.505,-0.220676
3.51,-0.231437
3.515,-0.248158
3.52,-0.268485
3.525,-0.286312
3.53,-0.29631
3.535,-0.298337
3.54,-0.301434
3.545,-0.310457
3.55,-0.319855
3.555,-0.328979
3.56,-0.336955
3.565,-0.336992
3.57,-0.327226
3.575,-0.311487
3.58,-0.296746
3.585,-0.283913
3.59,-0.261549
3.595,-0.224645
3.6,-0.179061
3.605,-0.131624
3.61,-0.0891366
3.615,-0.0601454
3.62,-0.0328203
3.625,-0.00295954
3.63,0.0211342
3.635,0.0365005
3.64,0.0473548
3.645,0.0593564
3.65,0.0767885
3.655,0.103371
3.66,0.134911
3.665,0.16462
3.67,0.196403
3.675,0.231801
3.68,0.255496
3.685,0.266142
3.69,0.271285
3.695,0.274827
3.7,0.277028
3.705,0.274795
3.71,0.266838
3.715,0.255615
3.72,0.242743
3.725,0.207193
3.73,0.137931
3.735,0.0677436
3.74,0.0295089
3.745,0.0212075
3.75,0.0231427
3.755,0.01883
3.76,0.00938697
3.765,0.00464234
3.77,0.0103459
3.775,0.0223713
3.78,0.0310742
3.785,0.0300195
3.79,0.0199863
3.795,0.00654569
3.8,-2.32431E-4
3.805,0.00129632
3.81,0.00617034
3.815,0.00966213
3.82,0.0104563
3.825,0.00812766
3.83,0.00446607
3.835,0.0020126
3.84,5.74098E-5
3.845,-0.00360563
3.85,-0.00842319
3.855,-0.0138515
3.86,-0.0199339
3.865,-0.0274138
3.87,-0.0370421
3.875,-0.0483685
3.88,-0.0559243
3.885,-0.0584188
3.89,-0.0587961
3.895,-0.0581126
3.9,-0.05494
3.905,-0.0497038
3.91,-0.0429194
3.915,-0.0318879
3.92,-0.0177046
3.925,-0.00993838
3.93,-0.0121678
3.935,-0.0171385
3.94,-0.0153099
3.945,-0.00582303
3.95,0.00267157
3.955,0.00283374
3.96,-0.00587749
3.965,-0.0192757
3.97,-0.0301054
3.975,-0.030876
3.98,-0.025204
3.985,-0.0223598
3.99,-0.0250514
3.995,-0.0306119
4.0,-0.0385388
4.005,-0.046382
4.01,-0.0522608
4.015,-0.0592426
4.02,-0.06867
4.025,-0.0812061
4.03,-0.0925341
4.035,-0.0987179
4.04,-0.100199
4.045,-0.0984693
4.05,-0.0936794
4.055,-0.0833618
4.06,-0.0621724
4.065,-0.0338138
4.07,-0.00284556
4.075,0.0244774
4.08,0.0474208
4.085,0.0677841
4.09,0.0891724
4.095,0.110273
4.1,0.127406
4.105,0.140145
4.11,0.148396
4.115,0.151488
4.12,0.150478
4.125,0.144979
4.13,0.135253
4.135,0.123243
4.14,0.109208
4.145,0.0957233
4.15,0.0853446
4.155,0.0741343
4.16,0.0605544
4.165,0.0462138
4.17,0.0316494
4.175,0.0172659
4.18,0.00317972
4.185,-0.0111584
4.19,-0.0274062
4.195,-0.0455791
4.2,-0.0593303
4.205,-0.0675775
4.21,-0.072993
4.215,-0.0773284
4.22,-0.0805265
4.225,-0.0812954
4.23,-0.0788305
4.235,-0.0731321
4.24,-0.0635448
4.245,-0.0513029
4.25,-0.0402096
4.255,-0.0316286
4.26,-0.0241295
4.265,-0.0178167
4.27,-0.0135097
4.275,-0.0101405
4.28,-0.00737164
4.285,-0.00498522
4.29,-0.00325502
4.295,-0.00185913
4.3,-7.24317E-4
4.305,-5.831E-4
4.31,-0.0023176
4.315,-0.00684529
4.32,-0.0171859
4.325,-0.0337377
4.33,-0.0526038
4.335,-0.0682727
4.34,-0.0828569
4.345,-0.09514
4.35,-0.100697
4.355,-0.101865
4.36,-0.102553
4.365,-0.103941
4.37,-0.103009
4.375,-0.0934313
4.38,-0.065012
4.385,-0.0254244
4.39,0.0173913
4.395,0.0547293
4.4,0.0787681
4.405,0.0975698
4.41,0.117593
4.415,0.137506
4.42,0.153888
4.425,0.16517
4.43,0.173745
4.435,0.17911
4.44,0.180169
4.445,0.175232
4.45,0.164255
4.455,0.148358
4.46,0.132803
4.465,0.120617
4.47,0.109695
4.475,0.100672
4.48,0.0944123
4.485,0.0906755
4.49,0.0871749
4.495,0.0806929
4.5,0.0684219
4.505,0.0426705
4.51,0.00680081
4.515,-0.0342687
4.52,-0.0717118
4.525,-0.106089
4.53,-0.140507
4.535,-0.168954
4.54,-0.192483
4.545,-0.209096
4.55,-0.216074
4.555,-0.216627
4.56,-0.213786
4.565,-0.207593
4.57,-0.195561
4.575,-0.173393
4.58,-0.146188
4.585,-0.122837
4.59,-0.10341
4.595,-0.0827432
4.6,-0.0582106
4.605,-0.0363449
4.61,-0.0211323
4.615,-0.0117495
4.62,-0.00608049
4.625,9.11619E-4
4.63,0.00999799
4.635,0.0176971
4.64,0.021816
4.645,0.0233037
4.65,0.0256081
4.655,0.0290968
4.66,0.0335217
4.665,0.037658
4.67,0.0383222
4.675,0.0340552
4.68,0.0257403
4.685,0.0145295
4.69,0.00387614
4.695,-0.00224165
4.7,-0.00220402
4.705,0.00275061
4.71,0.0123142
4.715,0.0261041
4.72,0.0398317
4.725,0.0506925
4.73,0.0592415
4.735,0.0673709
4.74,0.0752577
4.745,0.0806314
4.75,0.0838293
4.755,0.0857179
4.76,0.0852605
4.765,0.0806962
4.77,0.071686
4.775,0.0571912
4.78,0.0415729
4.785,0.0291781
4.79,0.0189957
4.795,0.00712253
4.8,-0.0108144
4.805,-0.0304501
4.81,-0.0513859
4.815,-0.0706516
4.82,-0.0858214
4.825,-0.095432
4.83,-0.0973579
4.835,-0.0943204
4.84,-0.0892931
4.845,-0.0802475
4.85,-0.0618785
4.855,-0.0324221
4.86,0.00755956
4.865,0.0456051
4.87,0.0723738
4.875,0.0922727
4.88,0.110272
4.885,0.125882
4.89,0.137091
4.895,0.142769
4.9,0.145195
4.905,0.144058
4.91,0.138482
4.915,0.129221
4.92,0.118483
4.925,0.107893
4.93,0.097659
4.935,0.0870667
4.94,0.0737214
4.945,0.0558502
4.95,0.0365384
4.955,0.0176056
4.96,-0.00125357
4.965,-0.0186813
4.97,-0.0318708
4.975,-0.0419387
4.98,-0.0476865
4.985,-0.0486984
4.99,-0.0460066
4.995,-0.0388277
5.0,-0.0246371
5.005,-0.00856424
5.01,0.00503331
5.015,0.0141053
5.02,0.0172603
5.025,0.0165444
5.03,0.0151128
5.035,0.0135112
5.04,0.0104916
5.045,0.00221957
5.05,-0.0101232
5.055,-0.022981
5.06,-0.0334053
5.065,-0.0422994
5.07,-0.0530162
5.075,-0.0625521
5.08,-0.0680153
5.085,-0.0702049
5.09,-0.0709779
5.095,-0.0714323
5.1,-0.0715562
5.105,-0.0714136
5.11,-0.0718361
5.115,-0.073863
5.12,-0.0777499
5.125,-0.0826223
5.13,-0.0885953
5.135,-0.093645
5.14,-0.0957018
5.145,-0.0938788
5.15,-0.086943
5.155,-0.0708481
5.16,-0.04843
5.165,-0.0224896
5.17,0.00105472
5.175,0.0152449
5.18,0.021669
5.185,0.0246918
5.19,0.0266949
5.195,0.0275769
5.2,0.0266192
5.205,0.0245218
5.21,0.0238391
5.215,0.0252528
5.22,0.0282025
5.225,0.0316989
5.23,0.0342604
5.235,0.0345664
5.24,0.0313848
5.245,0.0257919
5.25,0.0191813
5.255,0.0105633
5.26,-3.74594E-4
5.265,-0.0140779
5.27,-0.0296231
5.275,-0.0451546
5.28,-0.0585853
5.285,-0.0679061
5.29,-0.0712141
5.295,-0.0697099
5.3,-0.0651135
5.305,-0.0572909
5.31,-0.0462539
5.315,-0.033337
5.32,-0.0188357
5.325,-0.00452376
5.33,0.0108671
5.335,0.0253514
5.34,0.0383314
5.345,0.0510184
5.35,0.0621903
5.355,0.0699245
5.36,0.0727638
5.365,0.0718684
5.37,0.0690499
5.375,0.0654374
5.38,0.0622858
5.385,0.060172
5.39,0.0589122
5.395,0.0578667
5.4,0.0565325
5.405,0.0550962
5.41,0.0536625
5.415,0.0517529
5.42,0.0481777
5.425,0.0428948
5.43,0.0379935
5.435,0.0342835
5.44,0.03048
5.445,0.0245806
5.45,0.0154054
5.455,0.00426616
5.46,-0.00392997
5.465,-0.00739798
5.47,-0.00814793
5.475,-0.00951937
5.48,-0.0134078
5.485,-0.0178332
5.49,-0.0205552
5.495,-0.0215855
5.5,-0.0228862
5.505,-0.0243976
5.51,-0.0239831
5.515,-0.0203148
5.52,-0.0140668
5.525,-0.00798604
5.53,-0.00342707
5.535,0.00119071
5.54,0.00684814
5.545,0.013494
5.55,0.0187225
5.555,0.0207447
5.56,0.0192633
5.565,0.016878
5.57,0.0162982
5.575,0.0169092
5.58,0.0159476
5.585,0.0118955
5.59,0.0064625
5.595,0.0023395
5.6,9.97058E-6
5.605,-0.00227136
5.61,-0.00570996
5.615,-0.0100388
5.62,-0.013668
5.625,-0.0163027
5.63,-0.0200655
5.635,-0.0264086
5.64,-0.0353373
5.645,-0.0443306
5.65,-0.0511582
5.655,-0.0551847
5.66,-0.058064
5.665,-0.0617622
5.67,-0.0657155
5.675,-0.0677042
5.68,-0.0659717
5.685,-0.0602416
5.69,-0.0519306
5.695,-0.0433345
5.7,-0.0355324
5.705,-0.0288824
5.71,-0.0238426
5.715,-0.0189171
5.72,-0.0131066
5.725,-0.0079901
5.73,-0.00513529
5.735,-0.00247943
5.74,0.00204
5.745,0.00890172
5.75,0.0180948
5.755,0.0267746
5.76,0.0316568
5.765,0.0322049
5.77,0.0298394
5.775,0.0247619
5.78,0.0159219
5.785,0.00210699
5.79,-0.0137076
5.795,-0.0312668
5.8,-0.0475572
5.805,-0.061046
5.81,-0.0709183
5.815,-0.0792647
5.82,-0.0865586
5.825,-0.0910108
5.83,-0.0935667
5.835,-0.095422
5.84,-0.0952479
5.845,-0.0923888
5.85,-0.0881589
5.855,-0.0828157
5.86,-0.076916
5.865,-0.0704444
5.87,-0.0613668
5.875,-0.0491773
5.88,-0.0336544
5.885,-0.0146587
5.89,0.00444481
5.895,0.0253058
5.9,0.0453086
5.905,0.0605774
5.91,0.0729575
5.915,0.0837282
5.92,0.0893438
5.925,0.0880433
5.93,0.0820046
5.935,0.0740945
5.94,0.0671464
5.945,0.0617561
5.95,0.0551237
5.955,0.0454621
5.96,0.0313124
5.965,0.0123685
5.97,-0.0101676
5.975,-0.0307131
5.98,-0.0462848
5.985,-0.0589929
5.99,-0.0708666
5.995,-0.0809064
6.0,-0.085473
6.005,-0.0833948
6.01,-0.0760473
6.015,-0.0632556
6.02,-0.0440658
6.025,-0.0225018
6.03,8.61973E-4
6.035,0.0271698
6.04,0.0512788
6.045,0.0679052
6.05,0.0774804
6.055,0.0825974
6.06,0.0842238
6.065,0.0827496
6.07,0.0784326
6.075,0.0708444
6.08,0.060835
6.085,0.0510618
6.09,0.0421817
6.095,0.0336468
6.1,0.0240589
6.105,0.0140484
6.11,0.00580498
6.115,-0.00148274
6.12,-0.00821014
6.125,-0.0141668
6.13,-0.0181302
6.135,-0.0189952
6.14,-0.0171465
6.145,-0.0142512
6.15,-0.0109629
6.155,-0.0075
6.16,-0.00460605
6.165,-0.00279108
6.17,-0.00224755
6.175,-0.00173214
6.18,5.45551E-5
6.185,0.00258221
6.19,0.0044407
6.195,0.00405596
6.2,6.57376E-4
6.205,-0.00537047
6.21,-0.0103745
6.215,-0.0123319
6.22,-0.0112322
6.225,-0.00767425
6.23,-0.00369204
6.235,-8.81768E-4
6.24,4.68045E-4
6.245,4.76366E-4
6.25,-8.3117E-4
6.255,-0.00343779
6.26,-0.00775611
6.265,-0.0137704
6.27,-0.0203039
6.275,-0.0250368
6.28,-0.0264601
6.285,-0.025267
6.29,-0.0219336
6.295,-0.0168251
6.3,-0.0100557
6.305,-0.00208346
6.31,0.00682624
6.315,0.0152436
6.32,0.0230571
6.325,0.0308404
6.33,0.0379033
6.335,0.0441764
6.34,0.0495066
6.345,0.0535356
6.35,0.0559532
6.355,0.0568057
6.36,0.0563283
6.365,0.0561242
6.37,0.0575975
6.375,0.0599391
6.38,0.0621121
6.385,0.0641083
6.39,0.0664639
6.395,0.068547
6.4,0.0689148
6.405,0.0648578
6.41,0.0555528
6.415,0.0424906
6.42,0.0296284
6.425,0.0161037
6.43,0.00406867
6.435,-0.00503577
6.44,-0.0151897
6.445,-0.0246336
6.45,-0.0275709
6.455,-0.0239835
6.46,-0.0178057
6.465,-0.012331
6.47,-0.00760934
6.475,-0.00202651
6.48,0.00535835
6.485,0.0146184
6.49,0.0256365
6.495,0.0355394
6.5,0.0379417
6.505,0.03358
6.51,0.0267305
6.515,0.0173263
6.52,0.00362811
6.525,-0.0105801
6.53,-0.0214979
6.535,-0.0333113
6.54,-0.0441954
6.545,-0.0497126
6.55,-0.0505658
6.555,-0.0499022
6.56,-0.0484197
6.565,-0.0446162
6.57,-0.0365775
6.575,-0.0258347
6.58,-0.0157631
6.585,-0.0088531
6.59,-0.00433752
6.595,-7.09906E-4
6.6,0.00291528
6.605,0.0073289
6.61,0.0120952
6.615,0.0156764
6.62,0.0173785
6.625,0.0185783
6.63,0.0209542
6.635,0.0257226
6.64,0.0324001
6.645,0.0381165
6.65,0.041095
6.655,0.0406577
6.66,0.0370232
6.665,0.031557
6.67,0.0246772
6.675,0.0173368
6.68,0.0109026
6.685,0.00671051
6.69,0.00479985
6.695,0.00320737
6.7,4.81436E-4
6.705,-0.00445432
6.71,-0.00945242
6.715,-0.0136607
6.72,-0.0176075
6.725,-0.0212202
6.73,-0.0255122
6.735,-0.0302015
