# Time Series: Imperial Valley 1979 - BCR-230
# Time (s),Acceleration (g's)
2.305,0.0358758
2.31,0.0356028
2.315,0.0351519
2.32,0.0347605
2.325,0.034802
2.33,0.0345408
2.335,0.0339938
2.34,0.0339277
2.345,0.0337416
2.35,0.0333434
2.355,0.033161
2.36,0.0331847
2.365,0.0342383
2.37,0.0361742
2.375,0.0377066
2.38,0.0367242
2.385,0.0300983
2.39,0.0179216
2.395,0.00399804
2.4,-0.00869416
2.405,-0.0201969
2.41,-0.0321706
2.415,-0.0431238
2.42,-0.0477676
2.425,-0.042812
2.43,-0.031305
2.435,-0.0186853
2.44,-0.00654772
2.445,0.00632426
2.45,0.0215516
2.455,0.0387351
2.46,0.05575
2.465,0.0723607
2.47,0.0886698
2.475,0.102063
2.48,0.109486
2.485,0.110914
2.49,0.107665
2.495,0.0987631
2.5,0.0812252
2.505,0.0551201
2.51,0.025054
2.515,-0.0032505
2.52,-0.0231628
2.525,-0.0293538
2.53,-0.0235546
2.535,-0.0131138
2.54,-0.00425614
2.545,0.00250162
2.55,0.010528
2.555,0.0207248
2.56,0.0318643
2.565,0.0429864
2.57,0.0533155
2.575,0.0631414
2.58,0.0733381
2.585,0.0839378
2.59,0.0944176
2.595,0.105252
2.6,0.11612
2.605,0.123702
2.61,0.124283
2.615,0.118166
2.62,0.108996
2.625,0.0995585
2.63,0.0900377
2.635,0.078079
2.64,0.0598304
2.645,0.0310126
2.65,-0.0109887
2.655,-0.0637811
2.66,-0.120419
2.665,-0.172799
2.67,-0.211366
2.675,-0.226575
2.68,-0.220074
2.685,-0.205324
2.69,-0.193149
2.695,-0.186118
2.7,-0.182381
2.705,-0.178397
2.71,-0.172657
2.715,-0.166654
2.72,-0.162146
2.725,-0.162564
2.73,-0.17677
2.735,-0.212939
2.74,-0.262553
2.745,-0.302997
2.75,-0.318627
2.755,-0.310882
2.76,-0.284667
2.765,-0.235703
2.77,-0.165093
2.775,-0.0934542
2.78,-0.0496712
2.785,-0.0443904
2.79,-0.0582808
2.795,-0.0664084
2.8,-0.063187
2.805,-0.0568621
2.81,-0.0539874
2.815,-0.053861
2.82,-0.0533894
2.825,-0.0504993
2.83,-0.0441768
2.835,-0.0328703
2.84,-0.0111805
2.845,0.0226938
2.85,0.0563786
2.855,0.073676
2.86,0.0745352
2.865,0.0714727
2.87,0.0733757
2.875,0.0812524
2.88,0.0946647
2.885,0.119726
2.89,0.161632
2.895,0.212624
2.9,0.257886
2.905,0.289351
2.91,0.310094
2.915,0.328207
2.92,0.348352
2.925,0.369435
2.93,0.388495
2.935,0.402547
2.94,0.408791
2.945,0.407046
2.95,0.40148
2.955,0.395835
2.96,0.389623
2.965,0.380537
2.97,0.363698
2.975,0.331936
2.98,0.28317
2.985,0.22641
2.99,0.177519
2.995,0.14851
3.0,0.140614
3.005,0.144186
3.01,0.147744
3.015,0.148258
3.02,0.149218
3.025,0.153571
3.03,0.160381
3.035,0.165639
3.04,0.166726
3.045,0.164481
3.05,0.161293
3.055,0.158475
3.06,0.15508
3.065,0.149218
3.07,0.139116
3.075,0.123733
3.08,0.104367
3.085,0.0841071
3.09,0.0679084
3.095,0.0615531
3.1,0.0631981
3.105,0.0643908
3.11,0.0593441
3.115,0.0446905
3.12,0.0193384
3.125,-0.0125712
3.13,-0.0460049
3.135,-0.0798146
3.14,-0.113864
3.145,-0.147173
3.15,-0.17617
3.155,-0.192804
3.16,-0.190488
3.165,-0.172649
3.17,-0.151723
3.175,-0.136981
3.18,-0.126774
3.185,-0.115109
3.19,-0.0997349
3.195,-0.0830726
3.2,-0.0678885
3.205,-0.053475
3.21,-0.0384531
3.215,-0.025192
3.22,-0.0214718
3.225,-0.0333549
3.23,-0.0566685
3.235,-0.0812759
3.24,-0.10109
3.245,-0.117082
3.25,-0.129711
3.255,-0.133672
3.26,-0.127543
3.265,-0.118277
3.27,-0.110786
3.275,-0.105174
3.28,-0.102694
3.285,-0.109736
3.29,-0.131385
3.295,-0.162233
3.3,-0.193303
3.305,-0.221669
3.31,-0.248319
3.315,-0.273176
3.32,-0.294862
3.325,-0.312955
3.33,-0.328517
3.335,-0.343129
3.34,-0.357491
3.345,-0.371283
3.35,-0.383974
3.355,-0.394575
3.36,-0.403062
3.365,-0.409451
3.37,-0.411759
3.375,-0.4072
3.38,-0.392105
3.385,-0.365007
3.39,-0.331255
3.395,-0.300334
3.4,-0.280069
3.405,-0.27292
3.41,-0.272987
3.415,-0.271126
3.42,-0.263183
3.425,-0.249896
3.43,-0.235151
3.435,-0.221482
3.44,-0.207981
3.445,-0.193709
3.45,-0.178667
3.455,-0.163416
3.46,-0.147978
3.465,-0.132581
3.47,-0.116566
3.475,-0.0950982
3.48,-0.0628722
3.485,-0.0209628
3.49,0.0236179
3.495,0.0638364
3.5,0.0966569
3.505,0.122815
3.51,0.144675
3.515,0.163914
3.52,0.181522
3.525,0.198441
3.53,0.214918
3.535,0.231294
3.54,0.248752
3.545,0.270424
3.55,0.297826
3.555,0.320686
3.56,0.318688
3.565,0.276392
3.57,0.184449
3.575,0.0496842
3.58,-0.0776844
3.585,-0.135675
3.59,-0.12122
3.595,-0.0842165
3.6,-0.060633
3.605,-0.0454174
3.61,-0.0197632
3.615,0.0195032
3.62,0.0626075
3.625,0.100522
3.63,0.128236
3.635,0.145519
3.64,0.157175
3.645,0.169099
3.65,0.18274
3.655,0.195671
3.66,0.20659
3.665,0.21494
3.67,0.218148
3.675,0.214965
3.68,0.207927
3.685,0.199003
3.69,0.187128
3.695,0.16959
3.7,0.14381
3.705,0.111707
3.71,0.0804503
3.715,0.0573948
3.72,0.0462055
3.725,0.0440422
3.73,0.0444675
3.735,0.0447205
3.74,0.0462044
3.745,0.0504185
3.75,0.0568632
3.755,0.0637665
3.76,0.0693687
3.765,0.0708572
3.77,0.0627072
3.775,0.0419513
3.78,0.0131805
3.785,-0.015803
3.79,-0.038482
3.795,-0.053234
3.8,-0.0644331
3.805,-0.0768077
3.81,-0.0906799
3.815,-0.10342
3.82,-0.110763
3.825,-0.104452
3.83,-0.0781218
3.835,-0.0398047
3.84,-0.00524421
3.845,0.0182686
3.85,0.0293619
3.855,0.0304934
3.86,0.0292772
3.865,0.0303604
3.87,0.0325558
3.875,0.0332021
3.88,0.0317144
3.885,0.0295715
3.89,0.0284169
3.895,0.02961
3.9,0.0338792
3.905,0.0406259
3.91,0.0486107
3.915,0.0568217
3.92,0.0646318
3.925,0.0720678
3.93,0.0790914
3.935,0.0856593
3.94,0.0920606
3.945,0.0981284
3.95,0.103441
3.955,0.106485
3.96,0.10322
3.965,0.0895049
3.97,0.06521
3.975,0.0329175
3.98,-0.00589625
3.985,-0.0484965
3.99,-0.0874887
3.995,-0.117885
4.0,-0.143419
4.005,-0.169489
4.01,-0.196167
4.015,-0.22088
4.02,-0.241796
4.025,-0.259019
4.03,-0.274175
4.035,-0.285319
4.04,-0.286784
4.045,-0.271879
4.05,-0.232626
4.055,-0.171473
4.06,-0.105829
4.065,-0.0492348
4.07,-0.00165467
4.075,0.0427721
4.08,0.0869506
4.085,0.125204
4.09,0.147956
4.095,0.154444
4.1,0.153348
4.105,0.152478
4.11,0.152562
4.115,0.150173
4.12,0.143558
4.125,0.131833
4.13,0.110696
4.135,0.0765432
4.14,0.0343801
4.145,-0.00837784
4.15,-0.0477441
4.155,-0.0767771
4.16,-0.0873926
4.165,-0.078087
4.17,-0.049934
4.175,-0.00494805
4.18,0.0478066
4.185,0.0941128
4.19,0.124911
4.195,0.143192
4.2,0.157748
4.205,0.173161
4.21,0.186263
4.215,0.191555
4.22,0.188917
4.225,0.183641
4.23,0.179523
4.235,0.175926
4.24,0.170748
4.245,0.162111
4.25,0.149545
4.255,0.133593
4.26,0.115614
4.265,0.0953812
4.27,0.0692448
4.275,0.0345402
4.28,-0.00627085
4.285,-0.0475958
4.29,-0.0818554
4.295,-0.09943
4.3,-0.100946
4.305,-0.0997548
4.31,-0.105466
4.315,-0.116299
4.32,-0.126916
4.325,-0.134569
4.33,-0.137437
4.335,-0.134637
4.34,-0.12482
4.345,-0.102808
4.35,-0.0620032
4.355,-0.00650784
4.36,0.0459741
4.365,0.0777078
4.37,0.0829631
4.375,0.0691558
4.38,0.0460432
4.385,0.0176032
4.39,-0.0121654
4.395,-0.0361202
4.4,-0.0502483
4.405,-0.0536839
4.41,-0.0480362
4.415,-0.0386783
4.42,-0.0292178
4.425,-0.0195389
4.43,-0.00893268
4.435,0.00411593
4.44,0.0206904
4.445,0.039272
4.45,0.0576037
4.455,0.075853
4.46,0.0960229
4.465,0.117371
4.47,0.133487
4.475,0.135692
4.48,0.122477
4.485,0.102457
4.49,0.0839799
4.495,0.0673804
4.5,0.0484552
4.505,0.0241899
4.51,-0.00570893
4.515,-0.0415765
4.52,-0.0858698
4.525,-0.138702
4.53,-0.189866
4.535,-0.222288
4.54,-0.228703
4.545,-0.21758
4.55,-0.201658
4.555,-0.187956
4.56,-0.176955
4.565,-0.165523
4.57,-0.150621
4.575,-0.132761
4.58,-0.11527
4.585,-0.100213
4.59,-0.0874239
4.595,-0.0752275
4.6,-0.062149
4.605,-0.0486955
4.61,-0.0332368
4.615,-0.0125131
4.62,0.0127942
4.625,0.0366214
4.63,0.0510086
4.635,0.0533866
4.64,0.0477597
4.645,0.0403518
4.65,0.034104
4.655,0.0278226
4.66,0.0199753
4.665,0.0107125
4.67,0.00125005
4.675,-0.00793679
4.68,-0.0162667
4.685,-0.0234617
4.69,-0.0289789
4.695,-0.0318948
4.7,-0.0325188
4.705,-0.031408
4.71,-0.0300785
4.715,-0.0294202
4.72,-0.0285826
4.725,-0.0274276
4.73,-0.0259214
4.735,-0.0245023
4.74,-0.027776
4.745,-0.0441151
4.75,-0.0775812
4.755,-0.120072
4.76,-0.153118
4.765,-0.163605
4.77,-0.156852
4.775,-0.147771
4.78,-0.144179
4.785,-0.142701
4.79,-0.137013
4.795,-0.122801
4.8,-0.0950832
4.805,-0.0539265
4.81,-0.0143939
4.815,0.00270505
4.82,-0.00731288
4.825,-0.0284078
4.83,-0.044487
4.835,-0.0548291
4.84,-0.0664821
4.845,-0.0843459
4.85,-0.107836
4.855,-0.132596
4.86,-0.154029
4.865,-0.163786
4.87,-0.152943
4.875,-0.123532
4.88,-0.089495
4.885,-0.0718861
4.89,-0.0870413
4.895,-0.132288
4.9,-0.176366
4.905,-0.167444
4.91,-0.0817743
4.915,0.042965
4.92,0.138294
4.925,0.167401
4.93,0.152621
4.935,0.137868
4.94,0.145527
4.945,0.17242
4.95,0.207378
4.955,0.239623
4.96,0.257547
4.965,0.257092
4.97,0.246423
4.975,0.235595
4.98,0.228127
4.985,0.220902
4.99,0.206376
4.995,0.174278
5.0,0.119057
5.005,0.0514626
5.01,-0.00350748
5.015,-0.0269255
5.02,-0.0239462
5.025,-0.015483
5.03,-0.014215
5.035,-0.0173265
5.04,-0.0174526
5.045,-0.0115416
5.05,0.00276574
5.055,0.0294142
5.06,0.0647912
5.065,0.0989854
5.07,0.127736
5.075,0.153766
5.08,0.179555
5.085,0.203513
5.09,0.22142
5.095,0.230701
5.1,0.232567
5.105,0.230232
5.11,0.227386
5.115,0.225132
5.12,0.222053
5.125,0.217731
5.13,0.212439
5.135,0.206997
5.14,0.202009
5.145,0.197201
5.15,0.19216
5.155,0.186758
5.16,0.181103
5.165,0.174473
5.17,0.162983
5.175,0.138547
5.18,0.093288
5.185,0.0262852
5.19,-0.0526288
5.195,-0.129287
5.2,-0.192375
5.205,-0.237533
5.21,-0.272119
5.215,-0.307659
5.22,-0.346777
5.225,-0.383853
5.23,-0.413029
5.235,-0.43014
5.24,-0.430384
5.245,-0.408817
5.25,-0.367066
5.255,-0.312641
5.26,-0.249928
5.265,-0.178147
5.27,-0.093679
5.275,0.00444758
5.28,0.113357
5.285,0.224373
5.29,0.319725
5.295,0.390601
5.3,0.445786
5.305,0.488336
5.31,0.506514
5.315,0.4949
5.32,0.46049
5.325,0.4079
5.33,0.33792
5.335,0.253338
5.34,0.147495
5.345,0.0123568
5.35,-0.129447
5.355,-0.240619
5.36,-0.308525
5.365,-0.350449
5.37,-0.391364
5.375,-0.439278
5.38,-0.485895
5.385,-0.524552
5.39,-0.556545
5.395,-0.580819
5.4,-0.591246
5.405,-0.589055
5.41,-0.583749
5.415,-0.579557
5.42,-0.571604
5.425,-0.553718
5.43,-0.524465
5.435,-0.487385
5.44,-0.44097
5.445,-0.373104
5.45,-0.274444
5.455,-0.151564
5.46,-0.0302834
5.465,0.0572035
5.47,0.0983519
5.475,0.109079
5.48,0.114249
5.485,0.126234
5.49,0.146308
5.495,0.179103
5.5,0.23202
5.505,0.300225
5.51,0.365806
5.515,0.406803
5.52,0.412928
5.525,0.39984
5.53,0.390238
5.535,0.389889
5.54,0.393275
5.545,0.398096
5.55,0.407385
5.555,0.422203
5.56,0.438709
5.565,0.453264
5.57,0.462133
5.575,0.451896
5.58,0.402525
5.585,0.305636
5.59,0.17133
5.595,0.0264334
5.6,-0.0879772
5.605,-0.141293
5.61,-0.143723
5.615,-0.132416
5.62,-0.131228
5.625,-0.140712
5.63,-0.155071
5.635,-0.173372
5.64,-0.198281
5.645,-0.227054
5.65,-0.245633
5.655,-0.235356
5.66,-0.187064
5.665,-0.109269
5.67,-0.0206697
5.675,0.0633737
5.68,0.1382
5.685,0.204774
5.69,0.260044
5.695,0.30084
5.7,0.327769
5.705,0.335987
5.71,0.31338
5.715,0.254263
5.72,0.163292
5.725,0.0517249
5.73,-0.0553196
5.735,-0.12658
5.74,-0.155188
5.745,-0.166735
5.75,-0.186596
5.755,-0.215514
5.76,-0.241302
5.765,-0.256412
5.77,-0.259304
5.775,-0.24906
5.78,-0.227661
5.785,-0.201859
5.79,-0.179006
5.795,-0.161488
5.8,-0.145616
5.805,-0.126383
5.81,-0.100178
5.815,-0.0712547
5.82,-0.0550237
5.825,-0.065528
5.83,-0.100918
5.835,-0.146509
5.84,-0.185988
5.845,-0.206752
5.85,-0.208886
5.855,-0.203369
5.86,-0.19648
5.865,-0.187942
5.87,-0.178684
5.875,-0.174622
5.88,-0.184638
5.885,-0.210293
5.89,-0.241914
5.895,-0.268617
5.9,-0.283926
5.905,-0.28341
5.91,-0.268764
5.915,-0.24917
5.92,-0.232435
5.925,-0.220883
5.93,-0.213491
5.935,-0.20776
5.94,-0.200724
5.945,-0.188276
5.95,-0.164403
5.955,-0.127463
5.96,-0.0853669
5.965,-0.0499607
5.97,-0.0271929
5.975,-0.0114693
5.98,0.00641479
5.985,0.0283876
5.99,0.0508848
5.995,0.0711648
6.0,0.0897006
6.005,0.108698
6.01,0.12982
6.015,0.154249
6.02,0.182519
6.025,0.213136
6.03,0.242555
6.035,0.264982
6.04,0.276031
6.045,0.279555
6.05,0.283636
6.055,0.290595
6.06,0.298014
6.065,0.306223
6.07,0.317089
6.075,0.330489
6.08,0.345096
6.085,0.359266
6.09,0.373152
6.095,0.387523
6.1,0.400558
6.105,0.407228
6.11,0.399258
6.115,0.366637
6.12,0.303454
6.125,0.210745
6.13,0.103297
6.135,0.015147
6.14,-0.0268231
6.145,-0.0311326
6.15,-0.027719
6.155,-0.0344079
6.16,-0.0480888
6.165,-0.0657745
6.17,-0.0939733
6.175,-0.132453
6.18,-0.171332
6.185,-0.205861
6.19,-0.237153
6.195,-0.261501
6.2,-0.273494
6.205,-0.274425
6.21,-0.268637
6.215,-0.257385
6.22,-0.23598
6.225,-0.195789
6.23,-0.133461
6.235,-0.0575326
6.24,0.0156541
6.245,0.0714831
6.25,0.103683
6.255,0.117263
6.26,0.125615
6.265,0.139427
6.27,0.16177
6.275,0.194032
6.28,0.232765
6.285,0.261092
6.29,0.26124
6.295,0.232253
6.3,0.188159
6.305,0.146334
6.31,0.115736
6.315,0.0923225
6.32,0.0669277
6.325,0.0366576
6.33,0.00612294
6.335,-0.0184493
6.34,-0.0339122
6.345,-0.0428374
6.35,-0.0502427
6.355,-0.0580586
6.36,-0.0651468
6.365,-0.0700166
6.37,-0.069134
6.375,-0.0542639
6.38,-0.021287
6.385,0.0204997
6.39,0.0593889
6.395,0.0930659
6.4,0.120611
6.405,0.137999
6.41,0.146464
6.415,0.152429
6.42,0.159741
6.425,0.167513
6.43,0.174022
6.435,0.180578
6.44,0.192555
6.445,0.21523
6.45,0.246961
6.455,0.276577
6.46,0.289954
6.465,0.281782
6.47,0.258222
6.475,0.23027
6.48,0.203985
6.485,0.177209
6.49,0.147449
6.495,0.116991
6.5,0.0882491
6.505,0.0609746
6.51,0.0338407
6.515,0.00590002
6.52,-0.0222167
6.525,-0.0495112
6.53,-0.0759924
6.535,-0.103382
6.54,-0.13394
6.545,-0.169076
6.55,-0.210548
6.555,-0.261292
6.56,-0.319813
6.565,-0.378991
6.57,-0.432857
6.575,-0.476798
6.58,-0.506598
6.585,-0.521121
6.59,-0.52662
6.595,-0.532695
6.6,-0.542964
6.605,-0.557113
6.61,-0.57282
6.615,-0.584025
6.62,-0.583492
6.625,-0.565605
6.63,-0.531595
6.635,-0.490051
6.64,-0.448491
6.645,-0.406408
6.65,-0.358853
6.655,-0.305607
6.66,-0.251148
6.665,-0.198258
6.67,-0.146232
6.675,-0.0941364
6.68,-0.0444961
6.685,-0.00496561
6.69,0.0182044
6.695,0.0284471
6.7,0.0354652
6.705,0.0455647
6.71,0.0571247
6.715,0.0670023
6.72,0.0766761
6.725,0.0953992
6.73,0.138512
6.735,0.213428
6.74,0.322327
6.745,0.463842
6.75,0.606664
6.755,0.702085
6.76,0.732348
6.765,0.721746
6.77,0.708398
6.775,0.712298
6.78,0.731022
6.785,0.752919
6.79,0.768646
6.795,0.774767
6.8,0.771142
6.805,0.760173
6.81,0.742944
6.815,0.716327
6.82,0.669387
6.825,0.577671
6.83,0.424165
6.835,0.236249
6.84,0.0810407
6.845,0.00961022
